identifier,all_names,batting_style,bowling_style
6c6cc94c,['Amandeep Khare'],Right hand Bat,Right arm Medium
d0d32c30,['Amandeep Singh'],Right hand Bat,Right arm Offbreak
b4a23876,['AAA Amsterdam'],Left hand Bat,Right arm Offbreak
482762af,['AA Adeoye'],Right hand Bat,Right arm Medium
4b0e3049,['A Alleyne' 'AA Alleyne' 'Alleyne'],Right hand Bat,Right arm Medium
bc005f0d,['AAA White'],Right hand Bat,Right arm Medium
6a58e069,['A A Bamal' 'AA Bamal' 'Arun Bamal'],Left hand Bat,Left arm Orthodox
02d11602,['AA Banner'],Right hand Bat,Right arm Medium
b690f34a,['A A Barot' 'AA Barot' 'Avi Barot'],Right hand Bat,Right arm Offbreak
bff458c6,['AA Bilakhia'],Right hand Bat,Right arm Medium
44e58b5b,['A A Chakraborty' 'AA Chakraborty' 'Abhijit Chakraborty'],Right hand Bat,Left arm Orthodox
29d72eb2,['A Chavan' 'AA Chavan'],Left hand Bat,Left arm Orthodox
b2c38dce,['AA Choudhury'],Right hand Bat,Left arm Orthodox
1b0ce76e,['A Adekunle'],Right hand Bat,Right arm Offbreak
4c931d56,['AA Donald' 'Allan Donald'],Right hand Bat,Right arm Fast
9dbc77b3,['Aaftab Alam Khan'],Right hand Bat,Right arm Medium
a768a762,['AA Gajic'],Right hand Bat,Right arm Medium
fa0d3636,['AA Gordon'],Right hand Bat,Right arm Medium
4ed49d3d,['A Herwadkar' 'AA Herwadkar'],Left hand Bat,Right arm Offbreak
55a5cffb,['A Ahmadhel'],Right hand Bat,Right arm Medium
60ef3ddb,['AA Hussein'],Right hand Bat,Left arm Medium
007f121f,['A Aikenhead'],Right hand Bat,Right arm Offbreak
25c73eb6,['A Aitken'],Right hand Bat,Right arm Medium
1fb04d31,['AA Jasani'],Left hand Bat,Left arm Orthodox
2815fe50,['A Jhunjhunwala' 'AA Jhunjhunwala'],Right hand Bat,Right arm Offbreak
d912dd58,['AA Kargave'],Left hand Bat,Right arm Offbreak
02f4b99c,['Aakarshit Gomel'],Right hand Bat,Left arm Orthodox
279c51f0,['Aakash Chand'],Right hand Bat,Right arm Medium
16605a1b,['AA Kazi' 'Abrar Kazi'],Left hand Bat,Left arm Orthodox
14ea3348,['A Amado'],Right hand Bat,Right arm Medium
8fa8c6e2,['AA Mailey' 'Arthur Mailey'],Right hand Bat,Right arm Legbreak
edb3df84,['AA Mallett' 'Ashley Mallett'],Right hand Bat,Right arm Offbreak
ecc4562b,['AAM Eliane'],Right hand Bat,Right arm Medium
935678ee,['Aamer Azmat'],Right hand Bat,Right arm Offbreak
a8e54ef4,['Aamer Jamal'],Right hand Bat,Right arm Medium
97ef55d6,['Aamer Malik'],Right hand Bat,Right arm Fast
7f8a923e,['Aamer Nazir' 'Aamir Nazir'],Right hand Bat,Right arm Fast
f49079b8,['Aamer Sohail' 'Aamir Sohail'],Left hand Bat,Left arm Orthodox
907d6e58,['A Yamim' 'Aamer Yamin'],Right hand Bat,Right arm Medium
f49989eb,['Aamir Aziz'],Right hand Bat,Left arm Orthodox
2c3afa34,['A Gani' 'Aamir' 'Aamir Gani'],Right hand Bat,Right arm Offbreak
66f9ecc2,['Aamir Javed'],Right hand Bat,Right arm Medium
7ecb9a14,['A Kaleem' 'Aamer Kaleem' 'Aamir Kaleem'],Left hand Bat,Left arm Orthodox
2472ad2c,['Aamir Lal'],Right hand Bat,Right arm Offbreak
528a37ce,['Aanand Pandey'],Right hand Bat,Right arm Medium
5c805a60,['AA Navicha'],Right hand Bat,Right arm Legbreak
38a36999,['A Andrew' 'Annica Andrew'],Left hand Bat,Left arm Medium
1d45c01a,['A Andrews'],Right hand Bat,Right arm Medium
e697d88c,['A Andriani'],Right hand Bat,Right arm Medium
b69e69ed,['AA Noffke'],Right hand Bat,Right arm Fast
71ee052e,['Aanshul Gupta'],Right hand Bat,Right arm Offbreak
7081491e,['A Obanda' 'AA Obanda'],Right hand Bat,Right arm Medium
409ce380,['AA Onikoyi'],Right hand Bat,Right arm Legbreak
96f5b685,['AA Paradkar'],Left hand Bat,Left arm Medium
7c1ba524,['A Patil' 'AA Patil'],Right hand Bat,Right arm Offbreak
70d57519,['A Atkinson' 'AAP Atkinson' 'Atkinson'],Right hand Bat,Right arm Fast
1911dcbc,['AAP Rivero' 'Perez Rivero Agustin'],Right hand Bat,Right arm Medium
a95a9620,['Aaqib Javed'],Right hand Bat,Right arm Fast
d290c5b5,['Aaqib Khan'],Right hand Bat,Right arm Medium
2327fdc7,['AA Rahayu'],Right hand Bat,Right arm Medium
21d38d47,['A Aravinddaraj' 'Aravind'],Right hand Bat,Right arm Medium
3f1bfd19,['A Argyropoulou'],Right hand Bat,Right arm Medium
cd4d7695,['A Sheikh' 'Aarif Sheikh'],Right hand Bat,Right arm Medium
b66201dd,['Aarnav Patel'],Right hand Bat,Right arm Legbreak
eab74985,['A Beard' 'AP Beard' 'Aaron Beard' 'Beard'],Left hand Bat,Right arm Fast
17aa4f1d,['A Jones' 'Aaron Jones'],Right hand Bat,Right arm Legbreak
8053c798,['Aarya Desai'],Left hand Bat,Right arm Offbreak
88be2a27,['AA Sanguelkar'],Right hand Bat,Right arm Medium
90a5e58a,['A A Sanklecha' 'AA Sanklecha' 'Anupam Sanklecha'],Left hand Bat,Right arm Medium
8996a9a0,['AA Sarwate'],Right hand Bat,Left arm Orthodox
1c2a64cd,['A Ashish Reddy' 'AA Reddy' 'Ashish Reddy'],Right hand Bat,Right arm Medium
321be7e3,['A Ashok'],Right hand Bat,Right arm Legbreak
9244df4b,['A Ashokan' 'Ashokan'],Right hand Bat,Right arm Medium
94aa1697,['AAS Silva'],Right hand Bat,Right arm Offbreak
58c2fac4,['A Athanaze'],Left hand Bat,Right arm Offbreak
d2d15439,['Aayan Afzal Khan'],Right hand Bat,Left arm Orthodox
1cca37c8,['A Bacher' 'Ali Bacher'],Right hand Bat,Right arm Legbreak
872b03f7,['A Badoni' 'Ayush Badoni'],Right hand Bat,Right arm Offbreak
fa463154,['A Agarkar' 'AB Agarkar' 'Ajit Agarkar'],Right hand Bat,Right arm Fast
6ef13460,['A Balbirnie' 'Andy Balbirnie'],Right hand Bat,Right arm Offbreak
f9607922,['A Barnes'],Right hand Bat,Right arm Offbreak
d3a3e82d,['A Barath' 'AB Barath' 'Adrian Barath'],Right hand Bat,Right arm Offbreak
2cec2a92,['Abbas Afridi'],Right hand Bat,Right arm Medium
41ce15da,['AA Baig' 'Abbas Ali Baig' 'Abbas Baig'],Right hand Bat,Right arm Legbreak
a8f91f78,['Abbas Ghani'],Right hand Bat,Right arm Medium
c3e77f52,['Abbas Saad'],Right hand Bat,Right arm Legbreak
1760e2c7,['AB Bhadoriya'],Right hand Bat,Left arm Orthodox
57c81c1f,['ABB Sangma'],Left hand Bat,Right arm Medium
5f272b72,['AB Chawla'],Right hand Bat,Right arm Legbreak
dfdd7b97,['Abdalah Lubega'],Right hand Bat,Right arm Offbreak
c4487b84,['AB de Villiers'],Right hand Bat,Right arm Medium
66b30f71,['A Dinda' 'AB Dinda' 'Ashoke Dinda'],Right hand Bat,Right arm Medium
b6af1647,['Abdul Bashir'],Right hand Bat,Right arm Medium
cc777ffa,['Abdul Basith'],Right hand Bat,Right arm Offbreak
8548e6ce,['Abdul Ela Al Quraishi'],Left hand Bat,Right arm Offbreak
705a05c8,['A Halim' 'Abdul Halim'],Right hand Bat,Right arm Medium
10d94c90,['Abdul Haq'],Right hand Bat,Right arm Fast
dc9d2e3c,['Abdul Jabar'],Right hand Bat,Right arm Offbreak
3f4b9ae5,['Abdul Jabbar'],Right hand Bat,Right arm Medium
5de198db,['Abdullah Akbarjan'],Left hand Bat,Left arm Orthodox
3731735d,['Abdullah Akhunzada'],Right hand Bat,Right arm Legbreak
26ccdb37,['Abdullah Al Mamun'],Right hand Bat,Right arm Medium
ea36b0ee,['Abdullah Al Mamun' 'Abdullah Al Mamun (2)'],Left hand Bat,Right arm Medium
8ab49ad2,['Abdullah Bayoumy'],Right hand Bat,Right arm Fast
5a42db78,['Abdullah Jasat'],Right hand Bat,Left arm Medium
926c6d3c,['Abdullah Mahmood'],Right hand Bat,Right arm Offbreak
4846ef98,['Abdullah Mazari'],Left hand Bat,Left arm Orthodox
c4ab9b94,['Abdullah Rana'],Right hand Bat,Right arm Medium
fc2fffb5,['A Shafique' 'Abdullah Shafiq' 'Abdullah Shafique'],Right hand Bat,Right arm Offbreak
336a85f6,['Abdullah Sheikh'],Right hand Bat,Right arm Legbreak
bc7d10b8,['Abdullah Syed'],Right hand Bat,Right arm Offbreak
384cebed,['Abdul Majid'],Left hand Bat,Left arm Orthodox
b3218c80,['Abdul Malik'],Right hand Bat,Right arm Offbreak
353e92b3,['Abdul Manan'],Right hand Bat,Right arm Medium
61a1cead,['Abdul Mazid'],Right hand Bat,Right arm Offbreak
e1ac7789,['Abdul Muqeet'],Right hand Bat,Right arm Medium
6a88d66d,['Abdul Naser Baluch'],Right hand Bat,Left arm Medium
494a0503,['Abdul Nasir'],Right hand Bat,Right arm Offbreak
05c3780a,['Abdul Nasir' 'Abdul Nasir (2)'],Right hand Bat,Right arm Medium
0b1dadd2,['Abdul Qadir' 'Abdul Qadir Khan'],Right hand Bat,Right arm Legbreak
5fd762d5,['Abdul Rahman' 'Abdul Rahman Rahmani'],Right hand Bat,Right arm Fast
390ff45b,['A Razzaq' 'Abdul Razzaq' 'Abdur Razzaq'],Right hand Bat,Right arm Fast
365df3f9,['Abdul Sadiq'],Right hand Bat,Right arm Legbreak
8e514b4c,['A Samad' 'Abdul Samad'],Right hand Bat,Right arm Legbreak
d52b13a6,['Abdul Shakoor' 'Abdul Shakoor (2)'],Right hand Bat,Right arm Medium
e45810ed,['Abdul-Shakoor Rahimzei'],Right hand Bat,Right arm Offbreak
23fa9ea9,['Abdul Waheed'],Right hand Bat,Right arm Legbreak
40aea524,['Abdul Wahid'],Right hand Bat,Right arm Medium
be7d715b,['Abdul Wasi'],Right hand Bat,Right arm Legbreak
43b375d4,['Abdur Rauf'],Right hand Bat,Right arm Fast
888e32bf,['Abdur Razzak'],Left hand Bat,Left arm Orthodox
d094e7d1,['A Rehman' 'Abdur Rehman'],Left hand Bat,Left arm Orthodox
01396dc6,['Abeera Waris'],Right hand Bat,Right arm Medium
8067b378,['Abeer Maryam'],Right hand Bat,Right arm Medium
9d87a319,['A Beggs'],Right hand Bat,Right arm Medium
2ccbf856,['A Benjamin' 'Anika Benjamin' 'Annica Benjamin'],Right hand Bat,Right arm Offbreak
047d293e,['A Bester'],Right hand Bat,Right arm Medium
875909c0,['AB Fudadin' 'Assad Fudadin'],Left hand Bat,Right arm Medium
a74bbdad,['A Bhadauria'],Right hand Bat,Right arm Medium
e88f436c,['A Bhandari'],Right hand Bat,Right arm Fast
192f2caf,['A Bhargava'],Right hand Bat,Right arm Medium
2c2013a9,['A Bhattarai'],Right hand Bat,Left arm Medium
778062fb,['Abhay'],Right hand Bat,Right arm Offbreak
481dd6dc,['Abhay Negi'],Right hand Bat,Right arm Medium
b91083bd,['Abhijeet Ahuja'],Right hand Bat,Right arm Medium
5fd3f9db,['Abhijeet' 'Abhijeet Saket'],Right hand Bat,Right arm Medium
89b748cf,['Abhilasha Singh'],Right hand Bat,Right arm Offbreak
ab922bd0,['Abhilash Gogoi'],Right hand Bat,Left arm Orthodox
56fd4f68,['Abhilash Mallick'],Right hand Bat,Left arm Orthodox
539d9b74,['Abhimanyu Chauhan'],Right hand Bat,Right arm Medium
c224c5ef,['A K Rana' 'AK Rana' 'Abhimanyu Rana'],Left hand Bat,Left arm Orthodox
f1a7f596,['Abhinav Dixit'],Right hand Bat,Right arm Offbreak
2eca546a,['Abhinav Srivastava'],Right hand Bat,Right arm Medium
edf3773b,['Abhiraj Singh'],Left hand Bat,Left arm Orthodox
f4cd319e,['Abhisek Das'],Right hand Bat,Right arm Offbreak
65cf74b4,['Abhishek Ahuja'],Right hand Bat,Right arm Offbreak
53c5c146,['Abhishek Goswami'],Right hand Bat,Right arm Offbreak
cdc4604c,['Abhishek Mohan'],Left hand Bat,Right arm Medium
43d1ee59,['Abhishek Kumar Raman' 'Abhishek Raman'],Left hand Bat,Right arm Offbreak
a92a9292,['Abhishek Sakuja' 'Sakuja'],Left hand Bat,Left arm Orthodox
f29185a1,['A Sharma' 'Abhishek Sharma'],Left hand Bat,Left arm Orthodox
c8ded7bc,['Abhishek Tanwar'],Right hand Bat,Right arm Medium
414c497b,['AB Holder'],Right hand Bat,Right arm Fast
7873b849,['AB Howard' 'Anthony Howard' 'Tony Howard'],Left hand Bat,Right arm Offbreak
5d836a72,['A Ali' 'Abid Ali'],Right hand Bat,Right arm Legbreak
bdac9f0f,['A Bidari'],Right hand Bat,Right arm Legbreak
b10e8c85,['Abid Mushtaq' 'Abid Mushtaq (2)'],Left hand Bat,Left arm Orthodox
376557f7,['A Bishnoi'],Right hand Bat,Right arm Medium
3951be49,['AB Kamara'],Right hand Bat,Right arm Fast
9565fda6,['AB Kaur'],Right hand Bat,Right arm Medium
c0ac45da,['AB London'],Left hand Bat,Right arm Offbreak
16043342,['A McDonald' 'AB McDonald' 'Andrew McDonald'],Right hand Bat,Right arm Fast
8ad3d034,['AB Mengoumou'],Right hand Bat,Right arm Medium
64fb6b15,['A Bohara' 'Bohara'],Right hand Bat,Right arm Medium
71c1f483,['A Bonora'],Right hand Bat,Right arm Fast
dcf0e8f4,['A Bosch'],Right hand Bat,Right arm Medium
8a3c4af3,['AB Perrin'],Right hand Bat,Right arm Fast
684dc2da,['Abraash Khan'],Right hand Bat,Right arm Medium
abb7c76c,['Abrar Ahmed'],Right hand Bat,Right arm Legbreak
053dc208,['A Brindle'],Right hand Bat,Right arm Medium
4157fefb,['A Brown' 'Alan Brown'],Right hand Bat,Right arm Fast
9e866d80,['A Brown-Carrera'],Right hand Bat,Right arm Medium
91cf746e,['Absar Khan'],Right hand Bat,Right arm Medium
4ae7048b,['AB Slebsager'],Right hand Bat,Right arm Medium
12dff268,['AB Tancred' 'Augustus Tancred' 'Bernard Tancred'],Right hand Bat,Right arm Medium
0ec45a9a,['Abubacarr Kuyateh'],Right hand Bat,Right arm Medium
31803fac,['Abu Hider'],Right hand Bat,Left arm Fast
1bb0993e,['A Jayed' 'Abu Jayed'],Right hand Bat,Right arm Fast
f7cb7c3a,['Abul Farhad'],Right hand Bat,Right arm Medium
5c756df3,['A Hasan' 'Abul Hasan'],Left hand Bat,Right arm Medium
16f4cc7e,['A Bulow'],Right hand Bat,Right arm Medium
1387be20,['A Burdett'],Right hand Bat,Right arm Offbreak
27f77bd6,['Abu Zar'],Left hand Bat,Right arm Offbreak
a2421394,['A Agar' 'AC Agar' 'Ashton Agar'],Left hand Bat,Left arm Orthodox
4b788e61,['A Campbell'],Left hand Bat,Right arm Medium
ffd5fcd8,['A Canning'],Right hand Bat,Right arm Medium
910dd54e,['A Capsey'],Right hand Bat,Right arm Offbreak
6fe2c1c0,['A Carter'],Right hand Bat,Right arm Medium
ed282cc2,['A Cawley'],Right hand Bat,Right arm Fast
0d352971,['ACB Langton' 'Arthur Langton' 'Chud Langton'],Right hand Bat,Right arm Fast
1efb8a28,['A Blizzard' 'AC Blizzard'],Left hand Bat,Left arm Medium
d8e79af0,['AC Botha'],Left hand Bat,Right arm Medium
2528611f,['AC Boyce'],Right hand Bat,Right arm Medium
95569cde,['AC Brodin'],Left hand Bat,Left arm Orthodox
ad75edc3,['AC Cummins'],Right hand Bat,Right arm Fast
1c7fa06c,['AC Dale' 'Adam Dale'],Left hand Bat,Right arm Fast
62decd8e,['AC Dawson' 'Alan Dawson'],Right hand Bat,Right arm Medium
e9a870ed,['A Evans' 'AC Evans'],Right hand Bat,Right arm Medium
7f74b21d,['ACF Stokes' 'Stokes'],Right hand Bat,Left arm Orthodox
916508da,['ACF Wyatt'],Right hand Bat,Right arm Medium
2b6e6dec,['A Gilchrist' 'AC Gilchrist' 'Adam Gilchrist'],Left hand Bat,Right arm Offbreak
78fa5f6d,['A Chandel'],Left hand Bat,Left arm Medium
99b202b3,['A Chandila'],Right hand Bat,Right arm Offbreak
465fd722,['A Chaudhary' 'Aryaveer Chaudhary'],Left hand Bat,Left arm Medium
a0d07fd6,['A Chilia'],Right hand Bat,Right arm Medium
95f2b15b,['Achit Shigwan'],Right hand Bat,Right arm Medium
e249fdaa,['A Chopra' 'AS Chopra' 'Akash Chopra'],Right hand Bat,Right arm Medium
57a7b064,['A Chopra' 'Anjum Chopra'],Left hand Bat,Right arm Medium
18e6906e,['A Choudhary' 'A V Choudhary'],Right hand Bat,Left arm Medium
55a6eb86,['AC Hudson' 'Andrew Hudson'],Right hand Bat,Right arm Medium
b9964982,['ACI Lock' 'Alan Lock' 'Charlie Lock'],Right hand Bat,Right arm Fast
2372b3ad,['ACI Lovell'],Right hand Bat,Right arm Offbreak
2455b2d7,['A Ciric'],Right hand Bat,Right arm Medium
ac56b5a7,['AC Jayangani' 'AMC Jayangani' 'C Athapaththu'],Left hand Bat,Right arm Offbreak
7673c908,['A Kerr' 'AC Kerr' 'Amelia Kerr'],Right hand Bat,Right arm Legbreak
9417b5b6,['A Clarke'],Left hand Bat,Right arm Medium
8f9c5014,['AC Lenham'],Right hand Bat,Right arm Legbreak
a3d329d7,['ACL Richards'],Left hand Bat,Right arm Medium
d58ef4b7,['AC Mace-Cochrane'],Right hand Bat,Right arm Offbreak
7cef11e4,['AC MacLaren' 'Archibald MacLaren' 'Archie MacLaren'],Right hand Bat,Right arm Fast
956887b2,['AC McDermott'],Right hand Bat,Right arm Fast
db873292,['AC Mushangwe'],Right hand Bat,Right arm Legbreak
9cb022df,['A Codrington'],Right hand Bat,Right arm Medium
6574768e,['A Coningham' 'Arthur Coningham'],Left hand Bat,Left arm Fast
97b9cb64,['A Conteh'],Right hand Bat,Right arm Medium
ef160d73,['A Cossa'],Right hand Bat,Right arm Medium
06face31,['A Cotter' 'Albert Cotter' 'Tibby Cotter'],Right hand Bat,Right arm Fast
ff111ad7,['A Coxon' 'Alec Coxon'],Right hand Bat,Right arm Medium
b9a52291,['A Cranstone'],Left hand Bat,Left arm Medium
9df3a2f4,['ACR Birch'],Right hand Bat,Right arm Medium
dd45b04b,['AC Sabino'],Right hand Bat,Right arm Medium
96cc6866,['AC Smith' 'Alan Smith'],Right hand Bat,Right arm Fast
ef08e047,['ACS Pigott' 'Anthony Pigott' 'Tony Pigott'],Right hand Bat,Right arm Fast
a839a4b7,['AC Stanacu'],Right hand Bat,Right arm Offbreak
b552a935,['A Thomas' 'AC Thomas'],Right hand Bat,Right arm Fast
864c199e,['A Voges' 'AC Voges' 'Adam Voges'],Right hand Bat,Left arm Orthodox
7dd70cda,['AC Waller' 'Andrew Waller' 'Andy Waller'],Right hand Bat,Right arm Medium
de84588e,['AC Warren'],Right hand Bat,Right arm Medium
b1c113d7,['Ada Bhasin'],Right hand Bat,Right arm Medium
a2b35d9b,['A Dale'],Right hand Bat,Right arm Medium
020e49e9,['AD Algar'],Right hand Bat,Right arm Offbreak
66498395,['A Dalzell'],Right hand Bat,Right arm Medium
e45ac860,['Adama Kamara'],Right hand Bat,Right arm Medium
96ff4de0,['Adam Khalaf'],Right hand Bat,Left arm Medium
5b16a806,['A Dananjaya' 'Akila Dananjaya' 'MKPAD Perera'],Left hand Bat,Right arm Offbreak
9e3f1cc4,['A Daniel'],Right hand Bat,Right arm Offbreak
8479657a,['A Das'],Right hand Bat,Right arm Offbreak
4cc200ec,['A Dastgir'],Right hand Bat,Right arm Medium
2f949d55,['A Daxini'],Right hand Bat,Right arm Offbreak
1b0a9d66,['A Day'],Right hand Bat,Right arm Legbreak
278b5e2b,['AD Brown'],Right hand Bat,Right arm Offbreak
40737b8d,['AD Chopra'],Left hand Bat,Right arm Offbreak
3a4d914f,['A Dcosta'],Right hand Bat,Left arm Orthodox
4255615e,['AD Day'],Right hand Bat,Right arm Offbreak
95389a96,['AD de Lange'],Right hand Bat,Right arm Medium
cdaf93fc,['Adeel Malik'],Right hand Bat,Right arm Legbreak
79004151,['A Raja' 'Adeel Raja'],Right hand Bat,Right arm Offbreak
a421a9c5,['Adel Kolasangiani'],Right hand Bat,Right arm Medium
96912eac,['A Denuwan'],Right hand Bat,Right arm Medium
d2b1f515,['A Dercksen'],Right hand Bat,Right arm Medium
4d11f9c2,['AD Evans'],Right hand Bat,Right arm Medium
1f77cf82,['AD Gaekwad' 'Anshuman Gaekwad'],Right hand Bat,Right arm Offbreak
4700f66f,['ADG Matthews' 'Austin Matthews'],Right hand Bat,Right arm Fast
cc5416c1,['ADG Roberts' 'Andrew Roberts' 'Andy Roberts'],Right hand Bat,Right arm Medium
92aeac25,['A Hales' 'AD Hales' 'Alex Hales'],Right hand Bat,Right arm Medium
753ada66,['A Dhingra'],Right hand Bat,Right arm Medium
94759472,['Adhitya Shetty'],Right hand Bat,Right arm Legbreak
23f222d5,['Adil Afzal'],Right hand Bat,Right arm Medium
87addb93,['Adil Amin'],Right hand Bat,Right arm Offbreak
fb4c5ea5,['Adil Bhatti'],Right hand Bat,Right arm Medium
598f5484,['Adil Butt'],Right hand Bat,Right arm Medium
fde53ec1,['Adil Butt' 'Adil Butt (2)'],Right hand Bat,Right arm Medium
396100de,['Adil Hanif'],Right hand Bat,Right arm Offbreak
8d4653f3,['Adil Reshi'],Right hand Bat,Right arm Medium
42b0cc96,['A Dineshi'],Right hand Bat,Right arm Medium
8e02f42b,['Aditya Garhwal' 'Aditya N Garhwal'],Right hand Bat,Right arm Legbreak
c0c4b2e9,['Aditya Jadeja'],Left hand Bat,Left arm Medium
77e321db,['Aditya Panwar'],Right hand Bat,Right arm Medium
56182069,['Aditya Rout'],Right hand Bat,Right arm Medium
05d9e607,['Aditya Partap' 'Aditya Pratap' 'Aditya Pratap Singh' 'Aditya Singh'],Right hand Bat,Right arm Medium
eb67df8f,['Aditya Waghmode'],Left hand Bat,Right arm Offbreak
6483c062,['A Dizija'],Right hand Bat,Right arm Offbreak
a5162ca9,['AD Janakanthymala'],Right hand Bat,Right arm Offbreak
677c18f9,['A Djorovic' 'Aleksa Djorovic'],Right hand Bat,Left arm Wrist spin
9d65b06f,['ADJ Pitcher'],Right hand Bat,Right arm Medium
bf09f51d,['ADL Stokoe'],Right hand Bat,Right arm Offbreak
3edb58fc,['AD Mascarenhas' 'D Mascarenhas'],Right hand Bat,Right arm Fast
896d78ad,['A Mathews' 'AD Mathews' 'Angelo Mathews' 'Mathews'],Right hand Bat,Right arm Medium
bd0438cb,['AD Mullally' 'Alan Mullally'],Right hand Bat,Left arm Fast
0e34c23a,['Adnan Idrees'],Right hand Bat,Right arm Legbreak
d376bbaa,['A Ilyas' 'Adnan Ilyas'],Right hand Bat,Right arm Medium
745c3cbc,['Adnan Mirza'],Right hand Bat,Left arm Orthodox
811425b1,['A Mufti' 'Adnan Mufti'],Left hand Bat,Right arm Medium
b8a75ca8,['A Rasool' 'Adnan Rasool'],Right hand Bat,Right arm Offbreak
91c0d39f,['Adnan Razzaq'],Right hand Bat,Right arm Medium
540ef551,['Adnan Syed'],Right hand Bat,Right arm Medium
f10e94c4,['A Nath' 'AD Nath' 'Aksh Deep Nath'],Right hand Bat,Right arm Medium
fe4f5d2b,['A Doddaballapur'],Right hand Bat,Right arm Medium
3c3eaa36,['AD Pougher' 'Arthur Pougher' 'Dick Pougher'],Right hand Bat,Right arm Fast
b98cdbf0,['A Poynter' 'AD Poynter'],Right hand Bat,Right arm Offbreak
789404d6,['AD Presland'],Right hand Bat,Right arm Medium
134ba8ae,['ADR Campbell' 'Alistair Campbell'],Left hand Bat,Right arm Offbreak
a27ce0e3,['AD Ridley'],Right hand Bat,Right arm Medium
bbd41817,['A Russell' 'AD Russell' 'Andre Russell'],Right hand Bat,Right arm Fast
1bae756b,['A Fletcher' 'ADS Fletcher' 'Andre Fletcher'],Right hand Bat,Right arm Medium
b54003c6,"[""A D'Souza"" ""Antao D'Souza""]",Right hand Bat,Right arm Medium
0c5bb005,['A Thomason' 'AD Thomason'],Right hand Bat,Right arm Fast
803dbf1d,['A Dutt'],Right hand Bat,Right arm Offbreak
09040730,['AD Willoughby'],Left hand Bat,Right arm Legbreak
cda94d20,['AE Cooper'],Right hand Bat,Right arm Medium
7cc55679,['AE Dipper' 'Alfred Dipper'],Right hand Bat,Right arm Medium
d676814d,['A Edward' 'Ashlene Edward'],Right hand Bat,Right arm Medium
7b34c7e2,['AE Dyson'],Right hand Bat,Right arm Medium
f637987e,['AEE Vogler' 'Albert Vogler' 'Bert Vogler'],Right hand Bat,Right arm Fast
9a9e4390,['AE Fagg' 'Arthur Fagg'],Right hand Bat,Right arm Medium
695c8b27,['AE Greenidge' 'Alvin Greenidge'],Right hand Bat,Right arm Medium
657b94e7,['AE Hall'],Right hand Bat,Right arm Medium
a6043477,['AE Hodgson'],Right hand Bat,Right arm Medium
24403a9f,['A Emch' 'Alina Emch'],Right hand Bat,Right arm Medium
b6c00b69,['AE Moss' 'Alan Moss'],Right hand Bat,Right arm Fast
0ead3a98,['AEMP Durayalage'],Right hand Bat,Right arm Medium
eaa4cfc2,['AEN Riley'],Right hand Bat,Right arm Offbreak
b56f5b6f,['AE Paraam'],Right hand Bat,Left arm Orthodox
6e97492f,['AE Relf' 'Albert Relf'],Right hand Bat,Right arm Medium
0b31d563,['AE Rendel'],Right hand Bat,Right arm Medium
f4c5219f,['AER Gilligan' 'Arthur Gilligan'],Right hand Bat,Right arm Fast
72b7ed1e,['A Satterthwaite' 'AE Satterthwaite' 'Amy Satterthwaite'],Left hand Bat,Right arm Offbreak
8caf9750,['AE Smith'],Right hand Bat,Right arm Fast
028b7f77,['AE Stoddart' 'Andrew Stoddart'],Right hand Bat,Right arm Medium
6a83f39c,['AE Trott' 'Albert Trott'],Right hand Bat,Right arm offbreak
b2022171,['AEV Hartkopf' 'Albert Hartkopf'],Right hand Bat,Right arm Legbreak
