,match_id,batter,batter_runs,innings,wickets_fallen,bowling_team,batting_team,venue,toss_winner,runs_remain,net_run_rate,final_team_total,first_ball,current_team_total,is_powerplay,strike_rate,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,recent_form
3285,South Africa_Australia_2021-10-23,H Klaasen,13,1,3,Australia,South Africa,Zayed Cricket Stadium,0,-1.0,-0.2525423728813551,118,26,23,True,100.0,18.0,24.0,24.0,88.0,24.0,12.0,0.0
3286,India_South Africa_2022-06-12,H Klaasen,81,2,3,India,South Africa,Barabati Stadium,1,4.0,0.7272727272727266,149,34,29,False,176.09,14.0,18.0,14.0,98.0,27.0,0.0,0.0
3287,India_South Africa_2022-06-14,H Klaasen,29,2,3,India,South Africa,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,79.0,-2.3999999999999995,131,42,40,False,120.83,12.0,30.0,19.0,81.0,16.0,0.0,81.0
3288,India_South Africa_2022-06-17,H Klaasen,8,2,3,India,South Africa,Saurashtra Cricket Association Stadium,1,124.0,-4.1,87,33,27,False,100.0,6.0,47.0,12.0,69.0,25.0,0.0,55.0
3289,England_South Africa_2022-07-27,H Klaasen,20,2,2,England,South Africa,County Ground,1,162.0,-2.049999999999999,193,13,7,True,142.86,36.0,18.0,21.0,119.0,12.0,19.0,0.0
3290,South Africa_England_2022-07-28,H Klaasen,19,1,2,England,South Africa,Sophia Gardens,0,-1.0,2.8999999999999995,207,70,113,False,190.0,19.0,3.0,6.0,55.0,6.0,0.0,20.0
3291,Pakistan_South Africa_2022-11-03,H Klaasen,15,2,3,Pakistan,South Africa,Sydney Cricket Ground,0,91.0,-1.5357142857142856,108,44,66,False,166.67,18.0,6.0,26.0,61.0,11.0,0.0,0.0
3292,South Africa_West Indies_2023-03-25,H Klaasen,1,1,4,West Indies,South Africa,SuperSport Park,0,-1.0,-0.6623376623376629,131,33,56,False,50.0,17.0,7.0,5.0,44.0,0.0,0.0,0.0
3293,West Indies_South Africa_2023-03-26,H Klaasen,16,2,4,West Indies,South Africa,SuperSport Park,1,-1.0,0.8522123893805311,259,95,217,False,228.57,20.0,0.0,0.0,29.0,0.0,0.0,1.0
3294,West Indies_South Africa_2023-03-28,H Klaasen,6,2,4,West Indies,South Africa,New Wanderers Stadium,1,28.0,-0.3499999999999996,213,110,192,False,300.0,13.0,0.0,0.0,12.0,0.0,0.0,8.5
3295,India_South Africa_2023-12-12,H Klaasen,7,2,2,India,South Africa,St George's Park,1,72.0,1.9017608897126976,154,48,96,False,140.0,7.0,5.0,31.0,48.0,0.0,18.0,0.0
3296,India_South Africa_2023-12-14,H Klaasen,5,2,2,India,South Africa,New Wanderers Stadium,1,159.0,-5.300000000000001,95,21,27,True,100.0,24.0,36.0,41.0,51.0,0.0,6.0,7.0
3297,India_South Africa_2018-02-24,C Jonker,49,2,3,India,South Africa,Newlands Cricket Ground,1,7.0,-0.3499999999999996,165,78,79,False,204.17,,1.0,6.0,79.0,,6.0,0.0
3298,Sri Lanka_South Africa_2013-08-06,MDKJ Perera,1,2,1,South Africa,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,0,92.0,0.8775229357798153,164,36,67,False,25.0,14.0,0.0,0.0,73.0,24.0,52.0,16.0
3299,Sri Lanka_New Zealand_2013-11-21,MDKJ Perera,57,2,1,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,1,38.0,0.9186915887850482,143,9,8,True,154.05,22.0,18.0,0.0,100.0,0.0,71.0,0.0
3300,India_Sri Lanka_2017-12-20,MDKJ Perera,19,2,1,India,Sri Lanka,Barabati Stadium,1,110.0,-4.65,87,11,16,True,67.86,14.0,0.0,24.0,120.0,25.0,20.0,0.0
3301,India_Sri Lanka_2017-12-22,MDKJ Perera,77,2,1,India,Sri Lanka,Holkar Cricket Stadium,1,104.0,-3.0769230769230766,172,28,40,True,208.11,1.0,6.0,25.0,93.0,28.0,24.0,19.0
3302,Sri Lanka_India_2017-12-24,MDKJ Perera,4,1,1,India,Sri Lanka,Wankhede Stadium,0,-1.0,-0.4396551724137936,135,12,9,True,100.0,18.0,0.0,24.0,141.0,0.0,32.0,48.0
3303,India_Sri Lanka_2018-03-06,MDKJ Perera,66,2,1,India,Sri Lanka,R. Premadasa Stadium,1,47.0,0.7594594594594604,175,10,12,True,183.33,14.0,0.0,0.0,89.0,44.0,77.0,0.0
3304,Sri Lanka_India_2018-03-12,MDKJ Perera,3,1,1,India,Sri Lanka,R. Premadasa Stadium,0,-1.0,-0.742857142857142,152,14,25,True,75.0,13.0,0.0,0.0,93.0,52.0,45.0,66.0
3305,New Zealand_Sri Lanka_2019-01-11,MDKJ Perera,23,2,1,New Zealand,Sri Lanka,Eden Park,1,138.0,-1.7499999999999991,144,6,11,True,191.67,0.0,19.0,29.0,153.0,25.0,0.0,0.0
3306,Australia_Sri Lanka_2019-10-27,MDKJ Perera,16,2,3,Australia,Sri Lanka,Adelaide Oval,1,183.0,-6.7,99,22,13,True,100.0,12.0,24.0,25.0,97.0,42.0,0.0,0.0
3307,Australia_Sri Lanka_2019-10-30,MDKJ Perera,27,1,2,Australia,Sri Lanka,Brisbane Cricket Ground,1,-1.0,-3.226923076923077,117,33,33,False,142.11,10.0,24.0,24.0,48.0,25.0,0.0,16.0
3308,Australia_Sri Lanka_2019-11-01,MDKJ Perera,57,1,1,Australia,Sri Lanka,Melbourne Cricket Ground,0,-1.0,-1.1075471698113208,142,7,3,True,126.67,18.0,24.0,24.0,105.0,24.0,12.0,21.5
3309,India_Sri Lanka_2020-01-07,MDKJ Perera,34,1,1,India,Sri Lanka,Holkar Cricket Stadium,0,-1.0,-1.128571428571428,142,30,39,True,121.43,0.0,0.0,24.0,94.0,24.0,25.0,0.0
3310,India_Sri Lanka_2020-01-10,MDKJ Perera,7,2,1,India,Sri Lanka,Maharashtra Cricket Association Stadium,1,175.0,-3.9,123,7,5,True,70.0,0.0,0.0,24.0,102.0,42.0,30.0,34.0
3311,Sri Lanka_England_2021-06-23,MDKJ Perera,30,1,1,England,Sri Lanka,Sophia Gardens,1,-1.0,-1.1228155339805816,129,9,4,True,115.38,44.0,0.0,0.0,86.0,48.0,37.0,0.0
3312,Sri Lanka_England_2021-06-24,MDKJ Perera,21,1,1,England,Sri Lanka,Sophia Gardens,1,-1.0,-1.1304123711340202,111,10,6,True,84.0,70.0,0.0,0.0,69.0,48.0,19.0,30.0
3313,Sri Lanka_New Zealand_2023-04-02,MDKJ Perera,53,1,1,New Zealand,Sri Lanka,Eden Park,0,-1.0,0.0,196,2,0,True,117.78,46.0,0.0,0.0,134.0,49.0,28.0,0.0
3314,Sri Lanka_New Zealand_2023-04-05,MDKJ Perera,35,1,1,New Zealand,Sri Lanka,University Oval,0,-1.0,-2.904545454545455,141,12,18,True,109.38,21.0,18.0,0.0,88.0,36.0,29.0,53.0
3315,Sri Lanka_New Zealand_2023-04-08,MDKJ Perera,33,1,1,New Zealand,Sri Lanka,John Davies Oval,0,-1.0,-0.1268907563025223,182,58,76,False,157.14,12.0,8.0,0.0,74.0,27.0,12.0,44.0
3316,Afghanistan_Sri Lanka_2024-02-21,MDKJ Perera,0,2,1,Afghanistan,Sri Lanka,Rangiri Dambulla International Stadium,0,144.0,-0.1499999999999985,206,36,64,False,0.0,1.0,0.0,25.0,72.0,36.0,44.0,0.0
3317,New Zealand_Sri Lanka_2010-04-30,LD Chandimal,29,1,2,New Zealand,Sri Lanka,Providence Stadium,1,-1.0,-0.2584033613445387,135,51,44,False,126.09,6.0,36.0,0.0,63.0,0.0,34.0,0.0
3318,Australia_Sri Lanka_2010-05-09,LD Chandimal,19,2,4,Australia,Sri Lanka,Kensington Oval,0,85.0,-4.050000000000001,87,39,48,False,79.17,30.0,6.0,0.0,42.0,25.0,41.0,29.0
3319,Australia_Sri Lanka_2010-10-31,LD Chandimal,2,2,1,Australia,Sri Lanka,WACA Ground,0,91.0,1.5318181818181813,135,23,35,True,66.67,13.0,0.0,0.0,108.0,15.0,45.0,0.0
3320,Sri Lanka_Australia_2011-08-06,LD Chandimal,11,1,1,Australia,Sri Lanka,Pallekele International Cricket Stadium,0,-1.0,1.75,198,13,13,True,100.0,25.0,31.0,0.0,115.0,12.0,43.0,0.0
3321,Sri Lanka_Australia_2011-08-08,LD Chandimal,13,1,1,Australia,Sri Lanka,Pallekele International Cricket Stadium,1,-1.0,0.3999999999999994,157,19,24,True,118.18,23.0,43.0,0.0,52.0,42.0,48.0,11.0
3322,Pakistan_Sri Lanka_2011-11-25,LD Chandimal,56,1,1,Pakistan,Sri Lanka,Sheikh Zayed Stadium,1,-1.0,-0.2320512820512821,141,21,31,True,127.27,8.0,0.0,0.0,78.0,25.0,91.0,0.0
3323,Sri Lanka_Pakistan_2012-06-01,LD Chandimal,10,1,2,Pakistan,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,1,-1.0,1.85,132,16,11,True,66.67,16.0,0.0,0.0,94.0,26.0,67.0,0.0
3324,Sri Lanka_Pakistan_2012-06-03,LD Chandimal,12,2,3,Pakistan,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,0,46.0,-1.1499999999999997,99,48,41,False,66.67,19.0,0.0,0.0,40.0,44.0,42.0,10.0
3325,Sri Lanka_India_2012-08-07,LD Chandimal,7,2,5,India,Sri Lanka,Pallekele International Cricket Stadium,1,39.0,-1.95,116,79,97,False,63.64,7.0,0.0,0.0,55.0,0.0,12.0,0.0
3326,Australia_Sri Lanka_2013-01-26,LD Chandimal,5,2,2,Australia,Sri Lanka,Stadium Australia,0,76.0,0.5305309734513282,139,46,54,False,83.33,12.0,18.0,0.0,78.0,0.0,36.0,0.0
3327,Australia_Sri Lanka_2013-01-28,LD Chandimal,5,1,1,Australia,Sri Lanka,Melbourne Cricket Ground,0,-1.0,0.1166666666666671,161,18,15,True,55.56,38.0,24.0,0.0,74.0,0.0,44.0,5.0
3328,Sri Lanka_South Africa_2013-08-02,LD Chandimal,8,2,1,South Africa,Sri Lanka,R. Premadasa Stadium,0,90.0,-0.5999999999999996,103,20,15,True,100.0,25.0,0.0,0.0,74.0,25.0,83.0,0.0
3329,Sri Lanka_South Africa_2013-08-04,LD Chandimal,2,2,1,South Africa,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,0,118.0,-1.0999999999999996,123,6,9,True,28.57,42.0,0.0,0.0,107.0,24.0,49.0,8.0
3330,Sri Lanka_South Africa_2013-08-06,LD Chandimal,14,2,2,South Africa,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,0,63.0,0.8775229357798153,164,44,71,False,77.78,13.0,0.0,0.0,66.0,18.0,50.0,5.0
3331,Pakistan_Sri Lanka_2013-12-11,LD Chandimal,22,1,1,Pakistan,Sri Lanka,Dubai International Cricket Stadium,0,-1.0,-0.3673913043478256,145,13,10,True,100.0,27.0,0.0,0.0,79.0,25.0,85.0,0.0
3332,South Africa_Sri Lanka_2014-03-22,LD Chandimal,12,1,4,South Africa,Sri Lanka,Zahur Ahmed Chowdhury Stadium,1,-1.0,0.25,165,82,107,False,133.33,0.0,0.0,0.0,52.0,8.0,18.0,0.0
3333,England_Sri Lanka_2014-05-20,LD Chandimal,7,1,3,England,Sri Lanka,The Oval,0,-1.0,0.450000000000001,183,59,78,False,140.0,12.0,0.0,0.0,83.0,0.0,30.0,0.0
3334,Sri Lanka_West Indies_2015-11-09,LD Chandimal,40,1,2,West Indies,Sri Lanka,Pallekele International Cricket Stadium,0,-1.0,1.5,215,72,105,False,210.53,0.0,7.0,0.0,64.0,0.0,31.0,0.0
3335,Sri Lanka_West Indies_2015-11-11,LD Chandimal,1,2,2,West Indies,Sri Lanka,R. Premadasa Stadium,0,68.0,-1.1499999999999997,139,78,94,False,50.0,0.0,0.0,0.0,68.0,0.0,19.0,40.0
3336,New Zealand_Sri Lanka_2016-01-07,LD Chandimal,7,2,1,New Zealand,Sri Lanka,Bay Oval,1,155.0,-0.1500000000000003,179,8,11,True,100.0,52.0,0.0,0.0,97.0,48.0,36.0,0.0
3337,New Zealand_Sri Lanka_2016-01-10,LD Chandimal,2,1,2,New Zealand,Sri Lanka,Eden Park,0,-1.0,-7.6,142,34,33,False,50.0,38.0,25.0,0.0,43.0,6.0,0.0,7.0
3338,India_Sri Lanka_2016-02-09,LD Chandimal,35,2,1,India,Sri Lanka,Maharashtra Cricket Association Stadium,1,17.0,0.7833333333333332,105,4,5,True,100.0,16.0,18.0,0.0,128.0,13.0,50.0,2.0
3339,India_Sri Lanka_2016-02-12,LD Chandimal,31,2,2,India,Sri Lanka,JSCA International Stadium Complex,1,128.0,-3.450000000000001,127,8,3,True,103.33,17.0,48.0,0.0,98.0,18.0,54.0,35.0
3340,India_Sri Lanka_2016-02-14,LD Chandimal,8,1,1,India,Sri Lanka,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,-1.0,-1.9722891566265064,82,4,2,True,88.89,13.0,38.0,0.0,72.0,6.0,60.0,33.0
3341,England_Sri Lanka_2016-07-05,LD Chandimal,23,1,3,England,Sri Lanka,The Rose Bowl,1,-1.0,-1.2285714285714278,140,54,75,False,104.55,18.0,13.0,0.0,50.0,32.0,9.0,0.0
3342,Sri Lanka_Australia_2016-09-06,LD Chandimal,58,2,2,Australia,Sri Lanka,Pallekele International Cricket Stadium,1,125.0,-4.25,178,11,15,True,134.88,42.0,24.0,0.0,94.0,25.0,36.0,0.0
3343,Sri Lanka_Australia_2016-09-09,LD Chandimal,4,1,2,Australia,Sri Lanka,R. Premadasa Stadium,1,-1.0,-0.8897196261682243,128,35,45,False,80.0,33.0,11.0,0.0,34.0,50.0,36.0,58.0
3344,South Africa_Sri Lanka_2017-01-20,LD Chandimal,6,2,5,South Africa,Sri Lanka,SuperSport Park,1,19.0,-1.9000000000000004,107,48,91,False,120.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0
3345,South Africa_Sri Lanka_2017-01-22,LD Chandimal,22,2,2,South Africa,Sri Lanka,New Wanderers Stadium,0,27.0,0.4008474576271181,119,16,17,True,78.57,28.0,41.0,26.0,67.0,42.0,6.0,6.0
3346,South Africa_Sri Lanka_2017-01-25,LD Chandimal,5,2,1,South Africa,Sri Lanka,Newlands Cricket Ground,0,124.0,0.1214285714285718,170,26,36,True,100.0,42.0,12.0,24.0,73.0,42.0,0.0,14.0
3347,India_Sri Lanka_2018-03-06,LD Chandimal,14,2,2,India,Sri Lanka,R. Premadasa Stadium,1,76.0,0.7594594594594604,175,31,71,False,127.27,7.0,0.0,0.0,65.0,44.0,59.0,0.0
3348,South Africa_Sri Lanka_2018-08-14,LD Chandimal,36,2,1,South Africa,Sri Lanka,R. Premadasa Stadium,0,-1.0,1.2874999999999996,99,4,6,True,112.5,10.0,0.0,49.0,82.0,0.0,56.0,0.0
3349,England_Sri Lanka_2018-10-27,LD Chandimal,26,2,1,England,Sri Lanka,R. Premadasa Stadium,1,138.0,-1.5,157,7,7,True,130.0,18.0,16.0,25.0,83.0,42.0,42.0,0.0
3350,Sri Lanka_West Indies_2021-03-03,LD Chandimal,11,1,2,West Indies,Sri Lanka,Coolidge Cricket Ground,0,-1.0,-3.627215189873419,131,61,71,False,110.0,13.0,6.0,0.0,44.0,6.0,0.0,0.0
3351,Sri Lanka_West Indies_2021-03-05,LD Chandimal,3,1,1,West Indies,Sri Lanka,Coolidge Cricket Ground,1,-1.0,2.1500000000000004,160,62,96,False,42.86,13.0,12.0,10.0,44.0,18.0,6.0,11.0
3352,Sri Lanka_West Indies_2021-03-07,LD Chandimal,54,1,2,West Indies,Sri Lanka,Coolidge Cricket Ground,1,-1.0,-0.5026315789473683,131,23,16,True,117.39,26.0,12.0,25.0,76.0,25.0,31.0,7.0
3353,Australia_Sri Lanka_2022-02-11,LD Chandimal,25,2,5,Australia,Sri Lanka,Sydney Cricket Ground,1,27.0,-1.0289473684210524,122,88,89,False,156.25,18.0,0.0,0.0,34.0,3.0,6.0,0.0
3354,Australia_Sri Lanka_2022-02-13,LD Chandimal,19,2,3,Australia,Sri Lanka,Sydney Cricket Ground,1,97.0,0.0,164,29,25,True,86.36,0.0,0.0,0.0,122.0,48.0,20.0,25.0
3355,Sri Lanka_Australia_2022-02-15,LD Chandimal,25,1,3,Australia,Sri Lanka,Manuka Oval,0,-1.0,-1.3163366336633668,121,40,38,False,86.21,25.0,22.0,0.0,65.0,21.0,12.0,22.0
3356,Sri Lanka_Australia_2022-02-18,LD Chandimal,2,1,3,Australia,Sri Lanka,Melbourne Cricket Ground,0,-1.0,-0.9215596330275222,139,95,112,False,66.67,0.0,0.0,0.0,25.0,13.0,0.0,23.0
3357,India_Sri Lanka_2022-02-24,LD Chandimal,10,2,3,India,Sri Lanka,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,148.0,-3.1,137,43,37,False,111.11,0.0,29.0,0.0,80.0,31.0,19.0,17.75
3358,Sri Lanka_India_2022-02-26,LD Chandimal,9,1,3,India,Sri Lanka,Himachal Pradesh Cricket Association Stadium,0,-1.0,-1.684951456310678,183,67,76,False,90.0,14.0,10.0,0.0,65.0,6.0,0.0,16.2
3359,Sri Lanka_India_2022-02-27,LD Chandimal,22,1,3,India,Sri Lanka,Himachal Pradesh Cricket Association Stadium,1,-1.0,-1.492079207920793,146,25,11,True,81.48,12.0,0.0,24.0,106.0,40.0,0.0,15.0
3360,Sri Lanka_Australia_2011-08-06,BMAJ Mendis,29,1,3,Australia,Sri Lanka,Pallekele International Cricket Stadium,0,-1.0,1.75,198,76,95,False,152.63,6.0,9.0,,61.0,6.0,12.0,0.0
3361,Sri Lanka_Australia_2011-08-08,BMAJ Mendis,1,1,4,Australia,Sri Lanka,Pallekele International Cricket Stadium,1,-1.0,0.3999999999999994,157,86,121,False,25.0,6.0,6.0,,39.0,11.0,12.0,29.0
3362,Sri Lanka_India_2012-08-07,BMAJ Mendis,11,2,4,India,Sri Lanka,Pallekele International Cricket Stadium,1,55.0,-1.95,116,56,69,False,73.33,7.0,6.0,,75.0,11.0,24.0,0.0
3363,Sri Lanka_South Africa_2012-09-22,BMAJ Mendis,7,2,4,South Africa,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,1,32.0,-4.571428571428571,46,33,33,False,140.0,0.0,0.0,,19.0,0.0,0.0,0.0
3364,Sri Lanka_New Zealand_2012-09-27,BMAJ Mendis,8,2,2,New Zealand,Sri Lanka,Pallekele International Cricket Stadium,0,43.0,0.0,174,74,120,False,88.89,23.0,6.0,,38.0,6.0,24.0,7.0
3365,Sri Lanka_England_2012-10-01,BMAJ Mendis,18,1,3,England,Sri Lanka,Pallekele International Cricket Stadium,0,-1.0,0.9499999999999992,169,63,74,False,138.46,0.0,6.0,,71.0,6.0,38.0,7.5
3366,Sri Lanka_Pakistan_2012-10-04,BMAJ Mendis,15,1,2,Pakistan,Sri Lanka,R. Premadasa Stadium,1,-1.0,0.7999999999999998,139,78,85,False,88.24,0.0,6.0,,46.0,5.0,30.0,11.0
3367,Sri Lanka_West Indies_2012-10-07,BMAJ Mendis,3,2,3,West Indies,Sri Lanka,R. Premadasa Stadium,0,76.0,-1.7999999999999998,101,65,53,False,100.0,0.0,0.0,,39.0,14.0,52.0,12.0
3368,Australia_Sri Lanka_2013-01-28,BMAJ Mendis,25,1,3,Australia,Sri Lanka,Melbourne Cricket Ground,0,-1.0,0.1166666666666671,161,41,39,False,104.17,24.0,24.0,,56.0,0.0,25.0,0.0
3369,Sri Lanka_South Africa_2013-08-02,BMAJ Mendis,0,2,5,South Africa,Sri Lanka,R. Premadasa Stadium,0,43.0,-0.5999999999999996,103,83,72,False,0.0,6.0,0.0,,31.0,6.0,34.0,0.0
3370,Sri Lanka_India_2018-03-12,BMAJ Mendis,1,1,4,India,Sri Lanka,R. Premadasa Stadium,0,-1.0,-0.742857142857142,152,73,113,False,33.33,7.0,0.0,,34.0,19.0,19.0,0.0
3371,Pakistan_West Indies_2018-04-01,Hussain Talat,41,1,1,West Indies,Pakistan,National Stadium,0,-1.0,5.759756097560976,203,31,46,False,110.81,0.0,17.0,0.0,70.0,37.0,15.0,0.0
3372,Pakistan_West Indies_2018-04-02,Hussain Talat,63,1,1,West Indies,Pakistan,National Stadium,1,-1.0,4.1,205,11,11,True,153.66,20.0,18.0,0.0,139.0,42.0,0.0,41.0
3373,West Indies_Pakistan_2018-04-03,Hussain Talat,31,2,1,West Indies,Pakistan,National Stadium,0,-1.0,1.4985148514851492,154,33,61,False,110.71,30.0,12.0,0.0,58.0,42.0,18.0,52.0
3374,Pakistan_Australia_2018-07-02,Hussain Talat,10,1,1,Australia,Pakistan,Harare Sports Club,0,-1.0,-4.999999999999999,116,4,0,True,100.0,15.0,38.0,0.0,103.0,23.0,6.0,0.0
3375,Pakistan_Australia_2018-07-05,Hussain Talat,30,1,1,Australia,Pakistan,Harare Sports Club,0,-1.0,2.249999999999999,194,8,8,True,120.0,68.0,12.0,0.0,111.0,24.0,18.0,10.0
3376,Australia_Pakistan_2018-07-08,Hussain Talat,0,2,1,Australia,Pakistan,Harare Sports Club,0,181.0,0.522413793103448,187,2,2,True,0.0,48.0,6.0,0.0,148.0,24.0,17.0,20.0
3377,Pakistan_Australia_2018-10-24,Hussain Talat,9,1,3,Australia,Pakistan,Sheikh Zayed Stadium,0,-1.0,3.3,155,89,110,False,150.0,2.0,0.0,0.0,36.0,7.0,0.0,0.0
3378,South Africa_Pakistan_2019-02-01,Hussain Talat,40,2,1,South Africa,Pakistan,Newlands Cricket Ground,1,107.0,-0.2999999999999989,186,4,5,True,125.0,48.0,24.0,24.0,125.0,18.0,3.0,0.0
3379,South Africa_Pakistan_2019-02-03,Hussain Talat,55,2,1,South Africa,Pakistan,New Wanderers Stadium,1,20.0,-0.3499999999999996,181,25,49,True,134.15,46.0,18.0,24.0,91.0,18.0,0.0,40.0
3380,South Africa_Pakistan_2019-02-06,Hussain Talat,3,1,3,South Africa,Pakistan,SuperSport Park,0,-1.0,1.3500000000000003,168,65,90,False,75.0,30.0,0.0,12.0,61.0,13.0,0.0,47.5
3381,Pakistan_South Africa_2021-02-11,Hussain Talat,15,1,2,South Africa,Pakistan,Gaddafi Stadium,0,-1.0,0.1499999999999985,169,32,43,False,136.36,13.0,25.0,25.0,80.0,24.0,6.0,0.0
3382,Pakistan_South Africa_2021-02-13,Hussain Talat,3,1,2,South Africa,Pakistan,Gaddafi Stadium,0,-1.0,-1.6775510204081645,144,28,36,True,42.86,7.0,36.0,25.0,67.0,26.0,8.0,15.0
3383,South Africa_Pakistan_2021-02-14,Hussain Talat,5,2,2,South Africa,Pakistan,Gaddafi Stadium,1,80.0,0.8535714285714295,169,55,73,False,83.33,12.0,18.0,13.0,63.0,23.0,0.0,9.0
3384,Pakistan_West Indies_2018-04-01,Asif Ali,1,1,4,West Indies,Pakistan,National Stadium,0,-1.0,5.759756097560976,203,100,154,False,50.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
3385,Pakistan_West Indies_2018-04-02,Asif Ali,14,1,2,West Indies,Pakistan,National Stadium,1,-1.0,4.1,205,85,134,False,175.0,12.0,0.0,0.0,54.0,0.0,0.0,1.0
3386,West Indies_Pakistan_2018-04-03,Asif Ali,25,2,2,West Indies,Pakistan,National Stadium,0,-1.0,1.4985148514851492,154,78,114,False,156.25,24.0,1.0,0.0,39.0,6.0,0.0,7.5
3387,Pakistan_Australia_2018-07-02,Asif Ali,22,1,4,Australia,Pakistan,Harare Sports Club,0,-1.0,-4.999999999999999,116,38,25,False,110.0,6.0,31.0,0.0,56.0,16.0,6.0,0.0
3388,Pakistan_Australia_2018-07-05,Asif Ali,37,1,4,Australia,Pakistan,Harare Sports Club,0,-1.0,2.249999999999999,194,87,133,False,205.56,28.0,0.0,0.0,40.0,0.0,0.0,22.0
3389,Australia_Pakistan_2018-07-08,Asif Ali,17,2,4,Australia,Pakistan,Harare Sports Club,0,-4.0,0.522413793103448,187,97,154,False,154.55,12.0,0.0,0.0,34.0,0.0,0.0,29.5
3390,Pakistan_Australia_2018-10-24,Asif Ali,2,1,2,Australia,Pakistan,Sheikh Zayed Stadium,0,-1.0,3.3,155,84,107,False,66.67,6.0,0.0,1.0,36.0,12.0,0.0,0.0
3391,Pakistan_Australia_2018-10-26,Asif Ali,9,1,3,Australia,Pakistan,Dubai International Cricket Stadium,1,-1.0,0.5499999999999998,147,95,106,False,150.0,14.0,0.0,2.0,37.0,2.0,0.0,2.0
3392,Pakistan_Australia_2018-10-28,Asif Ali,4,1,3,Australia,Pakistan,Dubai International Cricket Stadium,1,-1.0,1.6500000000000004,150,101,126,False,80.0,6.0,0.0,0.0,25.0,4.0,0.0,5.5
3393,Pakistan_New Zealand_2018-10-31,Asif Ali,24,1,1,New Zealand,Pakistan,Sheikh Zayed Stadium,1,-1.0,0.1000000000000005,148,15,8,True,114.29,19.0,34.0,0.0,96.0,49.0,18.0,5.0
3394,New Zealand_Pakistan_2018-11-02,Asif Ali,38,2,1,New Zealand,Pakistan,Dubai International Cricket Stadium,0,39.0,0.1805084745762704,154,29,41,True,111.76,24.0,25.0,0.0,83.0,50.0,6.0,9.75
3395,Pakistan_New Zealand_2018-11-04,Asif Ali,2,1,3,New Zealand,Pakistan,Dubai International Cricket Stadium,1,-1.0,2.3500000000000005,166,112,155,False,66.67,0.0,0.0,0.0,7.0,0.0,0.0,15.4
3396,South Africa_Pakistan_2019-02-01,Asif Ali,13,2,3,South Africa,Pakistan,Newlands Cricket Ground,1,79.0,-0.2999999999999989,186,67,93,False,185.71,24.0,0.0,12.0,64.0,12.0,0.0,0.0
3397,South Africa_Pakistan_2019-02-03,Asif Ali,2,2,2,South Africa,Pakistan,New Wanderers Stadium,1,30.0,-0.3499999999999996,181,97,148,False,100.0,25.0,0.0,0.0,25.0,0.0,0.0,13.0
3398,South Africa_Pakistan_2019-02-06,Asif Ali,25,1,4,South Africa,Pakistan,SuperSport Park,0,-1.0,1.3500000000000003,168,69,93,False,125.0,30.0,0.0,10.0,58.0,12.0,0.0,7.5
3399,England_Pakistan_2019-05-05,Asif Ali,3,1,3,England,Pakistan,Sophia Gardens,1,-1.0,-0.4017241379310352,173,94,135,False,100.0,13.0,0.0,0.0,32.0,6.0,0.0,0.0
3400,Pakistan_Sri Lanka_2019-10-05,Asif Ali,6,2,4,Sri Lanka,Pakistan,Gaddafi Stadium,1,78.0,-3.2,101,70,69,False,60.0,24.0,6.0,6.0,36.0,14.0,0.0,0.0
3401,Pakistan_Sri Lanka_2019-10-07,Asif Ali,29,2,4,Sri Lanka,Pakistan,Gaddafi Stadium,0,37.0,-1.75,147,47,52,False,107.41,51.0,6.0,22.0,38.0,33.0,0.0,6.0
3402,Pakistan_Sri Lanka_2019-10-09,Asif Ali,1,2,4,Sri Lanka,Pakistan,Gaddafi Stadium,0,43.0,-0.6499999999999995,134,101,104,False,50.0,21.0,0.0,0.0,15.0,6.0,0.0,17.5
3403,Australia_Pakistan_2019-11-05,Asif Ali,4,1,3,Australia,Pakistan,Manuka Oval,1,-1.0,-0.6621621621621614,150,60,62,False,80.0,42.0,25.0,0.0,24.0,24.0,0.0,15.0
3404,South Africa_Pakistan_2021-02-14,Asif Ali,7,2,3,South Africa,Pakistan,Gaddafi Stadium,1,47.0,0.8535714285714295,169,66,84,False,87.5,12.0,12.0,8.0,63.0,13.0,0.0,0.0
3405,South Africa_Pakistan_2021-04-16,Asif Ali,5,2,4,South Africa,Pakistan,SuperSport Park,1,29.0,0.3126050420168074,149,69,105,False,55.56,12.0,6.0,12.0,72.0,0.0,0.0,0.0
