batting_team,batter,won,innings,wickets_fallen,bowling_team,venue,first_ball
Bangladesh,Aftab Ahmed,0.0,2,1,Pakistan,Gymkhana Club Ground,18
Bangladesh,Aftab Ahmed,0.0,1,1,Pakistan,Newlands,18
Bangladesh,Aftab Ahmed,0.0,2,1,Sri Lanka,New Wanderers Stadium,6
Bangladesh,Aftab Ahmed,1.0,2,1,West Indies,New Wanderers Stadium,8
Bangladesh,Aftab Ahmed,0.0,1,1,New Zealand,Seddon Park,16
Bangladesh,Aftab Ahmed,0.0,2,2,Pakistan,National Stadium,55
Bangladesh,Aftab Ahmed,0.0,1,1,South Africa,Newlands,8
Bangladesh,Mohammad Ashraful,0.0,1,2,Australia,Newlands,66
Bangladesh,Mohammad Ashraful,0.0,2,0,Australia,"Kensington Oval, Bridgetown",1
Bangladesh,Mohammad Ashraful,0.0,2,1,India,Trent Bridge,16
Bangladesh,Mohammad Ashraful,0.0,1,1,Ireland,Trent Bridge,9
Bangladesh,Mohammad Ashraful,0.0,2,0,New Zealand,Pallekele International Cricket Stadium,1
Bangladesh,Mohammad Ashraful,0.0,2,2,Pakistan,Gymkhana Club Ground,39
Bangladesh,Mohammad Ashraful,0.0,1,2,Pakistan,Newlands,60
Bangladesh,Mohammad Ashraful,0.0,2,1,Pakistan,"Beausejour Stadium, Gros Islet",7
Bangladesh,Mohammad Ashraful,0.0,1,0,Pakistan,Pallekele International Cricket Stadium,1
Bangladesh,Mohammad Ashraful,0.0,2,2,Sri Lanka,New Wanderers Stadium,21
Bangladesh,Mohammad Ashraful,1.0,2,2,West Indies,New Wanderers Stadium,25
Bangladesh,Mohammad Ashraful,1.0,2,1,West Indies,Shere Bangla National Stadium,22
Bangladesh,Mohammad Ashraful,1.0,1,0,Ireland,"Civil Service Cricket Club, Stormont",1
Bangladesh,Mohammad Ashraful,0.0,1,0,New Zealand,Seddon Park,1
Bangladesh,Mohammad Ashraful,0.0,2,1,Pakistan,National Stadium,35
Bangladesh,Mohammad Ashraful,0.0,1,2,South Africa,Newlands,14
Bangladesh,Mohammad Ashraful,0.0,2,1,South Africa,New Wanderers Stadium,19
Bangladesh,Mohammad Ashraful,0.0,2,0,Sri Lanka,Pallekele International Cricket Stadium,1
Bangladesh,Mohammad Ashraful,0.0,1,2,West Indies,"Warner Park, Basseterre",11
Bangladesh,Alok Kapali,0.0,1,6,Australia,Newlands,101
Bangladesh,Alok Kapali,0.0,2,3,Pakistan,Gymkhana Club Ground,47
Bangladesh,Alok Kapali,0.0,2,1,Pakistan,Shere Bangla National Stadium,11
Bangladesh,Alok Kapali,1.0,2,4,West Indies,New Wanderers Stadium,99
Bangladesh,Alok Kapali,1.0,2,3,West Indies,Shere Bangla National Stadium,50
Bangladesh,Alok Kapali,0.0,1,4,South Africa,Newlands,27
West Indies,DBL Powell,0.0,1,7,Bangladesh,New Wanderers Stadium,118
England,DL Maddy,0.0,1,0,Australia,Newlands,1
England,DL Maddy,0.0,2,0,India,Kingsmead,1
England,DL Maddy,0.0,2,0,New Zealand,Kingsmead,1
England,DL Maddy,1.0,1,0,Zimbabwe,Newlands,1
England,LJ Wright,0.0,1,1,Australia,Newlands,30
England,LJ Wright,1.0,2,4,Australia,Adelaide Oval,72
England,LJ Wright,0.0,2,4,Australia,Melbourne Cricket Ground,80
England,LJ Wright,0.0,2,1,Australia,Bellerive Oval,10
England,LJ Wright,0.0,1,1,Australia,Melbourne Cricket Ground,21
England,LJ Wright,0.0,2,0,Australia,Stadium Australia,1
England,LJ Wright,0.0,2,2,Australia,The Rose Bowl,19
England,LJ Wright,1.0,1,1,Australia,Riverside Ground,69
England,LJ Wright,0.0,2,5,India,Kingsmead,108
England,LJ Wright,1.0,1,0,India,Lord's,1
England,LJ Wright,0.0,2,1,India,R Premadasa Stadium,7
England,LJ Wright,-1.0,1,4,Ireland,Providence Stadium,59
England,LJ Wright,0.0,2,5,New Zealand,Kingsmead,83
England,LJ Wright,1.0,2,0,New Zealand,Old Trafford,1
England,LJ Wright,1.0,2,4,New Zealand,"Beausejour Stadium, Gros Islet",55
England,LJ Wright,1.0,2,1,New Zealand,Pallekele International Cricket Stadium,24
England,LJ Wright,0.0,2,1,New Zealand,Kennington Oval,23
England,LJ Wright,1.0,1,0,Pakistan,Kennington Oval,1
England,LJ Wright,0.0,1,3,Pakistan,Dubai International Cricket Stadium,104
England,LJ Wright,1.0,2,4,Pakistan,"Kensington Oval, Bridgetown",109
England,LJ Wright,1.0,2,4,Pakistan,Sophia Gardens,55
England,LJ Wright,0.0,1,0,South Africa,Trent Bridge,1
England,LJ Wright,1.0,1,4,South Africa,"Kensington Oval, Bridgetown",89
England,LJ Wright,-1.0,2,1,South Africa,Old Trafford,8
England,LJ Wright,1.0,1,1,South Africa,Edgbaston,10
England,LJ Wright,0.0,1,5,Sri Lanka,County Ground,83
England,LJ Wright,0.0,1,0,West Indies,Kennington Oval,1
England,LJ Wright,0.0,2,2,West Indies,Pallekele International Cricket Stadium,3
England,LJ Wright,1.0,1,2,Zimbabwe,Newlands,16
England,LJ Wright,0.0,1,1,India,Subrata Roy Sahara Stadium,20
England,LJ Wright,1.0,2,1,India,Wankhede Stadium,51
England,LJ Wright,1.0,1,0,New Zealand,Eden Park,1
England,LJ Wright,1.0,1,0,New Zealand,Jade Stadium,1
England,LJ Wright,1.0,1,1,New Zealand,Eden Park,23
England,LJ Wright,0.0,2,2,New Zealand,Seddon Park,10
England,LJ Wright,0.0,2,0,South Africa,Newlands,1
England,LJ Wright,1.0,1,4,South Africa,New Wanderers Stadium,98
England,LJ Wright,0.0,2,4,South Africa,SuperSport Park,101
England,LJ Wright,0.0,2,0,Sri Lanka,Pallekele International Cricket Stadium,1
England,LJ Wright,0.0,1,4,West Indies,Providence Stadium,61
England,LJ Wright,0.0,2,2,West Indies,"Kensington Oval, Bridgetown",16
England,LJ Wright,0.0,1,5,West Indies,"Kensington Oval, Bridgetown",111
England,CP Schofield,0.0,1,7,Australia,Newlands,107
England,CP Schofield,0.0,2,7,New Zealand,Kingsmead,111
England,CP Schofield,1.0,1,8,Zimbabwe,Newlands,111
England,CP Schofield,0.0,2,7,South Africa,Newlands,112
Zimbabwe,P Utseya,0.0,2,6,England,Newlands,95
Zimbabwe,P Utseya,0.0,1,9,New Zealand,Providence Stadium,78
Zimbabwe,P Utseya,0.0,1,7,New Zealand,Eden Park,118
Zimbabwe,P Utseya,0.0,1,6,South Africa,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",83
Zimbabwe,P Utseya,0.0,2,6,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",85
Zimbabwe,P Utseya,1.0,1,8,West Indies,"Queen's Park Oval, Port of Spain",117
Zimbabwe,P Utseya,0.0,1,6,West Indies,"Sir Vivian Richards Stadium, North Sound",109
Zimbabwe,P Utseya,0.0,2,6,West Indies,"Sir Vivian Richards Stadium, North Sound",103
Zimbabwe,P Utseya,0.0,2,6,Bangladesh,Queens Sports Club,102
Zimbabwe,P Utseya,0.0,1,6,India,Harare Sports Club,82
Zimbabwe,P Utseya,0.0,2,6,India,Harare Sports Club,97
Zimbabwe,P Utseya,1.0,1,6,India,Harare Sports Club,113
Zimbabwe,P Utseya,0.0,1,7,New Zealand,Harare Sports Club,118
Zimbabwe,P Utseya,0.0,2,6,New Zealand,Harare Sports Club,95
Zimbabwe,P Utseya,0.0,2,7,New Zealand,Harare Sports Club,110
Zimbabwe,P Utseya,0.0,2,7,Pakistan,Harare Sports Club,102
Zimbabwe,P Utseya,0.0,2,8,Pakistan,Harare Sports Club,96
England,RJ Kirtley,0.0,1,9,Australia,Newlands,115
India,G Gambhir,1.0,1,0,Australia,Kingsmead,1
India,G Gambhir,0.0,1,0,Australia,Melbourne Cricket Ground,0
India,G Gambhir,0.0,2,0,Australia,"Kensington Oval, Bridgetown",1
India,G Gambhir,0.0,2,0,Australia,Stadium Australia,0
India,G Gambhir,1.0,2,0,Australia,Melbourne Cricket Ground,1
India,G Gambhir,0.0,1,0,Australia,R Premadasa Stadium,1
India,G Gambhir,1.0,1,0,Bangladesh,Trent Bridge,1
India,G Gambhir,1.0,1,0,England,Kingsmead,0
India,G Gambhir,0.0,2,0,England,Lord's,1
India,G Gambhir,1.0,1,0,England,R Premadasa Stadium,1
India,G Gambhir,1.0,2,0,Australia,Brabourne Stadium,1
India,G Gambhir,1.0,2,0,England,Subrata Roy Sahara Stadium,0
India,G Gambhir,0.0,1,0,England,Wankhede Stadium,1
India,G Gambhir,1.0,2,0,Ireland,Trent Bridge,1
India,G Gambhir,0.0,2,0,New Zealand,New Wanderers Stadium,1
India,G Gambhir,0.0,2,0,New Zealand,"MA Chidambaram Stadium, Chepauk",1
India,G Gambhir,-1.0,1,0,Pakistan,Kingsmead,1
India,G Gambhir,1.0,1,0,Pakistan,New Wanderers Stadium,1
India,G Gambhir,1.0,2,0,Pakistan,R Premadasa Stadium,0
India,G Gambhir,0.0,1,0,Pakistan,M Chinnaswamy Stadium,1
India,G Gambhir,1.0,1,0,Pakistan,"Sardar Patel Stadium, Motera",1
India,G Gambhir,0.0,2,0,South Africa,Trent Bridge,1
India,G Gambhir,1.0,1,0,South Africa,R Premadasa Stadium,1
India,G Gambhir,0.0,2,0,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",1
India,G Gambhir,1.0,2,0,Sri Lanka,"Punjab Cricket Association Stadium, Mohali",1
India,G Gambhir,0.0,1,0,Sri Lanka,"Beausejour Stadium, Gros Islet",1
India,G Gambhir,0.0,1,0,West Indies,Lord's,1
India,G Gambhir,0.0,1,0,New Zealand,AMI Stadium,1
India,G Gambhir,0.0,1,0,New Zealand,Westpac Stadium,0
India,G Gambhir,1.0,1,0,South Africa,Kingsmead,1
India,G Gambhir,0.0,2,0,South Africa,New Wanderers Stadium,1
India,G Gambhir,1.0,2,0,Sri Lanka,R Premadasa Stadium,1
India,G Gambhir,1.0,1,0,Sri Lanka,Pallekele International Cricket Stadium,1
India,G Gambhir,0.0,2,0,West Indies,"Kensington Oval, Bridgetown",1
India,RV Uthappa,1.0,1,1,Australia,Kingsmead,33
India,RV Uthappa,0.0,1,2,Australia,Melbourne Cricket Ground,11
India,RV Uthappa,1.0,1,1,England,Kingsmead,89
India,RV Uthappa,1.0,2,1,Australia,Brabourne Stadium,15
India,RV Uthappa,0.0,1,0,England,Eden Gardens,1
India,RV Uthappa,0.0,2,1,New Zealand,New Wanderers Stadium,36
India,RV Uthappa,-1.0,1,1,Pakistan,Kingsmead,4
India,RV Uthappa,1.0,1,1,Pakistan,New Wanderers Stadium,17
India,RV Uthappa,1.0,1,3,South Africa,Kingsmead,31
India,RV Uthappa,0.0,2,0,South Africa,New Wanderers Stadium,1
India,RV Uthappa,1.0,1,1,Zimbabwe,Harare Sports Club,43
India,RV Uthappa,0.0,2,1,Zimbabwe,Harare Sports Club,4
India,IK Pathan,1.0,1,5,Australia,Kingsmead,120
India,IK Pathan,0.0,1,5,Australia,Melbourne Cricket Ground,41
India,IK Pathan,0.0,1,0,Australia,R Premadasa Stadium,1
India,IK Pathan,1.0,1,5,Bangladesh,Trent Bridge,118
India,IK Pathan,1.0,1,4,England,Kingsmead,120
India,IK Pathan,1.0,1,0,England,R Premadasa Stadium,1
India,IK Pathan,0.0,2,5,New Zealand,New Wanderers Stadium,84
India,IK Pathan,-1.0,1,5,Pakistan,Kingsmead,74
India,IK Pathan,1.0,1,5,Pakistan,New Wanderers Stadium,109
India,IK Pathan,0.0,1,5,West Indies,Lord's,107
India,IK Pathan,0.0,1,6,New Zealand,AMI Stadium,59
India,IK Pathan,0.0,1,6,New Zealand,Westpac Stadium,102
India,IK Pathan,1.0,1,5,South Africa,Kingsmead,119
India,IK Pathan,1.0,2,7,Sri Lanka,R Premadasa Stadium,92
India,Harbhajan Singh,0.0,1,7,Australia,Melbourne Cricket Ground,86
India,Harbhajan Singh,0.0,2,7,Australia,"Kensington Oval, Bridgetown",64
India,Harbhajan Singh,0.0,1,7,Australia,R Premadasa Stadium,118
India,Harbhajan Singh,0.0,2,7,New Zealand,New Wanderers Stadium,103
India,Harbhajan Singh,-1.0,1,6,Pakistan,Kingsmead,97
India,Harbhajan Singh,0.0,2,5,South Africa,Trent Bridge,82
India,Harbhajan Singh,1.0,1,5,South Africa,"Beausejour Stadium, Gros Islet",119
India,Harbhajan Singh,0.0,1,7,South Africa,Barabati Stadium,76
India,Harbhajan Singh,0.0,1,6,West Indies,Lord's,116
India,Harbhajan Singh,0.0,1,7,New Zealand,AMI Stadium,82
India,Harbhajan Singh,0.0,2,6,West Indies,"Kensington Oval, Bridgetown",94
India,Harbhajan Singh,1.0,1,6,West Indies,"Queen's Park Oval, Port of Spain",110
India,Harbhajan Singh,1.0,1,5,Zimbabwe,Harare Sports Club,116
India,AB Agarkar,0.0,2,6,New Zealand,New Wanderers Stadium,99
India,AB Agarkar,-1.0,1,7,Pakistan,Kingsmead,104
India,S Sreesanth,0.0,1,9,Australia,Melbourne Cricket Ground,93
India,S Sreesanth,0.0,2,8,New Zealand,New Wanderers Stadium,105
India,S Sreesanth,-1.0,1,8,Pakistan,Kingsmead,116
Pakistan,Salman Butt,1.0,2,1,Australia,New Wanderers Stadium,20
Pakistan,Salman Butt,1.0,2,0,Australia,Dubai International Cricket Stadium,1
Pakistan,Salman Butt,0.0,2,0,Australia,"Beausejour Stadium, Gros Islet",0
Pakistan,Salman Butt,0.0,1,0,Australia,"Beausejour Stadium, Gros Islet",1
Pakistan,Salman Butt,1.0,1,0,Australia,Edgbaston,1
Pakistan,Salman Butt,1.0,1,0,Australia,Edgbaston,1
Pakistan,Salman Butt,1.0,1,0,Bangladesh,Gymkhana Club Ground,1
Pakistan,Salman Butt,1.0,2,1,Bangladesh,Newlands,36
Pakistan,Salman Butt,1.0,1,0,Bangladesh,"Beausejour Stadium, Gros Islet",1
Pakistan,Salman Butt,0.0,2,0,England,Kennington Oval,1
Pakistan,Salman Butt,0.0,1,0,England,"Kensington Oval, Bridgetown",1
Pakistan,Salman Butt,-1.0,2,0,India,Kingsmead,1
Pakistan,Salman Butt,0.0,2,0,New Zealand,"Kensington Oval, Bridgetown",1
Pakistan,Salman Butt,1.0,1,0,Bangladesh,National Stadium,1
Pakistan,Salman Butt,1.0,1,0,South Africa,"Beausejour Stadium, Gros Islet",1
Pakistan,Salman Butt,1.0,1,0,Sri Lanka,New Wanderers Stadium,1
Pakistan,Salman Butt,1.0,2,0,Sri Lanka,Maple Leaf North-West Ground,1
Pakistan,Salman Butt,0.0,1,0,Sri Lanka,Maple Leaf North-West Ground,1
Pakistan,Salman Butt,0.0,2,0,Sri Lanka,Lord's,1
Pakistan,Imran Nazir,1.0,2,0,Australia,New Wanderers Stadium,1
Pakistan,Imran Nazir,0.0,2,0,Australia,Melbourne Cricket Ground,1
Pakistan,Imran Nazir,1.0,2,0,Australia,Dubai International Cricket Stadium,1
Pakistan,Imran Nazir,-1.0,1,0,Australia,Dubai International Cricket Stadium,1
Pakistan,Imran Nazir,0.0,2,0,Australia,Dubai International Cricket Stadium,1
Pakistan,Imran Nazir,1.0,1,0,Australia,R Premadasa Stadium,1
Pakistan,Imran Nazir,1.0,1,0,Bangladesh,Gymkhana Club Ground,1
Pakistan,Imran Nazir,1.0,2,0,Bangladesh,Newlands,1
Pakistan,Imran Nazir,1.0,2,0,Bangladesh,Pallekele International Cricket Stadium,1
Pakistan,Imran Nazir,0.0,1,0,England,Dubai International Cricket Stadium,1
Pakistan,Imran Nazir,1.0,2,0,England,Dubai International Cricket Stadium,1
Pakistan,Imran Nazir,-1.0,2,0,India,Kingsmead,1
Pakistan,Imran Nazir,0.0,2,0,India,New Wanderers Stadium,1
Pakistan,Imran Nazir,0.0,1,0,India,R Premadasa Stadium,0
Pakistan,Imran Nazir,1.0,2,0,New Zealand,Newlands,1
Pakistan,Imran Nazir,1.0,1,0,New Zealand,Dubai International Cricket Stadium,1
Pakistan,Imran Nazir,1.0,1,0,New Zealand,Dubai International Cricket Stadium,1
Pakistan,Imran Nazir,1.0,1,0,New Zealand,Pallekele International Cricket Stadium,1
Pakistan,Imran Nazir,1.0,2,0,South Africa,R Premadasa Stadium,1
Pakistan,Imran Nazir,1.0,1,0,Sri Lanka,New Wanderers Stadium,1
Pakistan,Imran Nazir,1.0,1,1,Sri Lanka,R Premadasa Stadium,1
Pakistan,Imran Nazir,0.0,2,0,Sri Lanka,R Premadasa Stadium,1
Pakistan,Misbah-ul-Haq,1.0,2,4,Australia,New Wanderers Stadium,41
Pakistan,Misbah-ul-Haq,1.0,2,2,Australia,Dubai International Cricket Stadium,25
Pakistan,Misbah-ul-Haq,0.0,2,3,Australia,"Beausejour Stadium, Gros Islet",27
Pakistan,Misbah-ul-Haq,0.0,1,5,Australia,"Beausejour Stadium, Gros Islet",119
Pakistan,Misbah-ul-Haq,1.0,1,4,Bangladesh,Gymkhana Club Ground,93
Pakistan,Misbah-ul-Haq,1.0,2,4,Bangladesh,Newlands,88
Pakistan,Misbah-ul-Haq,1.0,1,3,Bangladesh,"Beausejour Stadium, Gros Islet",111
Pakistan,Misbah-ul-Haq,1.0,1,3,Bangladesh,Shere Bangla National Stadium,75
Pakistan,Misbah-ul-Haq,0.0,2,5,England,Kennington Oval,92
Pakistan,Misbah-ul-Haq,0.0,1,4,England,"Kensington Oval, Bridgetown",65
Pakistan,Misbah-ul-Haq,1.0,1,3,England,Dubai International Cricket Stadium,52
Pakistan,Misbah-ul-Haq,0.0,2,4,England,Dubai International Cricket Stadium,36
Pakistan,Misbah-ul-Haq,0.0,2,2,England,Sheikh Zayed Stadium,45
Pakistan,Misbah-ul-Haq,-1.0,2,4,India,Kingsmead,54
Pakistan,Misbah-ul-Haq,0.0,2,4,India,New Wanderers Stadium,52
Pakistan,Misbah-ul-Haq,1.0,1,3,Ireland,Kennington Oval,78
Pakistan,Misbah-ul-Haq,1.0,2,4,New Zealand,Newlands,88
Pakistan,Misbah-ul-Haq,0.0,2,3,New Zealand,"Kensington Oval, Bridgetown",20
Pakistan,Misbah-ul-Haq,1.0,1,2,Bangladesh,National Stadium,7
Pakistan,Misbah-ul-Haq,1.0,1,6,South Africa,"Beausejour Stadium, Gros Islet",103
Pakistan,Misbah-ul-Haq,0.0,1,4,South Africa,Sheikh Zayed Stadium,59
Pakistan,Misbah-ul-Haq,0.0,1,2,South Africa,Sheikh Zayed Stadium,27
Pakistan,Misbah-ul-Haq,1.0,1,6,Sri Lanka,New Wanderers Stadium,113
Pakistan,Misbah-ul-Haq,1.0,2,2,Sri Lanka,Maple Leaf North-West Ground,18
Pakistan,Misbah-ul-Haq,0.0,1,4,Sri Lanka,Maple Leaf North-West Ground,74
Pakistan,Misbah-ul-Haq,0.0,2,3,Sri Lanka,Lord's,34
Pakistan,Misbah-ul-Haq,1.0,2,3,Sri Lanka,Sheikh Zayed Stadium,40
Pakistan,Misbah-ul-Haq,1.0,1,5,Sri Lanka,R Premadasa Stadium,99
Pakistan,Misbah-ul-Haq,0.0,2,4,West Indies,"Beausejour Stadium, Gros Islet",41
Pakistan,Misbah-ul-Haq,1.0,1,4,Zimbabwe,Harare Sports Club,87
Pakistan,Yasir Arafat,0.0,2,6,Australia,Dubai International Cricket Stadium,57
Pakistan,Yasir Arafat,1.0,1,6,Bangladesh,Gymkhana Club Ground,116
Pakistan,Yasir Arafat,0.0,2,6,England,Kennington Oval,104
Pakistan,Yasir Arafat,0.0,1,7,England,Dubai International Cricket Stadium,112
Pakistan,Yasir Arafat,1.0,2,6,England,Dubai International Cricket Stadium,104
Pakistan,Yasir Arafat,-1.0,2,6,India,Kingsmead,107
Pakistan,Yasir Arafat,0.0,2,6,India,New Wanderers Stadium,71
Pakistan,Yasir Arafat,0.0,1,6,India,R Premadasa Stadium,93
Pakistan,Yasir Arafat,1.0,2,6,South Africa,R Premadasa Stadium,74
Pakistan,Yasir Arafat,1.0,1,5,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",112
New Zealand,DL Vettori,0.0,2,6,Australia,Western Australia Cricket Association Ground,61
New Zealand,DL Vettori,1.0,1,6,England,Kingsmead,99
New Zealand,DL Vettori,0.0,1,6,England,Old Trafford,99
New Zealand,DL Vettori,0.0,1,6,England,"Beausejour Stadium, Gros Islet",113
New Zealand,DL Vettori,1.0,1,6,India,New Wanderers Stadium,109
New Zealand,DL Vettori,0.0,1,7,Australia,Westpac Stadium,109
New Zealand,DL Vettori,0.0,1,6,Pakistan,Newlands,97
New Zealand,DL Vettori,0.0,1,7,Pakistan,Kennington Oval,95
New Zealand,DL Vettori,1.0,1,3,Pakistan,"Kensington Oval, Bridgetown",52
New Zealand,DL Vettori,0.0,2,2,Pakistan,Pallekele International Cricket Stadium,45
New Zealand,DL Vettori,1.0,1,6,Pakistan,Dubai International Cricket Stadium,109
New Zealand,DL Vettori,0.0,2,7,South Africa,"Kensington Oval, Bridgetown",99
New Zealand,DL Vettori,0.0,1,6,Sri Lanka,New Wanderers Stadium,114
New Zealand,DL Vettori,0.0,2,7,Sri Lanka,Trent Bridge,88
New Zealand,DL Vettori,1.0,2,4,Sri Lanka,Providence Stadium,87
New Zealand,DL Vettori,1.0,1,4,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,78
New Zealand,DL Vettori,0.0,1,3,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,13
New Zealand,DL Vettori,-1.0,1,7,West Indies,"Eden Park, Auckland",116
New Zealand,DL Vettori,1.0,1,5,West Indies,Seddon Park,99
New Zealand,DL Vettori,0.0,1,6,South Africa,Kingsmead,102
New Zealand,DL Vettori,0.0,1,5,South Africa,New Wanderers Stadium,76
New Zealand,DL Vettori,1.0,1,8,Sri Lanka,R Premadasa Stadium,117
Bangladesh,Farhad Reza,0.0,1,6,Australia,Newlands,101
Bangladesh,Farhad Reza,0.0,2,6,Pakistan,Gymkhana Club Ground,92
Bangladesh,Farhad Reza,0.0,2,6,Pakistan,Shere Bangla National Stadium,70
Bangladesh,Farhad Reza,0.0,2,5,Sri Lanka,Zahur Ahmed Chowdhury Stadium,105
Bangladesh,Farhad Reza,0.0,1,6,Sri Lanka,Zahur Ahmed Chowdhury Stadium,64
Bangladesh,Farhad Reza,0.0,2,4,Pakistan,National Stadium,71
Bangladesh,Farhad Reza,0.0,1,6,South Africa,Newlands,65
Bangladesh,Abdur Razzak,0.0,1,8,Australia,Newlands,119
Bangladesh,Abdur Razzak,0.0,2,9,Australia,"Kensington Oval, Bridgetown",102
Bangladesh,Abdur Razzak,0.0,1,8,Ireland,Trent Bridge,115
Bangladesh,Abdur Razzak,0.0,2,8,New Zealand,Pallekele International Cricket Stadium,116
Bangladesh,Abdur Razzak,0.0,2,8,New Zealand,Shere Bangla National Stadium,111
Bangladesh,Abdur Razzak,0.0,1,9,Pakistan,Newlands,110
Bangladesh,Abdur Razzak,0.0,2,7,Pakistan,Shere Bangla National Stadium,83
Bangladesh,Abdur Razzak,0.0,2,8,Sri Lanka,New Wanderers Stadium,79
Bangladesh,Abdur Razzak,1.0,2,7,West Indies,Shere Bangla National Stadium,118
Bangladesh,Abdur Razzak,0.0,2,8,Pakistan,National Stadium,92
Bangladesh,Abdur Razzak,0.0,1,8,South Africa,Newlands,105
Bangladesh,Abdur Razzak,0.0,2,7,South Africa,New Wanderers Stadium,75
Bangladesh,Abdur Razzak,0.0,2,7,Sri Lanka,Pallekele International Cricket Stadium,105
Bangladesh,Abdur Razzak,0.0,2,7,Zimbabwe,Queens Sports Club,116
Bangladesh,Abdur Razzak,1.0,1,7,Zimbabwe,Queens Sports Club,109
Bangladesh,Syed Rasel,0.0,1,9,Pakistan,Newlands,111
Bangladesh,Syed Rasel,0.0,2,9,Sri Lanka,New Wanderers Stadium,92
Bangladesh,Syed Rasel,0.0,1,9,South Africa,Newlands,112
India,RP Singh,0.0,2,9,New Zealand,New Wanderers Stadium,113
India,RP Singh,0.0,2,8,South Africa,Trent Bridge,114
New Zealand,JS Patel,0.0,2,9,Australia,Western Australia Cricket Association Ground,98
New Zealand,JS Patel,1.0,1,10,India,New Wanderers Stadium,120
New Zealand,JS Patel,0.0,2,8,England,Eden Park,87
New Zealand,JS Patel,0.0,1,8,Pakistan,Newlands,115
England,JN Snape,0.0,2,5,South Africa,Newlands,88
South Africa,VD Philander,1.0,1,6,England,Newlands,92
South Africa,VD Philander,0.0,2,6,India,Kingsmead,101
South Africa,VD Philander,1.0,2,6,New Zealand,New Wanderers Stadium,105
South Africa,VD Philander,0.0,1,6,West Indies,St George's Park,32
Sri Lanka,J Mubarak,0.0,1,5,Australia,Newlands,46
Sri Lanka,J Mubarak,1.0,2,4,Australia,Trent Bridge,98
Sri Lanka,J Mubarak,1.0,1,5,Bangladesh,New Wanderers Stadium,90
Sri Lanka,J Mubarak,1.0,1,4,Ireland,Lord's,84
Sri Lanka,J Mubarak,1.0,1,4,New Zealand,Trent Bridge,107
Sri Lanka,J Mubarak,0.0,2,5,Pakistan,New Wanderers Stadium,78
Sri Lanka,J Mubarak,0.0,1,1,Pakistan,Maple Leaf North-West Ground,5
Sri Lanka,J Mubarak,1.0,2,2,Pakistan,Maple Leaf North-West Ground,59
Sri Lanka,J Mubarak,1.0,1,4,Pakistan,Lord's,98
Sri Lanka,J Mubarak,0.0,1,1,Pakistan,Lord's,6
Sri Lanka,J Mubarak,0.0,1,1,India,R Premadasa Stadium,36
Sri Lanka,J Mubarak,1.0,1,3,West Indies,Trent Bridge,105
Sri Lanka,J Mubarak,1.0,1,4,West Indies,Kennington Oval,105
Sri Lanka,G Wijekoon,0.0,2,6,Pakistan,New Wanderers Stadium,82
Sri Lanka,WPUJC Vaas,0.0,1,7,Australia,Newlands,60
Sri Lanka,WPUJC Vaas,0.0,2,7,Pakistan,New Wanderers Stadium,89
Bangladesh,Nadif Chowdhury,0.0,1,4,Pakistan,Newlands,69
Bangladesh,Nadif Chowdhury,0.0,2,4,Sri Lanka,New Wanderers Stadium,39
New Zealand,NL McCullum,0.0,2,5,Australia,Sydney Cricket Ground,116
New Zealand,NL McCullum,1.0,1,5,Bangladesh,Shere Bangla National Stadium,119
New Zealand,NL McCullum,1.0,1,8,Bangladesh,Eden Gardens,119
New Zealand,NL McCullum,0.0,1,5,England,"Beausejour Stadium, Gros Islet",109
New Zealand,NL McCullum,0.0,1,5,England,Pallekele International Cricket Stadium,99
New Zealand,NL McCullum,0.0,2,6,England,Old Trafford,88
New Zealand,NL McCullum,1.0,1,7,India,"Vidarbha Cricket Association Stadium, Jamtha",118
New Zealand,NL McCullum,0.0,1,6,Australia,Westpac Stadium,104
New Zealand,NL McCullum,-1.0,1,6,Australia,AMI Stadium,101
New Zealand,NL McCullum,0.0,2,5,England,Eden Park,86
New Zealand,NL McCullum,1.0,1,6,England,Seddon Park,120
New Zealand,NL McCullum,0.0,1,6,England,Westpac Stadium,114
New Zealand,NL McCullum,1.0,2,5,India,Westpac Stadium,113
New Zealand,NL McCullum,0.0,1,6,Pakistan,Kennington Oval,76
New Zealand,NL McCullum,0.0,2,5,Pakistan,Dubai International Cricket Stadium,63
New Zealand,NL McCullum,1.0,1,6,Pakistan,"Kensington Oval, Bridgetown",101
New Zealand,NL McCullum,1.0,1,5,Pakistan,Seddon Park,112
New Zealand,NL McCullum,0.0,2,6,Pakistan,AMI Stadium,53
New Zealand,NL McCullum,0.0,2,6,Pakistan,Pallekele International Cricket Stadium,108
New Zealand,NL McCullum,0.0,1,6,Pakistan,Dubai International Cricket Stadium,113
New Zealand,NL McCullum,1.0,1,7,Pakistan,Dubai International Cricket Stadium,112
New Zealand,NL McCullum,0.0,2,6,South Africa,"Kensington Oval, Bridgetown",93
New Zealand,NL McCullum,0.0,2,5,South Africa,Eden Park,114
