,date,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,batting_team,venue,toss_winner,batter_type,non_striker_type,first_ball,current_team_total,is_powerplay,strike_rate,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,recent_form,Left arm Fast Expected Runs,Left arm Fast Expected Wickets,Left arm Fast Strike Rate,Left arm Fast Deliveries Per Wicket,Right arm Fast Expected Runs,Right arm Fast Expected Wickets,Right arm Fast Strike Rate,Right arm Fast Deliveries Per Wicket,Left arm Orthodox Expected Runs,Left arm Orthodox Expected Wickets,Left arm Orthodox Strike Rate,Left arm Orthodox Deliveries Per Wicket,Left arm Wrist spin Expected Runs,Left arm Wrist spin Expected Wickets,Left arm Wrist spin Strike Rate,Left arm Wrist spin Deliveries Per Wicket,Right arm Legbreak Expected Runs,Right arm Legbreak Expected Wickets,Right arm Legbreak Strike Rate,Right arm Legbreak Deliveries Per Wicket,Right arm Offbreak Expected Runs,Right arm Offbreak Expected Wickets,Right arm Offbreak Strike Rate,Right arm Offbreak Deliveries Per Wicket
2415,2021-07-18,Imad Wasim,20,13,2,5,England,Pakistan,"Headingley, Leeds",1,Left hand Bat,Right hand Bat,77,95,False,153.85,103,11.0,2.0,0.0,50.0,18.0,8.0,3.0,15.74507,1.5097447158934945,143.137,7.286,64.881,4.464285714285714,129.762,11.2,3.14286,0.09523809523809523,157.143,21.0,0.0,0.0,129.412,17.0,17.74278,0.2571428571428571,98.571,70.0,10.25,0.25,128.125,32.0
2416,2016-01-17,Imad Wasim,8,4,1,5,New Zealand,Pakistan,Seddon Park,1,Left hand Bat,Right hand Bat,105,138,False,200.0,113,6.0,0.0,0.0,9.0,0.0,1.0,18.0,8.58822,0.8234971177600879,143.137,7.286,11.67858,0.8035714285714286,129.762,11.2,0.0,0.0,157.143,21.0,0.0,0.0,129.412,17.0,0.0,0.0,98.571,70.0,1.28125,0.03125,128.125,32.0
2417,2019-05-05,Imam-ul-Haq,7,10,1,1,England,Pakistan,Sophia Gardens,1,Left hand Bat,Right hand Bat,13,16,True,70.0,29,36.0,0.0,0.0,130.0,0.0,0.0,0.0,27.0,0.0,75.0,inf,111.4282,12.380952380952381,85.714,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,2009-08-12,Imran Nazir,40,28,1,1,Sri Lanka,Pakistan,R Premadasa Stadium,1,Right hand Bat,Right hand Bat,1,0,True,142.86,47,39.0,6.0,0.0,108.0,0.0,49.0,0.0,31.543980000000005,3.4412776846377833,80.882,11.333,153.52092,4.462809917355372,142.149,24.2,7.4634,0.0,124.39,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.34789,4.260869565217392,178.261,11.5
2419,2016-02-24,Imrul Kayes,14,24,2,2,India,Bangladesh,Shere Bangla National Stadium,1,Left hand Bat,Right hand Bat,21,15,True,58.33,59,36.0,44.0,0.0,92.0,0.0,36.0,9.5,27.69228,5.538461538461538,76.923,6.5,92.0,2.3,100.0,40.0,11.0,11.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,23.538600000000002,2.769230769230769,65.385,13.0
2420,2016-01-22,Imrul Kayes,18,14,2,3,Zimbabwe,Bangladesh,Sheikh Abu Naser Stadium,0,Left hand Bat,Right hand Bat,13,13,True,128.57,41,20.0,56.0,0.0,81.0,31.0,21.0,5.5,15.384599999999999,3.076923076923077,76.923,6.5,81.0,2.025,100.0,40.0,14.0,14.0,25.0,4.0,0.0,0.0,0.0,0.0,27.900000000000002,3.1,90.0,10.0,13.73085,1.6153846153846154,65.385,13.0
2421,2006-08-28,Inzamam-ul-Haq,11,15,2,4,England,Pakistan,County Ground,0,Right hand Bat,Right hand Bat,71,102,False,73.33,107,0.0,8.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.90903,0.0,90.909,inf,1.6,0.0,20.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,2021-03-16,Ishan Kishan,4,9,1,1,England,India,Narendra Modi Stadium,0,Left hand Bat,Right hand Bat,16,7,True,44.44,32,12.0,0.0,0.0,127.0,42.0,24.0,56.0,10.41672,0.41666666666666663,86.806,28.8,158.32709,5.926548135703953,124.667,21.429,0.0,0.0,155.714,35.0,0.0,0.0,171.429,inf,66.25332,2.3661971830985915,157.746,17.75,17.82864,1.7142857142857142,74.286,14.0
2423,2023-11-26,Ishan Kishan,52,32,1,1,Australia,India,"Greenfield International Stadium, Thiruvananthapuram",0,Left hand Bat,Right hand Bat,36,77,False,162.5,92,18.0,13.0,0.0,85.0,54.0,9.0,58.0,15.625079999999999,0.625,86.806,28.8,105.96695,3.9665873349199687,124.667,21.429,20.24282,0.37142857142857144,155.714,35.0,0.0,0.0,171.429,inf,85.18284,3.0422535211267605,157.746,17.75,6.68574,0.6428571428571429,74.286,14.0
2424,2021-07-25,Ishan Kishan,20,14,1,4,Sri Lanka,India,"R Premadasa Stadium, Colombo",0,Left hand Bat,Left hand Bat,93,127,False,142.86,120,6.0,0.0,0.0,31.0,8.0,0.0,0.0,5.20836,0.20833333333333331,86.806,28.8,38.64677,1.4466377339119885,124.667,21.429,0.0,0.0,155.714,35.0,0.0,0.0,171.429,inf,12.61968,0.4507042253521127,157.746,17.75,0.0,0.0,74.286,14.0
2425,2011-10-16,J Botha,34,28,2,3,Australia,South Africa,New Wanderers Stadium,0,Right hand Bat,Right hand Bat,24,18,True,121.43,84,48.0,24.0,0.0,87.0,0.0,38.0,4.0,73.84608,3.6923076923076925,153.846,13.0,99.05907,4.306930693069307,113.861,20.2,17.68416,2.526315789473684,73.684,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.64,3.04,128.0,12.5
2426,2010-05-20,J Botha,23,22,1,5,West Indies,South Africa,"Sir Vivian Richards Stadium, North Sound",0,Right hand Bat,Left hand Bat,74,60,False,104.55,115,6.0,11.0,0.0,68.0,0.0,12.0,10.333333333333334,9.23076,0.46153846153846156,153.846,13.0,77.42548000000001,3.3663366336633667,113.861,20.2,8.105239999999998,1.1578947368421053,73.684,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.36,0.96,128.0,12.5
2427,2012-02-22,J Botha,2,7,1,5,New Zealand,South Africa,Eden Park,0,Right hand Bat,Left hand Bat,86,130,False,28.57,101,0.0,0.0,0.0,63.0,0.0,12.0,14.0,0.0,0.0,153.846,13.0,71.73243000000001,3.118811881188119,113.861,20.2,0.0,0.0,73.684,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.36,0.96,128.0,12.5
2428,2011-01-09,J Botha,25,22,2,5,India,South Africa,Moses Mabhida Stadium,0,Right hand Bat,Right hand Bat,65,97,False,113.64,116,24.0,19.0,0.0,27.0,0.0,45.0,1.0,36.92304,1.8461538461538463,153.846,13.0,30.742470000000004,1.3366336633663367,113.861,20.2,13.999959999999998,2.0,73.684,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6,3.6,128.0,12.5
2429,2011-10-13,J Botha,4,2,1,5,Australia,South Africa,Newlands,1,Right hand Bat,Left hand Bat,112,133,False,200.0,114,2.0,0.0,0.0,12.0,0.0,0.0,0.0,3.07692,0.15384615384615385,153.846,13.0,13.663320000000002,0.594059405940594,113.861,20.2,0.0,0.0,73.684,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,12.5
2430,2012-06-30,J Charles,24,29,1,1,New Zealand,West Indies,Central Broward Regional Park Stadium Turf Ground,0,Right hand Bat,Left hand Bat,25,28,True,82.76,79,0.0,16.0,0.0,102.0,14.0,64.0,30.5,0.0,0.0,136.538,26.0,127.6071,4.949293997767965,125.105,20.609,16.62752,0.7843137254901962,103.922,20.4,0.0,0.0,205.882,5.667,15.959999999999999,1.4,114.0,10.0,88.51072,3.404255319148936,138.298,18.8
2431,2012-09-22,J Charles,16,12,1,1,Australia,West Indies,R Premadasa Stadium,1,Right hand Bat,Left hand Bat,10,9,True,133.33,32,22.0,0.0,24.0,90.0,0.0,25.0,30.0,30.03836,0.8461538461538461,136.538,26.0,112.5945,4.367024115677617,125.105,20.609,0.0,0.0,103.922,20.4,49.41168,4.235044997353097,205.882,5.667,0.0,0.0,114.0,10.0,34.5745,1.3297872340425532,138.298,18.8
2432,2023-03-26,J Charles,118,46,1,1,South Africa,West Indies,"SuperSport Park, Centurion",0,Right hand Bat,Right hand Bat,4,2,True,256.52,84,82.0,9.0,12.0,126.0,0.0,13.0,28.0,111.96116,3.1538461538461537,136.538,26.0,157.6323,6.113833761948663,125.105,20.609,9.35298,0.44117647058823534,103.922,20.4,24.70584,2.1175224986765486,205.882,5.667,0.0,0.0,114.0,10.0,17.978740000000002,0.6914893617021276,138.298,18.8
2433,2023-08-08,J Charles,12,14,1,1,India,West Indies,"Providence Stadium, Guyana",1,Right hand Bat,Right hand Bat,47,55,False,85.71,65,14.0,21.0,18.0,56.0,12.0,19.0,2.5,19.11532,0.5384615384615384,136.538,26.0,70.0588,2.717259449754961,125.105,20.609,21.823620000000002,1.0294117647058825,103.922,20.4,37.05876,3.1762837480148227,205.882,5.667,13.68,1.2,114.0,10.0,26.27662,1.0106382978723405,138.298,18.8
2434,2012-07-01,J Charles,36,32,1,1,New Zealand,West Indies,Central Broward Regional Park Stadium Turf Ground,1,Right hand Bat,Left hand Bat,8,18,True,112.5,68,0.0,0.0,0.0,139.0,23.0,61.0,28.33333333333333,0.0,0.0,136.538,26.0,173.89595,6.744626134213207,125.105,20.609,0.0,0.0,103.922,20.4,0.0,0.0,205.882,5.667,26.22,2.3,114.0,10.0,84.36178000000001,3.24468085106383,138.298,18.8
2435,2022-02-27,J Liyanage,9,19,1,2,India,Sri Lanka,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,Right hand Bat,Right hand Bat,12,5,True,47.37,51,0.0,0.0,24.0,124.0,40.0,0.0,9.5,0.0,0.0,0.0,0.0,66.13292,4.133333333333334,53.333,30.0,0.0,0.0,50.0,inf,12.0,0.0,50.0,inf,45.7144,5.714285714285714,114.286,7.0,0.0,0.0,0.0,0.0
2436,2022-02-24,J Liyanage,11,17,2,1,India,Sri Lanka,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Right hand Bat,Left hand Bat,2,1,True,64.71,42,0.0,36.0,0.0,147.0,43.0,0.0,8.0,0.0,0.0,0.0,0.0,78.39950999999999,4.9,53.333,30.0,18.0,0.0,50.0,inf,0.0,0.0,50.0,inf,49.14298,6.142857142857143,114.286,7.0,0.0,0.0,0.0,0.0
2437,2007-09-18,J Mubarak,31,19,1,5,Bangladesh,Sri Lanka,New Wanderers Stadium,0,Right hand Bat,Left hand Bat,90,97,False,163.16,120,6.0,25.0,0.0,6.0,0.0,1.0,0.0,7.54284,0.0,125.714,inf,7.61196,0.5372973941076385,126.866,11.167,21.73925,1.0869565217391304,86.957,23.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,inf,0.68,0.08,68.0,12.5
2438,2009-06-19,J Mubarak,7,5,1,4,West Indies,Sri Lanka,Kennington Oval,0,Left hand Bat,Right hand Bat,105,131,False,140.0,111,0.0,4.0,0.0,8.0,0.0,7.0,9.8,0.0,0.0,125.714,inf,10.14928,0.7163965254768514,126.866,11.167,3.47828,0.17391304347826086,86.957,23.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,inf,4.760000000000001,0.56,68.0,12.5
2439,2009-02-10,J Mubarak,13,19,1,1,India,Sri Lanka,R Premadasa Stadium,1,Left hand Bat,Right hand Bat,36,59,False,68.42,68,28.0,43.0,0.0,47.0,25.0,30.0,0.0,35.19992,0.0,125.714,inf,59.627019999999995,4.208829587176503,126.866,11.167,37.39151,1.8695652173913044,86.957,23.0,0.0,0.0,0.0,0.0,18.75,0.0,75.0,inf,20.400000000000002,2.4,68.0,12.5
2440,2009-06-16,J Mubarak,8,5,1,4,New Zealand,Sri Lanka,Trent Bridge,1,Left hand Bat,Right hand Bat,107,138,False,160.0,113,0.0,1.0,0.0,12.0,0.0,0.0,10.25,0.0,0.0,125.714,inf,15.22392,1.074594788215277,126.866,11.167,0.86957,0.043478260869565216,86.957,23.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,inf,0.0,0.0,68.0,12.5
2441,2009-06-10,J Mubarak,8,5,1,3,West Indies,Sri Lanka,Trent Bridge,0,Right hand Bat,Left hand Bat,105,172,False,160.0,120,7.0,0.0,0.0,22.0,0.0,0.0,21.0,8.79998,0.0,125.714,inf,27.910519999999998,1.9700904450613415,126.866,11.167,0.0,0.0,86.957,23.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,inf,0.0,0.0,68.0,12.5
2442,2007-09-17,J Mubarak,0,4,2,5,Pakistan,Sri Lanka,New Wanderers Stadium,1,Left hand Bat,Right hand Bat,78,112,False,0.0,81,19.0,7.0,0.0,51.0,8.0,7.0,0.0,23.885659999999998,0.0,125.714,inf,64.70165999999999,4.567027849914928,126.866,11.167,6.08699,0.30434782608695654,86.957,23.0,0.0,0.0,0.0,0.0,6.0,0.0,75.0,inf,4.760000000000001,0.56,68.0,12.5
2443,2009-06-08,J Mubarak,21,12,2,4,Australia,Sri Lanka,Trent Bridge,1,Left hand Bat,Left hand Bat,98,127,False,175.0,114,14.0,0.0,0.0,25.0,0.0,5.0,0.0,17.59996,0.0,125.714,inf,31.716499999999996,2.238739142115161,126.866,11.167,0.0,0.0,86.957,23.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,inf,3.4000000000000004,0.4,68.0,12.5
2444,2009-06-21,J Mubarak,0,2,1,1,Pakistan,Sri Lanka,Lord's,1,Left hand Bat,Left hand Bat,6,0,True,0.0,9,44.0,12.0,0.0,73.0,24.0,72.0,9.333333333333334,55.314159999999994,0.0,125.714,inf,92.61218,6.53711829497627,126.866,11.167,10.43484,0.5217391304347826,86.957,23.0,0.0,0.0,0.0,0.0,18.0,0.0,75.0,inf,48.96,5.76,68.0,12.5
2445,2008-10-13,J Mubarak,8,11,2,2,Pakistan,Sri Lanka,Maple Leaf North-West Ground,1,Left hand Bat,Right hand Bat,59,74,False,72.73,84,13.0,18.0,0.0,54.0,12.0,30.0,39.0,16.34282,0.0,125.714,inf,68.50764,4.835676546968747,126.866,11.167,15.652259999999998,0.782608695652174,86.957,23.0,0.0,0.0,0.0,0.0,9.0,0.0,75.0,inf,20.400000000000002,2.4,68.0,12.5
2446,2009-06-14,J Mubarak,7,9,1,4,Ireland,Sri Lanka,Lord's,1,Left hand Bat,Right hand Bat,84,97,False,77.78,105,13.0,0.0,0.0,40.0,0.0,25.0,11.333333333333334,16.34282,0.0,125.714,inf,50.746399999999994,3.5819826273842574,126.866,11.167,0.0,0.0,86.957,23.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,inf,17.0,2.0,68.0,12.5
2447,2024-02-23,JA Clarkson,10,13,2,4,Australia,New Zealand,"Eden Park, Auckland",1,Right hand Bat,Right hand Bat,40,30,False,76.92,71,0.0,0.0,0.0,85.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22259999999999,0.0,55.556,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,125.0,4.0,0.0,0.0,0.0,0.0
2448,2014-03-14,JA Morkel,18,11,1,5,Australia,South Africa,SuperSport Park,0,Left hand Bat,Left hand Bat,77,76,False,163.64,99,15.0,0.0,6.0,26.0,6.0,6.0,0.0,18.30885,1.1029411764705883,122.059,13.6,37.247080000000004,1.3145919708767317,143.258,19.778,0.0,0.0,121.212,11.0,6.0,0.0,100.0,inf,14.57142,0.0,242.857,inf,8.23074,0.3076923076923077,137.179,19.5
2449,2007-12-16,JA Morkel,1,4,1,5,West Indies,South Africa,St George's Park,0,Left hand Bat,Left hand Bat,23,10,True,25.0,31,0.0,0.0,0.0,99.0,0.0,0.0,32.25,0.0,0.0,122.059,13.6,141.82542,5.005561735261402,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,0.0,0.0,137.179,19.5
2450,2012-02-22,JA Morkel,10,9,1,1,New Zealand,South Africa,Eden Park,0,Left hand Bat,Right hand Bat,15,21,True,111.11,29,27.0,22.0,0.0,120.0,0.0,50.0,13.0,32.95593,1.9852941176470589,122.059,13.6,171.9096,6.067347557892608,143.258,19.778,26.66664,2.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,68.5895,2.5641025641025643,137.179,19.5
2451,2014-03-29,JA Morkel,3,3,1,4,England,South Africa,Zahur Ahmed Chowdhury Stadium,0,Left hand Bat,Right hand Bat,113,178,False,100.0,120,0.0,0.0,0.0,12.0,0.0,0.0,14.333333333333334,0.0,0.0,122.059,13.6,17.190960000000004,0.6067347557892608,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,0.0,0.0,137.179,19.5
2452,2010-05-06,JA Morkel,40,18,1,3,New Zealand,South Africa,"Kensington Oval, Bridgetown",1,Right hand Bat,Left hand Bat,82,98,False,222.22,119,0.0,6.0,0.0,66.0,0.0,8.0,12.0,0.0,0.0,122.059,13.6,94.55028000000001,3.3370411568409346,143.258,19.778,7.2727200000000005,0.5454545454545454,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,10.97432,0.41025641025641024,137.179,19.5
2453,2009-01-13,JA Morkel,19,13,1,4,Australia,South Africa,"Brisbane Cricket Ground, Woolloongabba",1,Left hand Bat,Left hand Bat,82,91,False,146.15,103,18.0,0.0,0.0,45.0,0.0,8.0,9.0,21.97062,1.3235294117647058,122.059,13.6,64.46610000000001,2.275255334209728,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,10.97432,0.41025641025641024,137.179,19.5
2454,2014-03-24,JA Morkel,13,8,1,5,New Zealand,South Africa,Zahur Ahmed Chowdhury Stadium,0,Left hand Bat,Left hand Bat,105,133,False,162.5,116,4.0,0.0,0.0,29.0,0.0,0.0,15.0,4.88236,0.29411764705882354,122.059,13.6,41.54482000000001,1.466275659824047,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,0.0,0.0,137.179,19.5
2455,2010-05-08,JA Morkel,0,2,2,3,England,South Africa,"Kensington Oval, Bridgetown",0,Left hand Bat,Right hand Bat,47,45,False,0.0,50,18.0,20.0,0.0,70.0,0.0,39.0,26.0,21.97062,1.3235294117647058,122.059,13.6,100.2806,3.5392860754373547,143.258,19.778,24.242400000000004,1.8181818181818181,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,53.499810000000004,2.0,137.179,19.5
2456,2012-09-28,JA Morkel,9,6,1,5,Pakistan,South Africa,R Premadasa Stadium,1,Left hand Bat,Left hand Bat,105,110,False,150.0,120,0.0,0.0,0.0,25.0,0.0,0.0,6.666666666666667,0.0,0.0,122.059,13.6,35.8145,1.2640307412276268,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,0.0,0.0,137.179,19.5
2457,2009-03-27,JA Morkel,37,19,2,5,Australia,South Africa,New Wanderers Stadium,1,Left hand Bat,Right hand Bat,74,84,False,194.74,103,29.0,6.0,0.0,50.0,0.0,11.0,15.5,35.397110000000005,2.1323529411764706,122.059,13.6,71.629,2.5280614824552536,143.258,19.778,7.2727200000000005,0.5454545454545454,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,15.089690000000001,0.5641025641025641,137.179,19.5
2458,2014-03-22,JA Morkel,12,4,2,4,Sri Lanka,South Africa,Zahur Ahmed Chowdhury Stadium,0,Left hand Bat,Left hand Bat,95,120,False,300.0,100,0.0,0.0,0.0,38.0,6.0,7.0,18.0,0.0,0.0,122.059,13.6,54.43804000000001,1.9213267266659926,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,14.57142,0.0,242.857,inf,9.60253,0.358974358974359,137.179,19.5
2459,2009-11-13,JA Morkel,9,9,2,3,England,South Africa,New Wanderers Stadium,1,Right hand Bat,Left hand Bat,63,113,False,100.0,78,0.0,0.0,0.0,54.0,0.0,22.0,0.0,0.0,0.0,122.059,13.6,77.35932000000001,2.7303064010516738,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,30.179380000000002,1.1282051282051282,137.179,19.5
2460,2007-09-16,JA Morkel,43,20,1,5,England,South Africa,Newlands,0,Left hand Bat,Right hand Bat,86,92,False,215.0,120,0.0,0.0,0.0,64.0,6.0,0.0,41.0,0.0,0.0,122.059,13.6,91.68512000000001,3.2359186975427243,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,14.57142,0.0,242.857,inf,0.0,0.0,137.179,19.5
2461,2009-06-18,JA Morkel,2,4,2,4,Pakistan,South Africa,Trent Bridge,0,Left hand Bat,Left hand Bat,104,112,False,50.0,117,16.0,0.0,0.0,12.0,0.0,4.0,15.8,19.52944,1.1764705882352942,122.059,13.6,17.190960000000004,0.6067347557892608,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,5.48716,0.20512820512820512,137.179,19.5
2462,2012-09-12,JA Morkel,17,14,2,3,England,South Africa,Edgbaston,1,Left hand Bat,Right hand Bat,38,52,False,121.43,66,8.0,0.0,0.0,32.0,0.0,20.0,3.0,9.76472,0.5882352941176471,122.059,13.6,45.842560000000006,1.6179593487713622,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,27.4358,1.0256410256410255,137.179,19.5
2463,2009-01-11,JA Morkel,12,8,2,5,Australia,South Africa,Melbourne Cricket Ground,0,Left hand Bat,Left hand Bat,69,83,False,150.0,89,6.0,0.0,0.0,64.0,0.0,22.0,6.0,7.32354,0.4411764705882353,122.059,13.6,91.68512000000001,3.2359186975427243,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,30.179380000000002,1.1282051282051282,137.179,19.5
2464,2012-02-17,JA Morkel,13,12,1,5,New Zealand,South Africa,Westpac Stadium,0,Right hand Bat,Left hand Bat,93,104,False,108.33,120,0.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0,0.0,122.059,13.6,73.06158,2.5786227121043583,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,2.74358,0.10256410256410256,137.179,19.5
2465,2009-06-16,JA Morkel,8,8,1,4,India,South Africa,Trent Bridge,1,Right hand Bat,Left hand Bat,105,111,False,100.0,120,12.0,3.0,0.0,6.0,0.0,9.0,17.75,14.64708,0.8823529411764706,122.059,13.6,8.595480000000002,0.3033673778946304,143.258,19.778,3.6363600000000003,0.2727272727272727,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,12.346110000000001,0.46153846153846156,137.179,19.5
2466,2007-09-15,JA Morkel,41,29,2,1,Bangladesh,South Africa,Newlands,1,Left hand Bat,Right hand Bat,53,65,False,141.38,97,6.0,38.0,0.0,79.0,7.0,0.0,0.0,7.32354,0.4411764705882353,122.059,13.6,113.17382000000002,3.9943371422793006,143.258,19.778,46.06056,3.4545454545454546,121.212,11.0,0.0,0.0,100.0,inf,16.99999,0.0,242.857,inf,0.0,0.0,137.179,19.5
2467,2010-05-02,JA Morkel,12,6,2,3,India,South Africa,"Beausejour Stadium, Gros Islet",1,Left hand Bat,Right hand Bat,100,128,False,200.0,111,13.0,0.0,0.0,18.0,0.0,6.0,0.0,15.86767,0.9558823529411765,122.059,13.6,25.786440000000002,0.9101021336838913,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,8.23074,0.3076923076923077,137.179,19.5
2468,2010-05-10,JA Morkel,7,7,2,5,Pakistan,South Africa,"Beausejour Stadium, Gros Islet",0,Right hand Bat,Left hand Bat,95,101,False,100.0,120,11.0,0.0,0.0,23.0,0.0,12.0,17.333333333333332,13.426490000000001,0.8088235294117647,122.059,13.6,32.94934000000001,1.1629082819294165,143.258,19.778,0.0,0.0,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,16.46148,0.6153846153846154,137.179,19.5
2469,2009-11-15,JA Morkel,14,6,1,1,England,South Africa,SuperSport Park,1,Left hand Bat,Right hand Bat,80,171,False,233.33,88,0.0,6.0,0.0,66.0,4.0,6.0,9.0,0.0,0.0,122.059,13.6,94.55028000000001,3.3370411568409346,143.258,19.778,7.2727200000000005,0.5454545454545454,121.212,11.0,0.0,0.0,100.0,inf,9.71428,0.0,242.857,inf,8.23074,0.3076923076923077,137.179,19.5
2470,2008-11-05,JA Morkel,6,6,1,4,Bangladesh,South Africa,New Wanderers Stadium,0,Left hand Bat,Right hand Bat,62,89,False,100.0,76,0.0,18.0,0.0,23.0,0.0,6.0,0.0,0.0,0.0,122.059,13.6,32.94934000000001,1.1629082819294165,143.258,19.778,21.818160000000002,1.6363636363636365,121.212,11.0,0.0,0.0,100.0,inf,0.0,0.0,242.857,inf,8.23074,0.3076923076923077,137.179,19.5
2471,2006-01-09,JA Rudolph,6,7,2,5,Australia,South Africa,"Brisbane Cricket Ground, Woolloongabba",0,Right hand Bat,Left hand Bat,81,92,False,85.71,111,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857,0.0,85.714,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472,2006-12-22,JAH Marshall,1,4,1,4,Sri Lanka,New Zealand,Westpac Stadium,1,Right hand Bat,Right hand Bat,89,131,False,25.0,94,0.0,13.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.090920000000001,0.5454545454545454,118.182,11.0,6.5,6.5,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
2473,2008-06-13,JAH Marshall,13,11,1,1,England,New Zealand,Old Trafford,0,Right hand Bat,Right hand Bat,8,1,True,118.18,18,0.0,30.0,0.0,159.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,187.90938000000003,14.454545454545455,118.182,11.0,15.0,15.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
2474,2016-03-16,JC Buttler,30,20,1,2,West Indies,England,Wankhede Stadium,0,Right hand Bat,Left hand Bat,68,92,False,150.0,107,15.0,11.0,0.0,58.0,6.0,11.0,43.0,21.866699999999998,0.6666666666666666,145.778,22.5,84.19744,2.459607310970697,145.168,23.581,14.86694,0.33787934635704636,135.154,32.556,0.0,0.0,148.276,14.5,8.1324,0.20905923344947736,135.54,28.7,14.66663,0.16176470588235295,133.333,68.0
2475,2014-03-13,JC Buttler,3,8,1,2,West Indies,England,"Kensington Oval, Bridgetown",1,Right hand Bat,Right hand Bat,79,113,False,37.5,99,12.0,6.0,0.0,51.0,0.0,19.0,23.4,17.49336,0.5333333333333333,145.778,22.5,74.03568,2.1627581527500954,145.168,23.581,8.10924,0.18429782528566163,135.154,32.556,0.0,0.0,148.276,14.5,0.0,0.0,135.54,28.7,25.33327,0.27941176470588236,133.333,68.0
