,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,first_ball,strike_rate,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,Left arm Fast Expected Runs,Left arm Fast Expected Wickets,Right arm Fast Expected Runs,Right arm Fast Expected Wickets,Left arm Orthodox Expected Runs,Left arm Orthodox Expected Wickets,Left arm Wrist spin Expected Runs,Left arm Wrist spin Expected Wickets,Right arm Legbreak Expected Runs,Right arm Legbreak Expected Wickets,Right arm Offbreak Expected Runs,Right arm Offbreak Expected Wickets
8,KMDN Kulasekara,1,2,1,6,Ireland,109,50.0,112,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,27.3,3.639927201455971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,KMDN Kulasekara,6,7,2,6,New Zealand,90,85.71,101,11.0,4.0,0.0,35.0,0.0,6.0,13.75,0.34375,36.75,4.899902001959961,4.7058800000000005,0.0,0.0,0.0,0.0,0.0,3.78948,0.3157894736842105
10,KMDN Kulasekara,0,1,1,6,New Zealand,91,0.0,94,3.0,0.0,0.0,20.0,0.0,0.0,3.75,0.09375,21.0,2.799944001119978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,KMDN Kulasekara,14,10,2,7,New Zealand,103,140.0,117,6.0,0.0,0.0,25.0,6.0,0.0,7.5,0.1875,26.25,3.499930001399972,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
12,KMDN Kulasekara,1,3,1,8,Pakistan,115,33.33,119,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.450000000000001,1.25997480050399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,KMDN Kulasekara,0,1,1,7,Pakistan,119,0.0,119,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.2,0.5599888002239956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,KMDN Kulasekara,7,4,1,6,South Africa,112,175.0,120,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.900000000000002,2.51994960100798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,KMDN Kulasekara,0,1,2,7,South Africa,113,0.0,118,5.0,4.0,0.0,2.0,0.0,0.0,6.25,0.15625,2.1,0.2799944001119978,4.7058800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,KMDN Kulasekara,4,6,1,7,Australia,106,66.67,119,0.0,2.0,0.0,27.0,0.0,2.0,0.0,0.0,28.35,3.7799244015119697,2.3529400000000003,0.0,0.0,0.0,0.0,0.0,1.26316,0.10526315789473684
17,KMDN Kulasekara,2,5,2,7,Bangladesh,96,40.0,108,6.0,0.0,0.0,32.0,0.0,0.0,7.5,0.1875,33.6,4.479910401791964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,KMDN Kulasekara,1,3,1,6,England,114,33.33,120,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.75,2.099958000839983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,KMDN Kulasekara,12,11,2,6,New Zealand,91,109.09,116,0.0,0.0,0.0,52.0,0.0,6.0,0.0,0.0,54.6,7.279854402911942,0.0,0.0,0.0,0.0,0.0,0.0,3.78948,0.3157894736842105
20,KMDN Kulasekara,2,4,2,6,New Zealand,106,50.0,119,0.0,0.0,0.0,24.0,0.0,6.0,0.0,0.0,25.200000000000003,3.359932801343973,0.0,0.0,0.0,0.0,0.0,0.0,3.78948,0.3157894736842105
21,KMDN Kulasekara,1,3,2,7,Pakistan,95,33.33,101,6.0,0.0,0.0,19.0,0.0,12.0,7.5,0.1875,19.95,2.659946801063979,0.0,0.0,0.0,0.0,0.0,0.0,7.57896,0.631578947368421
22,KMDN Kulasekara,6,6,1,7,Pakistan,99,100.0,120,0.0,0.0,0.0,21.0,0.0,10.0,0.0,0.0,22.05,2.9399412011759765,0.0,0.0,0.0,0.0,0.0,0.0,6.3158,0.5263157894736842
23,KMDN Kulasekara,0,4,2,1,Pakistan,21,0.0,24,36.0,0.0,0.0,74.0,49.0,42.0,45.0,1.125,77.7,10.359792804143918,0.0,0.0,0.0,0.0,73.5,0.0,26.52636,2.210526315789474
24,KMDN Kulasekara,10,9,2,6,South Africa,92,111.11,110,12.0,0.0,0.0,25.0,4.0,4.0,15.0,0.375,26.25,3.499930001399972,0.0,0.0,0.0,0.0,6.0,0.0,2.52632,0.21052631578947367
25,KMDN Kulasekara,26,12,2,6,West Indies,80,216.67,99,0.0,0.0,0.0,31.0,6.0,34.0,0.0,0.0,32.550000000000004,4.339913201735966,0.0,0.0,0.0,0.0,9.0,0.0,21.47372,1.7894736842105263
26,KMDN Kulasekara,4,6,2,7,West Indies,105,66.67,113,0.0,0.0,0.0,28.0,0.0,4.0,0.0,0.0,29.400000000000002,3.9199216015679688,0.0,0.0,0.0,0.0,0.0,0.0,2.52632,0.21052631578947367
27,KMDN Kulasekara,7,8,1,6,West Indies,98,87.5,113,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,39.9,5.319893602127958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SL Malinga,12,10,1,8,Australia,99,120.0,117,3.0,0.0,0.0,15.0,0.0,0.0,0.66666,0.5,15.540600000000001,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SL Malinga,1,8,2,7,Australia,78,12.5,92,15.0,6.0,0.0,25.0,6.0,13.0,3.3333,2.5,25.901000000000003,2.2522522522522523,4.99998,2.0,0.0,0.0,2.18184,1.0909090909090908,3.25,1.625
2,SL Malinga,1,1,2,8,Australia,116,100.0,120,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.14416,0.3603603603603604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,SL Malinga,1,3,2,8,Australia,100,33.33,104,2.0,0.0,0.0,26.0,0.0,0.0,0.44444,0.3333333333333333,26.937040000000003,2.3423423423423424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,SL Malinga,13,19,2,7,Australia,87,68.42,120,6.0,0.0,0.0,53.0,10.0,0.0,1.33332,1.0,54.910120000000006,4.774774774774775,0.0,0.0,0.0,0.0,3.6363999999999996,1.8181818181818181,0.0,0.0
5,SL Malinga,9,5,1,8,Australia,95,180.0,105,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,13.468520000000002,1.1711711711711712,0.0,0.0,0.0,0.0,2.18184,1.0909090909090908,0.0,0.0
6,SL Malinga,8,4,1,6,Australia,115,200.0,120,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.1802,0.45045045045045046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,SL Malinga,13,12,1,7,England,96,108.33,118,0.0,6.0,0.0,35.0,0.0,4.0,0.0,0.0,36.2614,3.1531531531531534,4.99998,2.0,0.0,0.0,0.0,0.0,1.0,0.5
8,SL Malinga,5,7,2,8,England,97,71.43,120,12.0,0.0,0.0,23.0,6.0,5.0,2.66664,2.0,23.82892,2.0720720720720722,0.0,0.0,0.0,0.0,2.18184,1.0909090909090908,1.25,0.625
9,SL Malinga,0,1,1,9,India,114,0.0,114,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.252280000000001,0.6306306306306306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,SL Malinga,0,1,2,8,India,91,0.0,95,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,26.937040000000003,2.3423423423423424,0.0,0.0,0.0,0.0,0.7272799999999999,0.36363636363636365,0.0,0.0
11,SL Malinga,1,2,1,8,Ireland,117,50.0,120,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.28832,0.7207207207207208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,SL Malinga,27,19,1,7,New Zealand,71,142.11,110,12.0,0.0,0.0,51.0,8.0,11.0,2.66664,2.0,52.83804000000001,4.594594594594595,0.0,0.0,0.0,0.0,2.9091199999999997,1.4545454545454546,2.75,1.375
13,SL Malinga,0,2,2,8,New Zealand,107,0.0,109,7.0,0.0,0.0,21.0,0.0,0.0,1.55554,1.1666666666666667,21.75684,1.8918918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,SL Malinga,0,1,1,10,New Zealand,116,0.0,116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.03604,0.0900900900900901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,SL Malinga,6,5,2,7,New Zealand,86,120.0,95,0.0,7.0,9.0,29.0,11.0,0.0,0.0,0.0,30.045160000000003,2.6126126126126126,5.83331,2.3333333333333335,18.0,0.0,4.000039999999999,2.0,0.0,0.0
16,SL Malinga,1,2,2,8,Pakistan,114,50.0,118,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.1802,0.45045045045045046,4.16665,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
17,SL Malinga,2,1,1,7,Pakistan,120,200.0,120,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.07208,0.1801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SL Malinga,1,2,1,6,Pakistan,111,50.0,114,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.540600000000001,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,SL Malinga,8,4,2,8,South Africa,107,200.0,114,2.0,0.0,2.0,25.0,0.0,0.0,0.44444,0.3333333333333333,25.901000000000003,2.2522522522522523,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
20,SL Malinga,0,4,2,7,South Africa,87,0.0,90,7.0,0.0,0.0,27.0,4.0,6.0,1.55554,1.1666666666666667,27.973080000000003,2.4324324324324325,0.0,0.0,0.0,0.0,1.4545599999999999,0.7272727272727273,1.5,0.75
21,SL Malinga,0,3,2,8,Bangladesh,99,0.0,102,3.0,0.0,0.0,27.0,0.0,0.0,0.66666,0.5,27.973080000000003,2.4324324324324325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,SL Malinga,0,2,2,8,India,105,0.0,108,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.57664,1.4414414414414416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,SL Malinga,4,3,2,9,New Zealand,116,133.33,120,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.28832,0.7207207207207208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,SL Malinga,0,0,2,8,New Zealand,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,SL Malinga,0,0,1,9,New Zealand,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,SL Malinga,6,11,1,8,New Zealand,105,54.55,120,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.68476,1.7117117117117118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,SL Malinga,0,1,2,9,Pakistan,106,0.0,109,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,13.468520000000002,1.1711711711711712,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25
28,SL Malinga,0,2,2,8,South Africa,113,0.0,114,2.0,0.0,0.0,8.0,0.0,6.0,0.44444,0.3333333333333333,8.28832,0.7207207207207208,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.75
29,SL Malinga,5,13,2,7,West Indies,88,38.46,112,0.0,0.0,0.0,27.0,2.0,28.0,0.0,0.0,27.973080000000003,2.4324324324324325,0.0,0.0,0.0,0.0,0.7272799999999999,0.36363636363636365,7.0,3.5
30,SL Malinga,2,4,2,8,West Indies,111,50.0,120,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.64872,1.6216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,SL Malinga,8,6,2,8,West Indies,107,133.33,115,8.0,0.0,0.0,8.0,6.0,0.0,1.77776,1.3333333333333333,8.28832,0.7207207207207208,0.0,0.0,0.0,0.0,2.18184,1.0909090909090908,0.0,0.0
32,SL Malinga,2,3,1,7,Zimbabwe,115,66.67,120,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.216240000000001,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,MD Shanaka,10,9,2,3,Afghanistan,70,111.11,85,17.0,0.0,0.0,38.0,18.0,28.0,21.184549999999998,0.6102595397925118,52.16944,2.075368651010377,0.0,0.0,0.0,0.0,18.0,0.8372093023255814,25.136439999999997,2.5454545454545454
1,MD Shanaka,0,0,2,4,Afghanistan,109,0.0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,MD Shanaka,13,8,2,6,Afghanistan,96,162.5,113,0.0,0.0,6.0,45.0,1.0,1.0,0.0,0.0,61.7796,2.4576734025122886,0.0,0.0,7.60002,0.4,1.0,0.046511627906976744,0.8977299999999999,0.09090909090909091
3,MD Shanaka,0,2,2,5,Australia,71,0.0,72,13.0,0.0,0.0,71.0,8.0,0.0,16.199949999999998,0.46666905984133256,97.47448000000001,3.8776624795193886,0.0,0.0,0.0,0.0,8.0,0.37209302325581395,0.0,0.0
4,MD Shanaka,17,17,2,4,Australia,57,100.0,86,12.0,16.0,13.0,67.0,24.0,0.0,14.953799999999998,0.4307714398535377,91.98296,3.6592026215182964,13.10064,0.21476510067114093,16.46671,0.8666666666666667,24.0,1.1162790697674418,0.0,0.0
5,MD Shanaka,1,3,1,4,Australia,61,33.33,68,0.0,11.0,11.0,32.0,19.0,0.0,0.0,0.0,43.93216,1.7476788640087386,9.00669,0.1476510067114094,13.93337,0.7333333333333333,19.0,0.8837209302325582,0.0,0.0
6,MD Shanaka,7,13,2,4,Australia,65,53.85,91,18.0,0.0,0.0,56.0,26.0,6.0,22.430699999999998,0.6461571597803066,76.88128,3.0584380120152925,0.0,0.0,0.0,0.0,26.0,1.2093023255813953,5.386379999999999,0.5454545454545454
7,MD Shanaka,34,19,2,4,Australia,66,178.95,96,0.0,0.0,0.0,84.0,19.0,12.0,0.0,0.0,115.32192,4.587657018022939,0.0,0.0,0.0,0.0,19.0,0.8837209302325582,10.772759999999998,1.0909090909090908
8,MD Shanaka,35,31,2,4,Australia,55,112.9,118,1.0,24.0,0.0,89.0,18.0,7.0,1.2461499999999999,0.03589761998779481,122.18632000000001,4.860731840524304,19.65096,0.3221476510067114,0.0,0.0,18.0,0.8372093023255814,6.284109999999999,0.6363636363636364
9,MD Shanaka,54,25,2,4,Australia,75,216.0,119,0.0,28.0,0.0,54.0,10.0,6.0,0.0,0.0,74.13552,2.9492080830147462,22.92612,0.37583892617449666,0.0,0.0,10.0,0.46511627906976744,5.386379999999999,0.5454545454545454
10,MD Shanaka,14,14,2,5,Bangladesh,91,100.0,115,12.0,5.0,0.0,43.0,0.0,0.0,14.953799999999998,0.4307714398535377,59.033840000000005,2.3484434735117423,4.09395,0.06711409395973154,0.0,0.0,0.0,0.0,0.0,0.0
11,MD Shanaka,42,24,2,2,Bangladesh,48,175.0,100,36.0,6.0,0.0,50.0,18.0,28.0,44.861399999999996,1.2923143195606133,68.644,2.730748225013654,4.91274,0.08053691275167785,0.0,0.0,18.0,0.8372093023255814,25.136439999999997,2.5454545454545454
12,MD Shanaka,1,1,2,5,Bangladesh,111,100.0,113,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,15.101680000000002,0.6007646095030038,2.45637,0.040268456375838924,0.0,0.0,0.0,0.0,0.0,0.0
13,MD Shanaka,45,33,2,4,Bangladesh,54,136.36,107,24.0,12.0,0.0,60.0,18.0,22.0,29.907599999999995,0.8615428797070754,82.37280000000001,3.2768978700163847,9.82548,0.1610738255033557,0.0,0.0,18.0,0.8372093023255814,19.750059999999998,2.0
14,MD Shanaka,15,9,2,6,England,101,166.67,111,6.0,0.0,0.0,36.0,0.0,0.0,7.476899999999999,0.21538571992676886,49.423680000000004,1.9661387220098308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,MD Shanaka,1,1,1,5,England,64,100.0,64,18.0,9.0,0.0,44.0,22.0,9.0,22.430699999999998,0.6461571597803066,60.40672000000001,2.4030584380120152,7.36911,0.12080536912751678,0.0,0.0,22.0,1.0232558139534884,8.079569999999999,0.8181818181818182
16,MD Shanaka,10,13,2,5,England,64,76.92,89,12.0,0.0,9.0,55.0,15.0,24.0,14.953799999999998,0.4307714398535377,75.50840000000001,3.003823047515019,0.0,0.0,11.40003,0.6,15.0,0.6976744186046512,21.545519999999996,2.1818181818181817
17,MD Shanaka,7,14,2,4,England,50,50.0,68,53.0,0.0,12.0,45.0,16.0,11.0,66.04594999999999,1.902573859353125,61.7796,2.4576734025122886,0.0,0.0,15.20004,0.8,16.0,0.7441860465116279,9.875029999999999,1.0
18,MD Shanaka,26,25,2,4,England,52,104.0,104,10.0,0.0,0.0,72.0,18.0,36.0,12.4615,0.3589761998779481,98.84736000000001,3.9322774440196615,0.0,0.0,0.0,0.0,18.0,0.8372093023255814,32.318279999999994,3.272727272727273
19,MD Shanaka,3,8,2,4,India,90,37.5,100,0.0,0.0,0.0,25.0,13.0,7.0,0.0,0.0,34.322,1.365374112506827,0.0,0.0,0.0,0.0,13.0,0.6046511627906976,6.284109999999999,0.6363636363636364
20,MD Shanaka,27,18,2,5,India,70,150.0,98,0.0,9.0,0.0,66.0,3.0,30.0,0.0,0.0,90.61008000000001,3.604587657018023,7.36911,0.12080536912751678,0.0,0.0,3.0,0.13953488372093023,26.9319,2.727272727272727
21,MD Shanaka,19,23,1,4,India,27,82.61,63,7.0,38.0,0.0,54.0,6.0,38.0,8.723049999999999,0.2512833399145637,74.13552,2.9492080830147462,31.11402,0.5100671140939598,0.0,0.0,6.0,0.27906976744186046,34.11374,3.4545454545454546
22,MD Shanaka,1,3,1,5,India,98,33.33,102,6.0,14.0,0.0,10.0,0.0,12.0,7.476899999999999,0.21538571992676886,13.728800000000001,0.5461496450027308,11.46306,0.18791946308724833,0.0,0.0,0.0,0.0,10.772759999999998,1.0909090909090908
23,MD Shanaka,1,6,2,4,India,55,16.67,62,6.0,0.0,12.0,71.0,12.0,12.0,7.476899999999999,0.21538571992676886,97.47448000000001,3.8776624795193886,0.0,0.0,15.20004,0.8,12.0,0.5581395348837209,10.772759999999998,1.0909090909090908
24,MD Shanaka,15,18,2,4,India,76,83.33,111,7.0,0.0,0.0,41.0,9.0,27.0,8.723049999999999,0.2512833399145637,56.28808,2.239213544511196,0.0,0.0,0.0,0.0,9.0,0.4186046511627907,24.238709999999998,2.4545454545454546
25,MD Shanaka,7,8,1,4,India,81,87.5,102,0.0,0.0,14.0,41.0,6.0,0.0,0.0,0.0,56.28808,2.239213544511196,0.0,0.0,17.73338,0.9333333333333333,6.0,0.27906976744186046,0.0,0.0
26,MD Shanaka,9,9,2,5,India,69,100.0,81,0.0,0.0,12.0,43.0,14.0,8.0,0.0,0.0,59.033840000000005,2.3484434735117423,0.0,0.0,15.20004,0.8,14.0,0.6511627906976745,7.181839999999999,0.7272727272727273
27,MD Shanaka,16,14,2,4,India,79,114.29,106,10.0,0.0,0.0,43.0,22.0,0.0,12.4615,0.3589761998779481,59.033840000000005,2.3484434735117423,0.0,0.0,0.0,0.0,22.0,1.0232558139534884,0.0,0.0
28,MD Shanaka,3,6,2,2,India,43,50.0,55,11.0,0.0,24.0,32.0,49.0,42.0,13.70765,0.39487381986574294,43.93216,1.7476788640087386,0.0,0.0,30.40008,1.6,49.0,2.2790697674418605,37.70466,3.8181818181818183
29,MD Shanaka,3,6,2,4,India,57,50.0,65,0.0,22.0,0.0,73.0,19.0,19.0,0.0,0.0,100.22024,3.986892408519935,18.01338,0.2953020134228188,0.0,0.0,19.0,0.8837209302325582,17.05687,1.7272727272727273
30,MD Shanaka,33,18,2,4,India,85,183.33,119,17.0,0.0,0.0,36.0,13.0,13.0,21.184549999999998,0.6102595397925118,49.423680000000004,1.9661387220098308,0.0,0.0,0.0,0.0,13.0,0.6046511627906976,11.67049,1.1818181818181819
31,MD Shanaka,45,27,2,4,India,51,166.67,100,13.0,19.0,0.0,72.0,28.0,12.0,16.199949999999998,0.46666905984133256,98.84736000000001,3.9322774440196615,15.55701,0.2550335570469799,0.0,0.0,28.0,1.302325581395349,10.772759999999998,1.0909090909090908
32,MD Shanaka,23,17,2,4,India,58,135.29,97,16.0,6.0,0.0,44.0,28.0,15.0,19.938399999999998,0.574361919804717,60.40672000000001,2.4030584380120152,4.91274,0.08053691275167785,0.0,0.0,28.0,1.302325581395349,13.46595,1.3636363636363635
33,MD Shanaka,7,5,2,5,New Zealand,76,140.0,85,0.0,13.0,17.0,30.0,12.0,0.0,0.0,0.0,41.186400000000006,1.6384489350081923,10.64427,0.174496644295302,21.53339,1.1333333333333333,12.0,0.5581395348837209,0.0,0.0
34,MD Shanaka,35,32,2,5,New Zealand,38,109.38,102,7.0,23.0,0.0,82.0,44.0,19.0,8.723049999999999,0.2512833399145637,112.57616,4.478427089022392,18.83217,0.3087248322147651,0.0,0.0,44.0,2.046511627906977,17.05687,1.7272727272727273
35,MD Shanaka,0,2,1,3,Pakistan,104,0.0,105,18.0,0.0,0.0,13.0,0.0,0.0,22.430699999999998,0.6461571597803066,17.847440000000002,0.70999453850355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,MD Shanaka,54,36,2,3,Pakistan,23,150.0,80,37.0,24.0,0.0,93.0,12.0,35.0,46.107549999999996,1.328211939548408,127.67784,5.079191698525396,19.65096,0.3221476510067114,0.0,0.0,12.0,0.5581395348837209,31.42055,3.1818181818181817
37,MD Shanaka,17,10,1,2,Pakistan,89,170.0,109,16.0,0.0,0.0,24.0,6.0,0.0,19.938399999999998,0.574361919804717,32.94912,1.310759148006554,0.0,0.0,0.0,0.0,6.0,0.27906976744186046,0.0,0.0
38,MD Shanaka,27,15,1,3,Pakistan,93,180.0,120,22.0,0.0,0.0,18.0,6.0,0.0,27.4153,0.7897476397314859,24.711840000000002,0.9830693610049154,0.0,0.0,0.0,0.0,6.0,0.27906976744186046,0.0,0.0
39,MD Shanaka,12,25,1,4,Pakistan,49,48.0,108,47.0,13.0,18.0,38.0,34.0,0.0,58.56905,1.6871881394263561,52.16944,2.075368651010377,10.64427,0.174496644295302,22.80006,1.2,34.0,1.5813953488372092,0.0,0.0
40,MD Shanaka,21,16,2,4,Pakistan,70,131.25,98,13.0,5.0,0.0,19.0,13.0,24.0,16.199949999999998,0.46666905984133256,26.08472,1.0376843255051884,4.09395,0.06711409395973154,0.0,0.0,13.0,0.6046511627906976,21.545519999999996,2.1818181818181817
41,MD Shanaka,20,18,1,6,South Africa,81,111.11,117,0.0,4.0,0.0,47.0,16.0,0.0,0.0,0.0,64.52536,2.566903331512835,3.27516,0.053691275167785234,0.0,0.0,16.0,0.7441860465116279,0.0,0.0
42,MD Shanaka,16,16,2,4,South Africa,52,100.0,71,10.0,0.0,30.0,32.0,0.0,25.0,12.4615,0.3589761998779481,43.93216,1.7476788640087386,0.0,0.0,38.000099999999996,2.0,0.0,0.0,22.44325,2.272727272727273
43,MD Shanaka,16,14,2,3,South Africa,68,114.29,90,0.0,12.0,5.0,70.0,11.0,13.0,0.0,0.0,96.1016,3.8230475150191157,9.82548,0.1610738255033557,6.333349999999999,0.3333333333333333,11.0,0.5116279069767442,11.67049,1.1818181818181819
44,MD Shanaka,0,1,1,5,Afghanistan,57,0.0,61,10.0,0.0,0.0,7.0,18.0,25.0,12.4615,0.3589761998779481,9.61016,0.38230475150191157,0.0,0.0,0.0,0.0,18.0,0.8372093023255814,22.44325,2.272727272727273
45,MD Shanaka,6,4,1,6,Afghanistan,97,150.0,109,12.0,0.0,0.0,25.0,0.0,6.0,14.953799999999998,0.4307714398535377,34.322,1.365374112506827,0.0,0.0,0.0,0.0,0.0,0.0,5.386379999999999,0.5454545454545454
46,MD Shanaka,12,19,1,5,Australia,75,63.16,106,10.0,0.0,0.0,60.0,10.0,0.0,12.4615,0.3589761998779481,82.37280000000001,3.2768978700163847,0.0,0.0,0.0,0.0,10.0,0.46511627906976744,0.0,0.0
47,MD Shanaka,39,37,1,4,Australia,45,105.41,120,25.0,19.0,0.0,63.0,18.0,10.0,31.153749999999995,0.8974404996948703,86.49144000000001,3.440742763517204,15.55701,0.2550335570469799,0.0,0.0,18.0,0.8372093023255814,8.9773,0.9090909090909091
48,MD Shanaka,1,4,1,4,Australia,98,25.0,105,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,32.94912,1.310759148006554,0.0,0.0,0.0,0.0,12.0,0.5581395348837209,0.0,0.0
49,MD Shanaka,0,2,1,4,Australia,83,0.0,84,6.0,6.0,0.0,25.0,0.0,0.0,7.476899999999999,0.21538571992676886,34.322,1.365374112506827,4.91274,0.08053691275167785,0.0,0.0,0.0,0.0,0.0,0.0
50,MD Shanaka,14,17,1,4,Australia,86,82.35,115,0.0,6.0,0.0,35.0,0.0,16.0,0.0,0.0,48.0508,1.9115237575095578,4.91274,0.08053691275167785,0.0,0.0,0.0,0.0,14.363679999999999,1.4545454545454546
51,MD Shanaka,3,5,1,4,Australia,90,60.0,96,8.0,0.0,0.0,26.0,1.0,12.0,9.969199999999999,0.2871809599023585,35.694880000000005,1.4199890770071,0.0,0.0,0.0,0.0,1.0,0.046511627906976744,10.772759999999998,1.0909090909090908
52,MD Shanaka,30,11,1,3,Bangladesh,100,272.73,120,6.0,0.0,0.0,18.0,0.0,4.0,7.476899999999999,0.21538571992676886,24.711840000000002,0.9830693610049154,0.0,0.0,0.0,0.0,0.0,0.0,3.5909199999999997,0.36363636363636365
53,MD Shanaka,0,2,1,2,Bangladesh,81,0.0,83,9.0,0.0,0.0,51.0,6.0,15.0,11.215349999999999,0.3230785798901533,70.01688,2.785363189513927,0.0,0.0,0.0,0.0,6.0,0.27906976744186046,13.46595,1.3636363636363635
54,MD Shanaka,0,1,1,3,Bangladesh,33,0.0,34,33.0,6.0,0.0,40.0,24.0,77.0,41.122949999999996,1.1846214595972286,54.915200000000006,2.184598580010923,4.91274,0.08053691275167785,0.0,0.0,24.0,1.1162790697674418,69.12521,7.0
55,MD Shanaka,20,18,1,5,Bangladesh,84,111.11,120,26.0,0.0,0.0,26.0,7.0,9.0,32.399899999999995,0.9333381196826651,35.694880000000005,1.4199890770071,0.0,0.0,0.0,0.0,7.0,0.32558139534883723,8.079569999999999,0.8181818181818182
56,MD Shanaka,19,9,1,5,Bangladesh,102,211.11,120,18.0,0.0,0.0,12.0,6.0,1.0,22.430699999999998,0.6461571597803066,16.47456,0.655379574003277,0.0,0.0,0.0,0.0,6.0,0.27906976744186046,0.8977299999999999,0.09090909090909091
57,MD Shanaka,50,44,1,4,England,52,113.64,120,18.0,0.0,0.0,41.0,45.0,18.0,22.430699999999998,0.6461571597803066,56.28808,2.239213544511196,0.0,0.0,0.0,0.0,45.0,2.0930232558139537,16.159139999999997,1.6363636363636365
58,MD Shanaka,8,14,1,5,England,81,57.14,106,14.0,0.0,0.0,19.0,18.0,1.0,17.446099999999998,0.5025666798291274,26.08472,1.0376843255051884,0.0,0.0,0.0,0.0,18.0,0.8372093023255814,0.8977299999999999,0.09090909090909091
