,match_id,batter,batter_runs,balls_faced,wicket_type,won,innings,wickets_fallen,current_team_total,bowling_team,batting_team,venue,toss_winner,batter_type,non_striker_type,first_ball,strike_rate,out,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak
25,Bangladesh_Sri Lanka_2022-09-01,Afif Hossain,39,22,caught,0.0,1,3,144,Sri Lanka,Bangladesh,Dubai International Cricket Stadium,0,Left hand Bat,Right hand Bat,49,177.27,True,100,24.0,12.0,0.0,62.0,18.0,24.0
26,Bangladesh_West Indies_2022-07-02,Afif Hossain,0,2,caught,-1.0,1,4,60,West Indies,Bangladesh,"Windsor Park, Roseau, Dominica",0,Left hand Bat,Right hand Bat,46,0.0,True,47,7.0,6.0,0.0,12.0,11.0,0.0
27,Bangladesh_West Indies_2022-07-07,Afif Hossain,50,38,run out,0.0,1,2,150,West Indies,Bangladesh,"Providence Stadium, Guyana",1,Left hand Bat,Right hand Bat,34,131.58,True,113,45.0,39.0,0.0,23.0,24.0,44.0
28,Bangladesh_Zimbabwe_2019-09-13,Afif Hossain,52,26,caught,1.0,2,6,142,Zimbabwe,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Left hand Bat,Right hand Bat,58,200.0,True,104,15.0,24.0,0.0,43.0,6.0,12.0
29,Bangladesh_Zimbabwe_2019-09-18,Afif Hossain,7,8,caught,1.0,1,4,159,Zimbabwe,Bangladesh,Zahur Ahmed Chowdhury Stadium,0,Left hand Bat,Right hand Bat,100,87.5,True,112,9.0,0.0,0.0,30.0,3.0,0.0
30,Bangladesh_Zimbabwe_2022-10-30,Afif Hossain,29,19,lbw,1.0,1,3,150,Zimbabwe,Bangladesh,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Left hand Bat,Right hand Bat,78,152.63,True,120,26.0,20.0,0.0,19.0,0.0,26.0
31,England_Bangladesh_2023-03-09,Afif Hossain,15,13,0,1.0,2,4,158,England,Bangladesh,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,Left hand Bat,Left hand Bat,75,115.38,False,108,14.0,6.0,0.0,50.0,0.0,12.0
32,England_Bangladesh_2023-03-12,Afif Hossain,2,3,bowled,1.0,2,5,105,England,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Left hand Bat,Left hand Bat,101,66.67,True,107,13.0,6.0,0.0,11.0,0.0,4.0
33,India_Bangladesh_2019-11-07,Afif Hossain,6,8,caught,0.0,1,4,128,India,Bangladesh,Saurashtra Cricket Association Stadium,0,Left hand Bat,Right hand Bat,79,75.0,True,99,21.0,7.0,0.0,23.0,6.0,0.0
34,India_Bangladesh_2019-11-10,Afif Hossain,0,1,caught and bowled,0.0,2,6,126,India,Bangladesh,"Vidarbha Cricket Association Stadium, Jamtha",1,Left hand Bat,Right hand Bat,94,0.0,True,94,16.0,0.0,0.0,29.0,6.0,0.0
35,India_Bangladesh_2022-11-02,Afif Hossain,3,5,caught,0.0,2,2,99,India,Bangladesh,Adelaide Oval,1,Left hand Bat,Left hand Bat,56,60.0,True,67,49.0,17.0,0.0,36.0,0.0,7.0
36,New Zealand_Bangladesh_2021-03-28,Afif Hossain,45,33,bowled,0.0,2,4,122,New Zealand,Bangladesh,Seddon Park,0,Left hand Bat,Left hand Bat,37,136.36,True,100,37.0,17.0,0.0,68.0,19.0,31.0
37,New Zealand_Bangladesh_2021-03-30,Afif Hossain,2,4,bowled,0.0,2,3,124,New Zealand,Bangladesh,McLean Park,1,Left hand Bat,Right hand Bat,74,50.0,True,83,4.0,0.0,0.0,37.0,0.0,19.0
38,New Zealand_Bangladesh_2021-04-01,Afif Hossain,8,6,stumped,0.0,2,3,52,New Zealand,Bangladesh,Eden Park,1,Left hand Bat,Right hand Bat,22,133.33,True,32,7.0,0.0,0.0,37.0,6.0,21.0
39,New Zealand_Bangladesh_2021-09-05,Afif Hossain,0,1,bowled,0.0,2,6,43,New Zealand,Bangladesh,"Shere Bangla National Stadium, Mirpur",0,Left hand Bat,Right hand Bat,57,0.0,True,57,19.0,40.0,0.0,47.0,0.0,22.0
40,New Zealand_Bangladesh_2021-09-08,Afif Hossain,6,10,0,1.0,2,4,96,New Zealand,Bangladesh,"Shere Bangla National Stadium, Mirpur",0,Right hand Bat,Left hand Bat,88,60.0,False,115,16.0,12.0,0.0,28.0,0.0,4.0
41,New Zealand_Bangladesh_2021-09-10,Afif Hossain,49,33,0,0.0,2,3,134,New Zealand,Bangladesh,"Shere Bangla National Stadium, Mirpur",0,Left hand Bat,Left hand Bat,45,148.48,False,120,12.0,36.0,0.0,64.0,0.0,42.0
42,New Zealand_Bangladesh_2022-10-12,Afif Hossain,4,4,bowled,0.0,2,3,98,New Zealand,Bangladesh,"Hagley Oval, Christchurch",1,Left hand Bat,Left hand Bat,61,100.0,True,68,24.0,12.0,0.0,55.0,11.0,19.0
43,New Zealand_Bangladesh_2023-12-27,Afif Hossain,1,6,caught,1.0,2,4,97,New Zealand,Bangladesh,"McLean Park, Napier",1,Left hand Bat,Right hand Bat,82,16.67,True,87,24.0,3.0,0.0,37.0,6.0,0.0
44,Pakistan_Bangladesh_2020-01-24,Afif Hossain,9,10,bowled,0.0,1,3,119,Pakistan,Bangladesh,Gaddafi Stadium,1,Left hand Bat,Right hand Bat,89,90.0,True,106,18.0,0.0,0.0,41.0,1.0,0.0
45,Pakistan_Bangladesh_2020-01-25,Afif Hossain,21,20,caught,0.0,1,3,86,Pakistan,Bangladesh,Gaddafi Stadium,1,Left hand Bat,Left hand Bat,48,105.0,True,88,26.0,0.0,0.0,51.0,20.0,34.0
46,Pakistan_Bangladesh_2022-10-07,Afif Hossain,25,23,caught,0.0,2,2,99,Pakistan,Bangladesh,"Hagley Oval, Christchurch",1,Left hand Bat,Right hand Bat,36,108.7,True,84,13.0,43.0,0.0,69.0,24.0,24.0
47,Pakistan_Bangladesh_2023-10-07,Afif Hossain,20,10,caught,1.0,2,0,45,Pakistan,Bangladesh,Zhejiang University of Technology Cricket Field,1,Left hand Bat,Right hand Bat,0,200.0,True,24,0.0,19.0,12.0,16.0,0.0,6.0
48,South Africa_Bangladesh_2022-10-27,Afif Hossain,1,5,caught,0.0,2,3,47,South Africa,Bangladesh,Sydney Cricket Ground,0,Left hand Bat,Right hand Bat,29,20.0,True,35,24.0,43.0,26.0,51.0,0.0,26.0
49,West Indies_Bangladesh_2021-10-29,Afif Hossain,2,2,0,0.0,2,5,139,West Indies,Bangladesh,Sharjah Cricket Stadium,1,Right hand Bat,Left hand Bat,115,100.0,False,120,6.0,0.0,0.0,6.0,0.0,0.0
50,West Indies_Bangladesh_2022-07-03,Afif Hossain,34,27,caught,0.0,2,3,78,West Indies,Bangladesh,"Windsor Park, Roseau, Dominica",0,Left hand Bat,Left hand Bat,19,125.93,True,62,57.0,38.0,0.0,57.0,24.0,25.0
51,Zimbabwe_Bangladesh_2021-07-23,Afif Hossain,24,25,caught,0.0,2,4,127,Zimbabwe,Bangladesh,Harare Sports Club,0,Left hand Bat,Left hand Bat,50,96.0,True,103,20.0,35.0,0.0,75.0,0.0,19.0
52,Zimbabwe_Bangladesh_2021-07-25,Afif Hossain,14,5,bowled,1.0,2,3,150,Zimbabwe,Bangladesh,Harare Sports Club,0,Left hand Bat,Right hand Bat,82,280.0,True,94,18.0,15.0,0.0,38.0,0.0,0.0
53,Zimbabwe_Bangladesh_2022-07-30,Afif Hossain,10,8,caught,0.0,2,3,106,Zimbabwe,Bangladesh,Harare Sports Club,0,Left hand Bat,Left hand Bat,60,125.0,True,75,45.0,18.0,0.0,45.0,0.0,18.0
54,Zimbabwe_Bangladesh_2022-07-31,Afif Hossain,30,28,0,1.0,2,2,136,Zimbabwe,Bangladesh,Harare Sports Club,0,Left hand Bat,Left hand Bat,55,107.14,False,105,47.0,0.0,0.0,31.0,0.0,49.0
55,Zimbabwe_Bangladesh_2022-08-02,Afif Hossain,39,27,0,0.0,2,4,146,Zimbabwe,Bangladesh,Harare Sports Club,0,Left hand Bat,Left hand Bat,57,144.44,False,120,18.0,16.0,0.0,61.0,0.0,35.0
0,Afghanistan_Bangladesh_2018-06-07,Ariful Haque,5,3,run out,0.0,2,5,144,Afghanistan,Bangladesh,Rajiv Gandhi International Cricket Stadium,0,Right hand Bat,Right hand Bat,116,166.67,True,120,0.0,4.0,,0.0,4.0,0.0
1,Bangladesh_Sri Lanka_2018-02-15,Ariful Haque,1,1,0,0.0,1,5,193,Sri Lanka,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Right hand Bat,118,100.0,False,120,0.0,0.0,,3.0,0.0,0.0
2,Bangladesh_West Indies_2018-07-31,Ariful Haque,15,18,bowled,0.0,1,5,116,West Indies,Bangladesh,"Warner Park, Basseterre",0,Right hand Bat,Right hand Bat,58,83.33,True,85,0.0,0.0,,65.0,0.0,0.0
3,Bangladesh_West Indies_2018-08-04,Ariful Haque,1,1,0,1.0,1,5,171,West Indies,Bangladesh,Central Broward Regional Park Stadium Turf Ground,0,Right hand Bat,Right hand Bat,118,100.0,False,120,0.0,2.0,,2.0,0.0,0.0
4,Bangladesh_West Indies_2018-08-05,Ariful Haque,18,15,0,1.0,1,5,184,West Indies,Bangladesh,Central Broward Regional Park Stadium Turf Ground,1,Right hand Bat,Right hand Bat,97,120.0,False,120,6.0,0.0,,25.0,0.0,0.0
5,Bangladesh_West Indies_2018-12-17,Ariful Haque,17,18,caught,0.0,1,5,103,West Indies,Bangladesh,Sylhet International Cricket Stadium,1,Right hand Bat,Left hand Bat,62,94.44,True,94,12.0,16.0,,30.0,0.0,0.0
6,Bangladesh_West Indies_2018-12-22,Ariful Haque,0,1,caught,0.0,2,7,89,West Indies,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Right hand Bat,58,0.0,True,58,24.0,25.0,,40.0,0.0,19.0
7,Sri Lanka_Bangladesh_2018-02-18,Ariful Haque,2,3,lbw,0.0,2,4,68,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,Right hand Bat,Right hand Bat,47,66.67,True,52,34.0,26.0,,71.0,7.0,10.0
0,Australia_Bangladesh_2016-03-21,Mohammad Mithun,23,22,caught,0.0,1,0,62,Australia,Bangladesh,M Chinnaswamy Stadium,0,Right hand Bat,Left hand Bat,1,104.55,True,56,43.0,46.0,,93.0,24.0,31.0
1,Bangladesh_New Zealand_2016-03-26,Mohammad Mithun,11,17,bowled,0.0,2,0,29,New Zealand,Bangladesh,Eden Gardens,0,Right hand Bat,Right hand Bat,1,64.71,True,34,42.0,42.0,,61.0,22.0,37.0
2,Bangladesh_Pakistan_2016-03-16,Mohammad Mithun,2,4,caught,0.0,2,5,117,Pakistan,Bangladesh,Eden Gardens,0,Right hand Bat,Left hand Bat,101,50.0,True,106,21.0,8.0,,12.0,0.0,0.0
3,Bangladesh_Sri Lanka_2014-02-12,Mohammad Mithun,0,1,caught,0.0,2,4,134,Sri Lanka,Bangladesh,Zahur Ahmed Chowdhury Stadium,1,Right hand Bat,Right hand Bat,102,0.0,True,104,0.0,6.0,,29.0,0.0,0.0
4,Bangladesh_Sri Lanka_2016-02-28,Mohammad Mithun,0,2,lbw,1.0,1,0,0,Sri Lanka,Bangladesh,Shere Bangla National Stadium,1,Right hand Bat,Left hand Bat,1,0.0,True,2,25.0,49.0,,136.0,0.0,36.0
5,India_Bangladesh_2016-02-24,Mohammad Mithun,1,3,bowled,0.0,2,0,9,India,Bangladesh,Shere Bangla National Stadium,1,Right hand Bat,Left hand Bat,1,33.33,True,14,45.0,44.0,,108.0,0.0,36.0
6,India_Bangladesh_2016-03-23,Mohammad Mithun,1,3,caught,0.0,2,0,11,India,Bangladesh,M Chinnaswamy Stadium,1,Right hand Bat,Left hand Bat,1,33.33,True,14,42.0,48.0,,81.0,0.0,52.0
7,India_Bangladesh_2019-11-10,Mohammad Mithun,27,29,caught,0.0,2,2,110,India,Bangladesh,"Vidarbha Cricket Association Stadium, Jamtha",1,Right hand Bat,Left hand Bat,18,93.1,True,78,46.0,0.0,,94.0,42.0,24.0
8,New Zealand_Bangladesh_2021-03-28,Mohammad Mithun,4,6,bowled,0.0,2,2,44,New Zealand,Bangladesh,Seddon Park,0,Right hand Bat,Right hand Bat,27,66.67,True,36,41.0,19.0,,80.0,25.0,31.0
9,New Zealand_Bangladesh_2021-03-30,Mohammad Mithun,1,2,caught,0.0,2,4,126,New Zealand,Bangladesh,McLean Park,1,Right hand Bat,Right hand Bat,82,50.0,True,85,0.0,0.0,,34.0,0.0,11.0
10,Pakistan_Bangladesh_2020-01-24,Mohammad Mithun,5,3,0,0.0,1,5,141,Pakistan,Bangladesh,Gaddafi Stadium,1,Right hand Bat,Right hand Bat,114,166.67,False,120,1.0,0.0,,10.0,0.0,0.0
11,Sri Lanka_Bangladesh_2018-02-18,Mohammad Mithun,5,3,caught,0.0,2,2,22,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,Right hand Bat,Left hand Bat,15,166.67,True,18,40.0,42.0,,97.0,7.0,32.0
0,Australia_Bangladesh_2021-08-04,Mahedi Hasan,23,24,stumped,1.0,2,2,67,Australia,Bangladesh,"Shere Bangla National Stadium, Mirpur",0,Right hand Bat,Left hand Bat,20,95.83,True,68,57.0,65.0,0.0,48.0,25.0,6.0
1,Bangladesh_Afghanistan_2022-03-03,Mahedi Hasan,5,7,run out,1.0,1,6,151,Afghanistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Left hand Bat,105,71.43,True,119,7.0,0.0,0.0,9.0,0.0,0.0
2,Bangladesh_Afghanistan_2022-03-05,Mahedi Hasan,0,1,bowled,0.0,1,6,100,Afghanistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Left hand Bat,98,0.0,True,99,14.0,4.0,0.0,12.0,0.0,0.0
3,Bangladesh_Afghanistan_2022-08-30,Mahedi Hasan,14,12,run out,0.0,1,6,127,Afghanistan,Bangladesh,Sharjah Cricket Stadium,1,Right hand Bat,Right hand Bat,95,116.67,True,119,20.0,0.0,0.0,20.0,0.0,3.0
4,Bangladesh_Australia_2021-08-03,Mahedi Hasan,7,6,bowled,1.0,1,6,131,Australia,Bangladesh,"Shere Bangla National Stadium, Mirpur",0,Left hand Bat,Right hand Bat,109,116.67,True,120,21.0,0.0,0.0,5.0,0.0,0.0
5,Bangladesh_Australia_2021-08-06,Mahedi Hasan,6,11,caught,1.0,1,6,127,Australia,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Left hand Bat,95,54.55,True,120,18.0,6.0,0.0,21.0,0.0,9.0
6,Bangladesh_Australia_2021-08-07,Mahedi Hasan,23,16,caught,0.0,1,6,104,Australia,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Left hand Bat,95,143.75,True,119,18.0,4.0,0.0,18.0,0.0,6.0
7,Bangladesh_Australia_2021-08-09,Mahedi Hasan,13,12,caught,1.0,1,0,42,Australia,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Left hand Bat,1,108.33,True,27,6.0,59.0,0.0,68.0,37.0,39.0
8,Bangladesh_Australia_2021-11-04,Mahedi Hasan,0,1,lbw,0.0,1,7,62,Australia,Bangladesh,Dubai International Cricket Stadium,0,Right hand Bat,Right hand Bat,66,0.0,True,66,6.0,0.0,0.0,6.0,7.0,6.0
9,Bangladesh_England_2021-10-27,Mahedi Hasan,11,10,caught,0.0,1,6,98,England,Bangladesh,"Zayed Cricket Stadium, Abu Dhabi",1,Right hand Bat,Right hand Bat,90,110.0,True,103,19.0,0.0,0.0,0.0,12.0,1.0
10,Bangladesh_New Zealand_2023-12-31,Mahedi Hasan,4,13,caught,0.0,1,5,78,New Zealand,Bangladesh,"Bay Oval, Mount Maunganui",0,Right hand Bat,Left hand Bat,67,30.77,True,85,11.0,6.0,0.0,37.0,17.0,5.0
11,Bangladesh_Pakistan_2021-11-19,Mahedi Hasan,30,20,0,0.0,1,5,127,Pakistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Left hand Bat,Right hand Bat,78,150.0,False,120,25.0,0.0,0.0,45.0,9.0,6.0
12,Bangladesh_Pakistan_2021-11-20,Mahedi Hasan,3,8,caught and bowled,0.0,1,5,88,Pakistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Right hand Bat,81,37.5,True,93,16.0,12.0,0.0,18.0,10.0,14.0
13,Bangladesh_Pakistan_2021-11-22,Mahedi Hasan,5,3,run out,0.0,1,6,124,Pakistan,Bangladesh,"Shere Bangla National Stadium, Mirpur",1,Right hand Bat,Right hand Bat,115,166.67,True,120,0.0,0.0,0.0,3.0,0.0,3.0
14,Bangladesh_South Africa_2021-11-02,Mahedi Hasan,27,24,caught and bowled,0.0,1,6,84,South Africa,Bangladesh,"Zayed Cricket Stadium, Abu Dhabi",0,Right hand Bat,Left hand Bat,70,112.5,True,109,0.0,13.0,21.0,19.0,0.0,3.0
15,Bangladesh_Sri Lanka_2022-09-01,Mahedi Hasan,1,2,lbw,0.0,1,6,159,Sri Lanka,Bangladesh,Dubai International Cricket Stadium,0,Right hand Bat,Right hand Bat,104,50.0,True,109,0.0,0.0,0.0,20.0,1.0,4.0
16,Bangladesh_West Indies_2022-07-02,Mahedi Hasan,1,3,caught,-1.0,1,6,77,West Indies,Bangladesh,"Windsor Park, Roseau, Dominica",0,Right hand Bat,Right hand Bat,62,33.33,True,65,7.0,0.0,0.0,11.0,0.0,0.0
17,New Zealand_Bangladesh_2021-03-28,Mahedi Hasan,0,1,bowled,0.0,2,6,59,New Zealand,Bangladesh,Seddon Park,0,Right hand Bat,Left hand Bat,47,0.0,True,47,33.0,6.0,0.0,68.0,15.0,31.0
18,New Zealand_Bangladesh_2021-03-30,Mahedi Hasan,12,6,0,0.0,2,5,142,New Zealand,Bangladesh,McLean Park,1,Right hand Bat,Left hand Bat,84,200.0,False,96,0.0,0.0,0.0,32.0,0.0,7.0
19,New Zealand_Bangladesh_2021-04-01,Mahedi Hasan,0,2,caught,0.0,2,5,52,New Zealand,Bangladesh,Eden Park,1,Right hand Bat,Right hand Bat,33,0.0,True,34,7.0,0.0,0.0,31.0,4.0,13.0
20,New Zealand_Bangladesh_2021-09-05,Mahedi Hasan,1,4,caught,0.0,2,1,24,New Zealand,Bangladesh,"Shere Bangla National Stadium, Mirpur",0,Right hand Bat,Left hand Bat,18,25.0,True,21,20.0,73.0,0.0,67.0,0.0,49.0
21,New Zealand_Bangladesh_2023-12-27,Mahedi Hasan,19,16,0,1.0,2,5,137,New Zealand,Bangladesh,"McLean Park, Napier",1,Right hand Bat,Right hand Bat,88,118.75,False,112,21.0,0.0,0.0,31.0,6.0,0.0
22,Pakistan_Bangladesh_2020-01-25,Mahedi Hasan,9,12,caught,0.0,1,1,22,Pakistan,Bangladesh,Gaddafi Stadium,1,Right hand Bat,Left hand Bat,9,75.0,True,26,42.0,6.0,0.0,87.0,30.0,46.0
23,Sri Lanka_Bangladesh_2018-02-18,Mahedi Hasan,11,11,caught,0.0,2,6,132,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,Right hand Bat,Left hand Bat,86,100.0,True,107,15.0,6.0,0.0,37.0,0.0,4.0
24,Sri Lanka_Bangladesh_2024-03-04,Mahedi Hasan,16,11,caught,0.0,2,5,180,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,Right hand Bat,Right hand Bat,81,145.45,True,107,27.0,0.0,0.0,41.0,6.0,18.0
25,Sri Lanka_Bangladesh_2024-03-09,Mahedi Hasan,19,20,bowled,0.0,2,5,76,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,Right hand Bat,Right hand Bat,34,95.0,True,80,48.0,0.0,0.0,46.0,48.0,36.0
26,West Indies_Bangladesh_2022-07-03,Mahedi Hasan,5,2,0,0.0,2,6,158,West Indies,Bangladesh,"Windsor Park, Roseau, Dominica",0,Left hand Bat,Right hand Bat,116,250.0,False,120,5.0,0.0,0.0,7.0,0.0,0.0
27,Zimbabwe_Bangladesh_2021-07-23,Mahedi Hasan,15,19,caught,0.0,2,1,53,Zimbabwe,Bangladesh,Harare Sports Club,0,Right hand Bat,Left hand Bat,14,78.95,True,52,26.0,48.0,0.0,125.0,0.0,25.0
28,Zimbabwe_Bangladesh_2022-08-02,Mahedi Hasan,22,17,caught,0.0,2,6,133,Zimbabwe,Bangladesh,Harare Sports Club,0,Right hand Bat,Left hand Bat,88,129.41,True,111,12.0,3.0,0.0,45.0,0.0,7.0
0,Afghanistan_Bangladesh_2018-06-03,Abu Jayed,1,4,caught,0.0,2,9,122,Afghanistan,Bangladesh,"Rajiv Gandhi International Cricket Stadium, Dehradun",1,Right hand Bat,Left hand Bat,109,25.0,True,114,0.0,,,17.0,,0.0
1,Sri Lanka_Bangladesh_2018-02-18,Abu Jayed,2,3,stumped,0.0,2,8,135,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,Right hand Bat,Left hand Bat,108,66.67,True,112,6.0,,,10.0,,4.0
0,Afghanistan_Bangladesh_2018-06-03,Nazmul Islam,4,4,caught,0.0,2,7,122,Afghanistan,Bangladesh,"Rajiv Gandhi International Cricket Stadium, Dehradun",1,Right hand Bat,Left hand Bat,105,100.0,True,114,4.0,,,23.0,,0.0
1,Bangladesh_Afghanistan_2018-06-05,Nazmul Islam,6,3,0,0.0,1,8,134,Afghanistan,Bangladesh,Rajiv Gandhi International Cricket Stadium,1,Right hand Bat,Left hand Bat,108,200.0,False,120,6.0,,,11.0,,0.0
2,Bangladesh_West Indies_2018-07-31,Nazmul Islam,7,9,caught,0.0,1,7,137,West Indies,Bangladesh,"Warner Park, Basseterre",0,Left hand Bat,Right hand Bat,98,77.78,True,111,0.0,,,24.0,,0.0
3,Sri Lanka_Bangladesh_2018-02-18,Nazmul Islam,1,1,stumped,0.0,2,9,135,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,1,Right hand Bat,Left hand Bat,110,100.0,True,112,5.0,,,8.0,,3.0
0,Australia_Sri Lanka_2010-05-09,LD Chandimal,19,24,stumped,0.0,2,4,83,Australia,Sri Lanka,"Kensington Oval, Bridgetown",0,Right hand Bat,Right hand Bat,39,79.17,True,81,30.0,6.0,0.0,42.0,25.0,41.0
1,Australia_Sri Lanka_2010-10-31,LD Chandimal,2,3,lbw,1.0,2,1,42,Australia,Sri Lanka,Western Australia Cricket Association Ground,0,Right hand Bat,Right hand Bat,23,66.67,True,28,13.0,0.0,0.0,108.0,15.0,45.0
2,Australia_Sri Lanka_2013-01-26,LD Chandimal,5,6,caught,1.0,2,2,61,Australia,Sri Lanka,Stadium Australia,0,Right hand Bat,Right hand Bat,46,83.33,True,55,12.0,18.0,0.0,78.0,0.0,36.0
3,Australia_Sri Lanka_2013-01-28,LD Chandimal,5,9,caught,1.0,1,1,33,Australia,Sri Lanka,Melbourne Cricket Ground,0,Right hand Bat,Left hand Bat,18,55.56,True,33,38.0,24.0,0.0,74.0,0.0,44.0
4,Australia_Sri Lanka_2022-02-11,LD Chandimal,25,16,0,0.0,2,5,122,Australia,Sri Lanka,Sydney Cricket Ground,1,Right hand Bat,Right hand Bat,88,156.25,False,114,18.0,0.0,0.0,34.0,3.0,6.0
5,Australia_Sri Lanka_2022-02-13,LD Chandimal,19,22,bowled,-1.0,2,3,67,Australia,Sri Lanka,Sydney Cricket Ground,1,Right hand Bat,Right hand Bat,29,86.36,True,65,0.0,0.0,0.0,122.0,48.0,20.0
6,Bangladesh_Sri Lanka_2014-02-12,LD Chandimal,18,15,caught,1.0,1,1,61,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,0,Right hand Bat,Left hand Bat,7,120.0,True,41,0.0,43.0,0.0,112.0,6.0,50.0
7,Bangladesh_Sri Lanka_2014-02-14,LD Chandimal,3,8,lbw,1.0,2,1,32,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,0,Right hand Bat,Left hand Bat,23,37.5,True,42,0.0,14.0,0.0,104.0,0.0,83.0
8,Bangladesh_Sri Lanka_2016-02-28,LD Chandimal,37,37,caught,0.0,2,0,76,Bangladesh,Sri Lanka,Shere Bangla National Stadium,0,Right hand Bat,Left hand Bat,1,100.0,True,66,25.0,49.0,0.0,136.0,0.0,36.0
9,England_Sri Lanka_2014-05-20,LD Chandimal,7,5,caught,1.0,1,3,85,England,Sri Lanka,Kennington Oval,0,Right hand Bat,Left hand Bat,59,140.0,True,63,12.0,0.0,0.0,83.0,0.0,30.0
10,England_Sri Lanka_2016-03-26,LD Chandimal,1,3,caught,0.0,2,0,4,England,Sri Lanka,Feroz Shah Kotla,1,Right hand Bat,Left hand Bat,1,33.33,True,8,24.0,30.0,0.0,149.0,36.0,12.0
11,England_Sri Lanka_2016-07-05,LD Chandimal,23,22,caught,0.0,1,3,129,England,Sri Lanka,The Rose Bowl,1,Right hand Bat,Right hand Bat,54,104.55,True,104,18.0,13.0,0.0,50.0,32.0,9.0
12,England_Sri Lanka_2018-10-27,LD Chandimal,26,20,caught,0.0,2,1,49,England,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,Right hand Bat,Right hand Bat,7,130.0,True,41,18.0,16.0,25.0,83.0,42.0,42.0
13,India_Sri Lanka_2016-02-09,LD Chandimal,35,35,lbw,1.0,2,1,84,India,Sri Lanka,Maharashtra Cricket Association Stadium,1,Right hand Bat,Left hand Bat,4,100.0,True,89,16.0,18.0,0.0,128.0,13.0,50.0
14,India_Sri Lanka_2016-02-12,LD Chandimal,31,30,stumped,0.0,2,2,68,India,Sri Lanka,JSCA International Stadium Complex,1,Right hand Bat,Left hand Bat,8,103.33,True,69,17.0,48.0,0.0,98.0,18.0,54.0
15,India_Sri Lanka_2016-02-14,LD Chandimal,8,9,caught,0.0,1,1,12,India,Sri Lanka,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Right hand Bat,Right hand Bat,4,88.89,True,13,13.0,38.0,0.0,72.0,6.0,60.0
16,India_Sri Lanka_2016-03-01,LD Chandimal,4,11,caught,0.0,1,0,6,India,Sri Lanka,Shere Bangla National Stadium,0,Right hand Bat,Right hand Bat,1,36.36,True,14,26.0,44.0,0.0,139.0,0.0,33.0
17,India_Sri Lanka_2018-03-06,LD Chandimal,14,11,bowled,1.0,2,2,98,India,Sri Lanka,"R.Premadasa Stadium, Khettarama",1,Right hand Bat,Left hand Bat,31,127.27,True,53,7.0,0.0,0.0,65.0,44.0,59.0
18,India_Sri Lanka_2022-02-24,LD Chandimal,10,9,stumped,0.0,2,3,51,India,Sri Lanka,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Right hand Bat,Left hand Bat,43,111.11,True,56,0.0,29.0,0.0,80.0,31.0,19.0
19,New Zealand_Sri Lanka_2010-04-30,LD Chandimal,29,23,caught,0.0,1,2,103,New Zealand,Sri Lanka,Providence Stadium,1,Right hand Bat,Right hand Bat,51,126.09,True,94,6.0,36.0,0.0,63.0,0.0,34.0
20,New Zealand_Sri Lanka_2016-01-07,LD Chandimal,7,7,caught,0.0,2,1,27,New Zealand,Sri Lanka,Bay Oval,1,Right hand Bat,Left hand Bat,8,100.0,True,18,52.0,0.0,0.0,97.0,48.0,36.0
21,New Zealand_Sri Lanka_2016-01-10,LD Chandimal,2,4,caught,0.0,1,2,39,New Zealand,Sri Lanka,Eden Park,0,Right hand Bat,Right hand Bat,34,50.0,True,40,38.0,25.0,0.0,43.0,6.0,0.0
22,Pakistan_Sri Lanka_2011-11-25,LD Chandimal,56,44,lbw,0.0,1,1,138,Pakistan,Sri Lanka,Sheikh Zayed Stadium,1,Right hand Bat,Left hand Bat,21,127.27,True,110,8.0,0.0,0.0,78.0,25.0,91.0
