,batter,batter_runs,balls_faced,innings,wickets_fallen,bowling_team,batting_team,toss_winner,runs_remain,first_ball,current_team_total,is_powerplay,strike_rate,last_ball,Left arm Fast,Left arm Orthodox,Left arm Wrist spin,Right arm Fast,Right arm Legbreak,Right arm Offbreak,recent_form,venue_mean_total,venue_first_bat_won_ratio,is_host,Left arm Fast Expected Runs,Left arm Fast Expected Wickets,Left arm Fast Strike Rate,Left arm Fast Deliveries Per Wicket,Right arm Fast Expected Runs,Right arm Fast Expected Wickets,Right arm Fast Strike Rate,Right arm Fast Deliveries Per Wicket,Left arm Orthodox Expected Runs,Left arm Orthodox Expected Wickets,Left arm Orthodox Strike Rate,Left arm Orthodox Deliveries Per Wicket,Left arm Wrist spin Expected Runs,Left arm Wrist spin Expected Wickets,Left arm Wrist spin Strike Rate,Left arm Wrist spin Deliveries Per Wicket,Right arm Legbreak Expected Runs,Right arm Legbreak Expected Wickets,Right arm Legbreak Strike Rate,Right arm Legbreak Deliveries Per Wicket,Right arm Offbreak Expected Runs,Right arm Offbreak Expected Wickets,Right arm Offbreak Strike Rate,Right arm Offbreak Deliveries Per Wicket,expected_wickets,expected_runs
720,BRM Taylor,0,3,1,1,West Indies,Zimbabwe,1,119.0,19,17,True,0.0,22,0.0,0.0,0.0,89.0,48.0,49.0,0.0,136.0,0.75,False,0.0,0.0,135.556,22.5,98.88879,3.4745266445442127,111.111,25.615,0.0,0.0,129.032,13.286,0.0,0.0,50.0,14.0,36.26688,3.2,75.556,15.0,57.711220000000004,1.8148148148148149,117.778,27.0,8.489341459359029,66.19431257550622
721,Babar Azam,27,24,2,1,West Indies,Pakistan,1,-5.0,31,37,False,112.5,91,54.0,25.0,0.0,38.0,0.0,36.0,29.666666666666668,142.91666666666666,0.5,False,71.76870000000001,1.249363749942159,132.905,43.222,49.6185,1.3774603980135571,130.575,27.587,25.25175,0.33557046979865773,101.007,74.5,0.0,0.0,128.235,85.0,0.0,0.0,117.25,30.769,41.46444,0.6428571428571429,115.179,56.0,3.605251760611517,99.06695712009628
722,Babar Azam,18,17,1,1,New Zealand,Pakistan,1,158.0,25,30,True,105.88,54,47.0,24.0,0.0,75.0,49.0,0.0,45.5,188.55555555555557,0.8888888888888888,False,62.46535,1.0874091897644718,132.905,43.222,97.93124999999999,2.7186718381846524,130.575,27.587,24.241680000000002,0.3221476510067114,101.007,74.5,0.0,0.0,128.235,85.0,57.45250000000001,1.592511943839579,117.25,30.769,0.0,0.0,115.179,56.0,5.7207406227954145,101.21668770424188
723,Babar Azam,50,48,1,1,South Africa,Pakistan,1,172.0,2,0,True,104.17,107,34.0,35.0,24.0,85.0,18.0,0.0,14.0,172.83870967741936,0.4838709677419355,False,45.1877,0.7866364351487668,132.905,43.222,110.98875,3.0811614166092727,130.575,27.587,35.35245,0.4697986577181208,101.007,74.5,30.776400000000002,0.2823529411764706,128.235,85.0,21.105,0.5850043875329065,117.25,30.769,0.0,0.0,115.179,56.0,5.204953838185538,106.69166939004712
724,Babar Azam,15,11,2,1,England,Pakistan,0,-4.0,68,108,False,136.36,89,42.0,0.0,0.0,17.0,10.0,6.0,0.0,167.77777777777777,0.3333333333333333,False,55.820100000000004,0.9717273610661237,132.905,43.222,22.19775,0.6162322833218545,130.575,27.587,0.0,0.0,101.007,74.5,0.0,0.0,128.235,85.0,11.725000000000001,0.3250024375182814,117.25,30.769,6.9107400000000005,0.10714285714285714,115.179,56.0,2.0201049390491166,68.00346224555012
725,Babar Azam,57,35,2,1,New Zealand,Pakistan,1,53.0,15,39,True,162.86,98,14.0,0.0,0.0,147.0,46.0,0.0,0.0,170.07142857142858,0.5416666666666666,False,18.6067,0.32390912035537456,132.905,43.222,191.94525,5.328596802841918,130.575,27.587,0.0,0.0,101.007,74.5,0.0,0.0,128.235,85.0,53.935,1.4950112125840944,117.25,30.769,0.0,0.0,115.179,56.0,7.147517135781387,98.92968946322411
726,Babar Azam,58,37,2,1,New Zealand,Pakistan,1,90.0,20,24,True,156.76,95,12.0,51.0,0.0,127.0,24.0,0.0,61.5,194.66666666666663,0.6666666666666666,False,15.9486,0.27763638887603537,132.905,43.222,165.83025,4.603617645992678,130.575,27.587,51.51357,0.6845637583892618,101.007,74.5,0.0,0.0,128.235,85.0,28.14,0.7800058500438753,117.25,30.769,0.0,0.0,115.179,56.0,6.34582364330185,103.7804247478405
727,Babar Azam,38,36,2,1,West Indies,Pakistan,1,9.0,39,42,False,105.56,103,30.0,12.0,0.0,50.0,34.0,34.0,33.0,129.66666666666666,0.5,False,39.871500000000005,0.6940909721900883,132.905,43.222,65.2875,1.8124478921231015,130.575,27.587,12.120840000000001,0.1610738255033557,101.007,74.5,0.0,0.0,128.235,85.0,39.865,1.1050082875621567,117.25,30.769,39.16086,0.6071428571428571,115.179,56.0,4.379763834521559,93.80102055882028
728,Babar Azam,1,8,2,1,Sri Lanka,Pakistan,1,84.0,16,10,True,12.5,31,36.0,40.0,0.0,64.0,36.0,12.0,0.0,142.91666666666666,0.5,False,47.845800000000004,0.832909166628106,132.905,43.222,83.568,2.31993330191757,130.575,27.587,40.4028,0.5369127516778524,101.007,74.5,0.0,0.0,128.235,85.0,42.21,1.170008775065813,117.25,30.769,13.821480000000001,0.21428571428571427,115.179,56.0,5.074049709575056,101.15049547835325
729,Babar Azam,52,45,1,1,Zimbabwe,Pakistan,1,121.0,31,35,False,115.56,117,13.0,24.0,0.0,97.0,36.0,12.0,42.16666666666666,156.1219512195122,0.5609756097560976,False,17.27765,0.30077275461570496,132.905,43.222,126.65775,3.516148910718817,130.575,27.587,24.241680000000002,0.3221476510067114,101.007,74.5,0.0,0.0,128.235,85.0,42.21,1.170008775065813,117.25,30.769,13.821480000000001,0.21428571428571427,115.179,56.0,5.523363805692761,95.40043710109032
730,Babar Azam,41,41,1,3,New Zealand,Pakistan,0,150.0,24,15,True,100.0,118,21.0,36.0,0.0,66.0,49.0,0.0,0.0,165.75,0.4,False,27.910050000000002,0.48586368053306184,132.905,43.222,86.1795,2.392431217602494,130.575,27.587,36.36252,0.48322147651006714,101.007,74.5,0.0,0.0,128.235,85.0,57.45250000000001,1.592511943839579,117.25,30.769,0.0,0.0,115.179,56.0,4.954028318485202,93.4081548709469
731,Babar Azam,13,24,1,1,New Zealand,Pakistan,1,159.0,4,0,True,54.17,59,17.0,48.0,0.0,81.0,48.0,24.0,50.0,159.45454545454547,0.3636363636363636,False,22.59385,0.3933182175743834,132.905,43.222,105.76575,2.9361655852394244,130.575,27.587,48.483360000000005,0.6442953020134228,101.007,74.5,0.0,0.0,128.235,85.0,56.28,1.5600117000877507,117.25,30.769,27.642960000000002,0.42857142857142855,115.179,56.0,5.9623622334864095,106.79272128494259
732,Babar Azam,44,30,2,1,South Africa,Pakistan,1,52.0,38,51,False,146.67,84,12.0,25.0,25.0,63.0,42.0,0.0,2.5,166.5,0.5555555555555556,True,15.9486,0.27763638887603537,132.905,43.222,82.26225,2.283684344075108,130.575,27.587,25.25175,0.33557046979865773,101.007,74.5,32.05875,0.29411764705882354,128.235,85.0,49.245000000000005,1.3650102375767819,117.25,30.769,0.0,0.0,115.179,56.0,4.5560190873854065,95.93251307797433
733,Babar Azam,50,29,1,1,New Zealand,Pakistan,1,75.0,61,95,False,172.41,120,44.0,8.0,0.0,42.0,26.0,0.0,41.0,170.07142857142858,0.5416666666666666,False,58.4782,1.0180000925454629,132.905,43.222,54.841499999999996,1.5224562293834052,130.575,27.587,8.08056,0.10738255033557047,101.007,74.5,0.0,0.0,128.235,85.0,30.485000000000003,0.8450063375475316,117.25,30.769,0.0,0.0,115.179,56.0,3.4928452098119704,81.26919521809722
734,Babar Azam,51,40,1,1,West Indies,Pakistan,0,102.0,29,47,True,127.5,97,13.0,12.0,0.0,100.0,56.0,8.0,39.333333333333336,149.8,0.3,False,17.27765,0.30077275461570496,132.905,43.222,130.575,3.624895784246203,130.575,27.587,12.120840000000001,0.1610738255033557,101.007,74.5,0.0,0.0,128.235,85.0,65.66000000000001,1.8200136501023758,117.25,30.769,9.21432,0.14285714285714285,115.179,56.0,6.049613157324782,95.48226493922024
735,Babar Azam,27,32,2,1,Sri Lanka,Pakistan,0,71.0,1,0,True,84.38,72,79.0,20.0,20.0,69.0,48.0,6.0,8.0,166.5,0.5555555555555556,True,104.99495,1.8277728934338993,132.905,43.222,90.09675,2.50117809112988,130.575,27.587,20.2014,0.2684563758389262,101.007,74.5,25.647000000000002,0.23529411764705882,128.235,85.0,56.28,1.5600117000877507,117.25,30.769,6.9107400000000005,0.10714285714285714,115.179,56.0,6.499856035280371,119.29125089784219
736,Babar Azam,55,36,2,1,West Indies,Pakistan,1,-1.0,24,28,True,152.78,86,44.0,31.0,0.0,61.0,13.0,19.0,15.0,144.2093023255814,0.3809523809523809,False,58.4782,1.0180000925454629,132.905,43.222,79.65075,2.211186428390184,130.575,27.587,31.312170000000002,0.4161073825503356,101.007,74.5,0.0,0.0,128.235,85.0,15.242500000000001,0.4225031687737658,117.25,30.769,21.884010000000004,0.3392857142857143,115.179,56.0,4.4070827865454625,98.39808862974314
737,Babar Azam,29,29,2,1,West Indies,Pakistan,1,16.0,28,25,True,100.0,90,46.0,6.0,0.0,70.0,37.0,18.0,0.0,159.9090909090909,0.6818181818181818,False,61.136300000000006,1.064272824024802,132.905,43.222,91.4025,2.5374270489723423,130.575,27.587,6.060420000000001,0.08053691275167785,101.007,74.5,0.0,0.0,128.235,85.0,43.3825,1.2025090188176413,117.25,30.769,20.73222,0.32142857142857145,115.179,56.0,5.206174375995035,97.60859149133485
738,Babar Azam,66,43,2,1,New Zealand,Pakistan,1,41.0,6,10,True,153.49,103,19.0,25.0,0.0,142.0,50.0,0.0,57.0,179.92307692307693,0.5833333333333334,False,25.25195,0.43959094905372265,132.905,43.222,185.41649999999998,5.147352013629608,130.575,27.587,25.25175,0.33557046979865773,101.007,74.5,0.0,0.0,128.235,85.0,58.62500000000001,1.625012187591407,117.25,30.769,0.0,0.0,115.179,56.0,7.547525620073396,107.21354392476842
739,Babar Azam,19,18,1,1,West Indies,Pakistan,0,140.0,15,4,True,105.56,49,49.0,34.0,0.0,95.0,17.0,31.0,35.0,144.2093023255814,0.3809523809523809,False,65.12345,1.133681921243811,132.905,43.222,124.04625,3.443650995033893,130.575,27.587,34.34238,0.4563758389261745,101.007,74.5,0.0,0.0,128.235,85.0,19.9325,0.5525041437810784,117.25,30.769,35.705490000000005,0.5535714285714286,115.179,56.0,6.139784327556385,112.65777849992561
740,C Campher,18,17,2,3,India,Ireland,1,122.0,33,28,False,105.88,60,28.0,0.0,0.0,96.0,47.0,14.0,39.0,177.57142857142858,0.7142857142857143,True,28.999879999999997,4.0,103.571,7.0,126.54528000000002,4.363636363636363,131.818,22.0,0.0,0.0,115.152,13.2,0.0,0.0,44.444,inf,43.83643,2.2596153846153846,93.269,20.8,16.916619999999998,1.1666666666666667,120.833,12.0,11.789918414918414,62.99375912936661
741,C Campher,6,10,2,3,Afghanistan,Ireland,0,71.0,54,68,False,60.0,70,18.0,12.0,0.0,58.0,32.0,18.0,0.0,148.0,0.4705882352941176,False,18.64278,2.5714285714285716,103.571,7.0,76.45444,2.6363636363636362,131.818,22.0,13.818240000000001,0.9090909090909092,115.152,13.2,0.0,0.0,44.444,inf,29.84608,1.5384615384615383,93.269,20.8,21.74994,1.5,120.833,12.0,9.155344655344656,53.047967660729874
742,C Campher,0,1,1,4,Afghanistan,Ireland,0,82.0,63,66,False,0.0,63,19.0,13.0,0.0,36.0,41.0,6.0,0.0,148.0,0.4705882352941176,False,19.678489999999996,2.7142857142857144,103.571,7.0,47.454480000000004,1.6363636363636365,131.818,22.0,14.96976,0.9848484848484849,115.152,13.2,0.0,0.0,44.444,inf,38.24029,1.971153846153846,93.269,20.8,7.249979999999999,0.5,120.833,12.0,7.806651681651682,45.66615512612072
743,C Campher,8,6,1,3,Zimbabwe,Ireland,0,71.0,69,85,False,133.33,77,24.0,10.0,0.0,55.0,4.0,12.0,0.0,156.1219512195122,0.5609756097560976,False,24.857039999999998,3.4285714285714284,103.571,7.0,72.49990000000001,2.5,131.818,22.0,11.5152,0.7575757575757576,115.152,13.2,0.0,0.0,44.444,inf,3.73076,0.1923076923076923,93.269,20.8,14.499959999999998,1.0,120.833,12.0,7.878454878454879,45.282958891094985
744,C Campher,50,30,2,5,Bangladesh,Ireland,1,86.0,34,43,False,166.67,90,18.0,16.0,0.0,64.0,27.0,20.0,1.0,163.73333333333332,0.5333333333333333,False,18.64278,2.5714285714285716,103.571,7.0,84.36352000000001,2.909090909090909,131.818,22.0,18.42432,1.2121212121212122,115.152,13.2,0.0,0.0,44.444,inf,25.18263,1.2980769230769231,93.269,20.8,24.1666,1.6666666666666667,120.833,12.0,9.657384282384283,54.954956858532476
745,C Campher,28,23,2,3,Afghanistan,Ireland,0,73.0,17,15,True,121.74,78,26.0,18.0,0.0,94.0,57.0,6.0,3.0,148.0,0.4705882352941176,False,26.928459999999998,3.7142857142857144,103.571,7.0,123.90892000000001,4.2727272727272725,131.818,22.0,20.72736,1.3636363636363638,115.152,13.2,0.0,0.0,44.444,inf,53.16333,2.7403846153846154,93.269,20.8,7.249979999999999,0.5,120.833,12.0,12.591033966033965,65.37567646519034
746,C Campher,5,9,2,3,Zimbabwe,Ireland,1,103.0,28,29,True,55.56,42,22.0,10.0,0.0,105.0,41.0,7.0,22.5,156.1219512195122,0.5609756097560976,False,22.785619999999998,3.142857142857143,103.571,7.0,138.40890000000002,4.7727272727272725,131.818,22.0,11.5152,0.7575757575757576,115.152,13.2,0.0,0.0,44.444,inf,38.24029,1.971153846153846,93.269,20.8,8.458309999999999,0.5833333333333334,120.833,12.0,11.227647352647354,65.4800059682363
747,C Campher,29,21,2,3,New Zealand,Ireland,1,77.0,31,37,False,138.1,73,12.0,46.0,0.0,80.0,32.0,0.0,0.0,160.9090909090909,0.6363636363636364,False,12.428519999999999,1.7142857142857142,103.571,7.0,105.4544,3.6363636363636362,131.818,22.0,52.96992,3.484848484848485,115.152,13.2,0.0,0.0,44.444,inf,29.84608,1.5384615384615383,93.269,20.8,0.0,0.0,120.833,12.0,10.373959373959373,62.31215398022606
748,C Campher,24,28,2,3,Sri Lanka,Ireland,1,86.0,27,32,True,85.71,77,13.0,0.0,0.0,110.0,22.0,36.0,0.0,149.22222222222223,0.3333333333333333,False,13.464229999999999,1.8571428571428572,103.571,7.0,144.99980000000002,5.0,131.818,22.0,0.0,0.0,115.152,13.2,0.0,0.0,44.444,inf,20.51918,1.0576923076923077,93.269,20.8,43.49988,3.0,120.833,12.0,10.914835164835164,67.34237316377221
749,C Campher,3,4,2,4,Zimbabwe,Ireland,1,47.0,66,66,False,75.0,72,12.0,13.0,0.0,49.0,26.0,13.0,0.0,134.5,0.5,True,12.428519999999999,1.7142857142857142,103.571,7.0,64.59082000000001,2.227272727272727,131.818,22.0,14.96976,0.9848484848484849,115.152,13.2,0.0,0.0,44.444,inf,24.249940000000002,1.25,93.269,20.8,15.708289999999998,1.0833333333333333,120.833,12.0,7.259740259740259,48.971123210455424
750,C Campher,0,2,2,4,South Africa,Ireland,0,127.0,54,83,False,0.0,56,26.0,12.0,13.0,72.0,18.0,0.0,20.666666666666668,182.7142857142857,0.5714285714285714,False,26.928459999999998,3.7142857142857144,103.571,7.0,94.90896000000001,3.272727272727273,131.818,22.0,13.818240000000001,0.9090909090909092,115.152,13.2,5.77772,0.0,44.444,inf,16.788420000000002,0.8653846153846153,93.269,20.8,0.0,0.0,120.833,12.0,8.761488511488512,53.453650902057326
751,C Campher,18,11,1,3,England,Ireland,0,41.0,74,104,False,163.64,99,12.0,0.0,0.0,21.0,14.0,12.0,14.5,145.33333333333334,0.3888888888888889,False,12.428519999999999,1.7142857142857142,103.571,7.0,27.681780000000003,0.9545454545454546,131.818,22.0,0.0,0.0,115.152,13.2,0.0,0.0,44.444,inf,13.05766,0.673076923076923,93.269,20.8,14.499959999999998,1.0,120.833,12.0,4.341908091908092,32.47450306516703
752,C Campher,20,20,1,3,Zimbabwe,Ireland,0,128.0,37,28,False,100.0,80,6.0,52.0,0.0,39.0,41.0,12.0,0.0,156.1219512195122,0.5609756097560976,False,6.2142599999999995,0.8571428571428571,103.571,7.0,51.409020000000005,1.7727272727272727,131.818,22.0,59.87904,3.9393939393939394,115.152,13.2,0.0,0.0,44.444,inf,38.24029,1.971153846153846,93.269,20.8,14.499959999999998,1.0,120.833,12.0,9.540417915417915,55.11685990824779
753,C Campher,19,17,2,4,South Africa,Ireland,1,95.0,39,40,False,111.76,74,28.0,21.0,23.0,54.0,25.0,19.0,15.5,182.7142857142857,0.5714285714285714,False,28.999879999999997,4.0,103.571,7.0,71.18172000000001,2.4545454545454546,131.818,22.0,24.18192,1.590909090909091,115.152,13.2,10.22212,0.0,44.444,inf,23.31725,1.2019230769230769,93.269,20.8,22.95827,1.5833333333333333,120.833,12.0,10.830710955710957,54.95621692064372
754,C Campher,16,9,2,3,Bangladesh,Ireland,0,-2.0,74,113,False,177.78,84,0.0,0.0,0.0,37.0,19.0,0.0,25.5,163.73333333333332,0.5333333333333333,False,0.0,0.0,103.571,7.0,48.77266,1.6818181818181819,131.818,22.0,0.0,0.0,115.152,13.2,0.0,0.0,44.444,inf,17.72111,0.9134615384615384,93.269,20.8,0.0,0.0,120.833,12.0,2.5952797202797204,41.2751699643793
755,C Campher,0,1,2,3,Australia,Ireland,1,154.0,19,25,True,0.0,20,45.0,24.0,0.0,88.0,44.0,7.0,15.666666666666666,166.2,0.7,False,46.60695,6.428571428571429,103.571,7.0,115.99984,4.0,131.818,22.0,27.636480000000002,1.8181818181818183,115.152,13.2,0.0,0.0,44.444,inf,41.03836,2.1153846153846154,93.269,20.8,8.458309999999999,0.5833333333333334,120.833,12.0,14.945471195471196,62.01340619174756
756,C Campher,7,7,2,5,New Zealand,Ireland,1,65.0,89,102,False,100.0,99,21.0,6.0,0.0,38.0,2.0,0.0,11.75,180.1818181818182,0.6363636363636364,False,21.74991,3.0,103.571,7.0,50.09084000000001,1.7272727272727273,131.818,22.0,6.909120000000001,0.4545454545454546,115.152,13.2,0.0,0.0,44.444,inf,1.86538,0.09615384615384615,93.269,20.8,0.0,0.0,120.833,12.0,5.2779720279720275,35.09002381952412
757,C Campher,37,24,2,3,Zimbabwe,Ireland,1,45.0,46,55,False,154.17,88,28.0,7.0,0.0,87.0,16.0,19.0,8.0,156.1219512195122,0.5609756097560976,False,28.999879999999997,4.0,103.571,7.0,114.68166000000001,3.9545454545454546,131.818,22.0,8.060640000000001,0.5303030303030303,115.152,13.2,0.0,0.0,44.444,inf,14.92304,0.7692307692307692,93.269,20.8,22.95827,1.5833333333333333,120.833,12.0,10.837412587412588,57.60090828365039
758,C Campher,39,33,1,3,India,Ireland,0,150.0,31,27,False,118.18,107,17.0,0.0,0.0,42.0,22.0,18.0,0.0,177.57142857142858,0.7142857142857143,True,17.60707,2.4285714285714284,103.571,7.0,55.36356000000001,1.9090909090909092,131.818,22.0,0.0,0.0,115.152,13.2,0.0,0.0,44.444,inf,20.51918,1.0576923076923077,93.269,20.8,21.74994,1.5,120.833,12.0,6.895354645354645,43.885798374080316
759,C Campher,6,6,2,4,Zimbabwe,Ireland,1,-6.0,111,136,False,100.0,118,0.0,0.0,0.0,19.0,0.0,0.0,20.0,156.1219512195122,0.5609756097560976,False,0.0,0.0,103.571,7.0,25.045420000000004,0.8636363636363636,131.818,22.0,0.0,0.0,115.152,13.2,0.0,0.0,44.444,inf,0.0,0.0,93.269,20.8,0.0,0.0,120.833,12.0,0.8636363636363636,26.95025376843788
760,C Campher,1,2,2,5,Bangladesh,Ireland,1,126.0,44,72,False,50.0,48,0.0,0.0,0.0,51.0,25.0,8.0,0.0,163.73333333333332,0.5333333333333333,False,0.0,0.0,103.571,7.0,67.22718,2.3181818181818183,131.818,22.0,0.0,0.0,115.152,13.2,0.0,0.0,44.444,inf,23.31725,1.2019230769230769,93.269,20.8,9.66664,0.6666666666666666,120.833,12.0,4.186771561771562,48.97518289498321
761,C Campher,27,28,1,3,Zimbabwe,Ireland,0,133.0,24,23,True,96.43,80,7.0,39.0,0.0,76.0,49.0,24.0,13.0,156.1219512195122,0.5609756097560976,False,7.249969999999999,1.0,103.571,7.0,100.18168000000001,3.4545454545454546,131.818,22.0,44.90928,2.9545454545454546,115.152,13.2,0.0,0.0,44.444,inf,45.70181,2.355769230769231,93.269,20.8,28.999919999999996,2.0,120.833,12.0,11.76486013986014,66.19330746868772
762,C Campher,8,12,2,3,Afghanistan,Ireland,1,153.0,21,22,True,66.67,35,17.0,0.0,0.0,94.0,48.0,48.0,14.666666666666666,160.9090909090909,0.6363636363636364,False,17.60707,2.4285714285714284,103.571,7.0,123.90892000000001,4.2727272727272725,131.818,22.0,0.0,0.0,115.152,13.2,0.0,0.0,44.444,inf,44.76912,2.3076923076923075,93.269,20.8,57.99983999999999,4.0,120.833,12.0,13.008991008991007,67.72903765252877
763,C Campher,7,7,2,4,Afghanistan,Ireland,0,12.0,84,87,False,100.0,101,18.0,0.0,0.0,25.0,12.0,11.0,16.2,160.9090909090909,0.6363636363636364,False,18.64278,2.5714285714285716,103.571,7.0,32.9545,1.1363636363636365,131.818,22.0,0.0,0.0,115.152,13.2,0.0,0.0,44.444,inf,11.19228,0.5769230769230769,93.269,20.8,13.29163,0.9166666666666666,120.833,12.0,5.2013819513819515,33.359376406481886
764,C Campher,14,14,2,3,New Zealand,Ireland,1,125.0,26,29,True,100.0,58,16.0,38.0,0.0,79.0,18.0,5.0,29.0,160.9090909090909,0.6363636363636364,False,16.57136,2.2857142857142856,103.571,7.0,104.13622000000001,3.590909090909091,131.818,22.0,43.757760000000005,2.878787878787879,115.152,13.2,0.0,0.0,44.444,inf,16.788420000000002,0.8653846153846153,93.269,20.8,6.04165,0.4166666666666667,120.833,12.0,10.037462537462536,59.11737825556386
765,C Green,2,7,2,4,Pakistan,Australia,1,33.0,70,120,False,28.57,82,18.0,0.0,0.0,63.0,12.0,6.0,0.0,166.5,0.5555555555555556,False,7.2,7.2,40.0,2.5,108.19557,5.478260869565218,171.739,11.5,0.0,0.0,183.333,18.0,0.0,0.0,0.0,0.0,21.999959999999998,0.0,183.333,inf,18.0,0.0,300.0,inf,12.678260869565218,43.642405501939855
766,C Jonker,49,24,2,3,India,South Africa,1,7.0,78,79,False,204.17,120,0.0,0.0,0.0,79.0,0.0,6.0,0.0,156.9047619047619,0.3,True,0.0,0.0,0.0,0.0,145.36,6.32,184.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.200000000000001,0.0,220.0,inf,6.32,63.07178148945187
767,C Karunaratne,14,7,1,5,Australia,Sri Lanka,0,28.0,104,117,False,200.0,120,0.0,0.0,0.0,18.0,5.0,0.0,2.6666666666666665,145.33333333333334,0.3888888888888889,False,0.0,0.0,97.143,35.0,22.10292,1.3235294117647058,122.794,13.6,0.0,0.0,65.714,35.0,0.0,0.0,100.0,11.0,1.7857,0.0,35.714,inf,0.0,0.0,116.129,31.0,1.3235294117647058,20.76463319479628
768,C Karunaratne,8,11,1,5,Australia,Sri Lanka,0,65.0,98,87,False,72.73,117,7.0,0.0,0.0,21.0,0.0,0.0,0.0,152.5,0.5,False,6.80001,0.2,97.143,35.0,25.78674,1.5441176470588236,122.794,13.6,0.0,0.0,65.714,35.0,0.0,0.0,100.0,11.0,0.0,0.0,35.714,inf,0.0,0.0,116.129,31.0,1.7441176470588236,24.674772695483487
769,C Karunaratne,0,2,2,5,Australia,Sri Lanka,1,49.0,97,115,False,0.0,98,0.0,0.0,0.0,52.0,0.0,0.0,0.0,170.625,0.5333333333333333,False,0.0,0.0,97.143,35.0,63.85288,3.823529411764706,122.794,13.6,0.0,0.0,65.714,35.0,0.0,0.0,100.0,11.0,0.0,0.0,35.714,inf,0.0,0.0,116.129,31.0,3.823529411764706,32.65489357437748
770,C Karunaratne,21,14,2,5,India,Sri Lanka,1,102.0,66,60,False,150.0,94,0.0,13.0,0.0,69.0,14.0,19.0,4.6,160.0,0.8333333333333334,False,0.0,0.0,97.143,35.0,84.72786,5.073529411764706,122.794,13.6,8.542819999999999,0.37142857142857144,65.714,35.0,0.0,0.0,100.0,11.0,4.99996,0.0,35.714,inf,22.064510000000002,0.6129032258064516,116.129,31.0,6.057861208999729,48.891441734806584
771,C Karunaratne,3,8,2,4,New Zealand,Sri Lanka,0,143.0,22,8,True,37.5,37,16.0,24.0,0.0,98.0,45.0,25.0,14.0,170.625,0.5333333333333333,False,15.54288,0.45714285714285713,97.143,35.0,120.33812,7.205882352941177,122.794,13.6,15.771359999999998,0.6857142857142857,65.714,35.0,0.0,0.0,100.0,11.0,16.0713,0.0,35.714,inf,29.032250000000005,0.8064516129032258,116.129,31.0,9.155191108701546,65.02705399544239
772,C Karunaratne,1,1,2,5,Australia,Sri Lanka,0,-1.0,119,155,False,100.0,119,1.0,0.0,0.0,2.0,0.0,0.0,5.5,145.33333333333334,0.3888888888888889,False,0.97143,0.02857142857142857,97.143,35.0,2.45588,0.14705882352941177,122.794,13.6,0.0,0.0,65.714,35.0,0.0,0.0,100.0,11.0,0.0,0.0,35.714,inf,0.0,0.0,116.129,31.0,0.17563025210084035,8.178124650483563
773,C Karunaratne,3,3,1,3,West Indies,Sri Lanka,0,-29.0,113,179,False,100.0,120,0.0,0.0,0.0,10.0,0.0,0.0,4.0,149.22222222222223,0.3333333333333333,False,0.0,0.0,97.143,35.0,12.2794,0.7352941176470589,122.794,13.6,0.0,0.0,65.714,35.0,0.0,0.0,100.0,11.0,0.0,0.0,35.714,inf,0.0,0.0,116.129,31.0,0.7352941176470589,14.320118139512678
774,C Karunaratne,0,0,1,5,India,Sri Lanka,0,6.0,114,161,False,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,167.5,0.25,False,0.0,0.0,97.143,35.0,0.0,0.0,122.794,13.6,0.0,0.0,65.714,35.0,0.0,0.0,100.0,11.0,0.0,0.0,35.714,inf,0.0,0.0,116.129,31.0,0.0,0.0
775,C Karunaratne,12,19,1,5,India,Sri Lanka,1,105.0,74,62,False,63.16,120,6.0,0.0,6.0,56.0,12.0,0.0,6.285714285714286,167.5,0.25,False,5.8285800000000005,0.17142857142857143,97.143,35.0,68.76464,4.11764705882353,122.794,13.6,0.0,0.0,65.714,35.0,6.0,0.5454545454545454,100.0,11.0,4.28568,0.0,35.714,inf,0.0,0.0,116.129,31.0,4.834530175706647,38.60313761063974
776,C Madande,44,39,1,5,Ireland,Zimbabwe,0,78.0,52,78,False,112.82,120,28.0,7.0,0.0,81.0,9.0,19.0,20.0,156.1219512195122,0.5609756097560976,True,46.666760000000004,2.3333333333333335,166.667,12.0,90.59201999999999,2.1315789473684212,111.842,38.0,4.94116,0.0,70.588,inf,0.0,0.0,16.667,6.0,10.92861,0.0,121.429,inf,23.75,2.375,125.0,8.0,6.839912280701755,67.63163759465037
777,C Madande,20,11,2,5,Ireland,Zimbabwe,1,15.0,88,97,False,181.82,104,18.0,0.0,0.0,43.0,0.0,6.0,0.0,156.1219512195122,0.5609756097560976,True,30.00006,1.5,166.667,12.0,48.09206,1.131578947368421,111.842,38.0,0.0,0.0,70.588,inf,0.0,0.0,16.667,6.0,0.0,0.0,121.429,inf,7.5,0.75,125.0,8.0,3.3815789473684212,46.54510537625905
