,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
99,Najibullah Zadran,Mustafizur Rahman,Ibrahim Zadran,0,0,0,93,34,14,11,3,4,16,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
100,Najibullah Zadran,Mustafizur Rahman,Ibrahim Zadran,0,1,1,94,33,14,12,3,5,16,0,,,wides,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
101,Najibullah Zadran,Mustafizur Rahman,Ibrahim Zadran,6,0,6,100,27,20,13,3,6,16,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
102,Najibullah Zadran,Mustafizur Rahman,Ibrahim Zadran,1,0,1,101,26,21,14,3,7,16,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
103,Ibrahim Zadran,Mustafizur Rahman,Najibullah Zadran,1,0,1,102,25,36,37,3,8,16,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
104,Ibrahim Zadran,Mohammad Saifuddin,Najibullah Zadran,4,0,4,106,21,40,38,3,1,17,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
105,Ibrahim Zadran,Mohammad Saifuddin,Najibullah Zadran,1,0,1,107,20,41,39,3,2,17,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
106,Najibullah Zadran,Mohammad Saifuddin,Ibrahim Zadran,4,0,4,111,16,25,15,3,3,17,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
107,Najibullah Zadran,Mohammad Saifuddin,Ibrahim Zadran,0,0,0,111,16,25,16,3,4,17,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
108,Najibullah Zadran,Mohammad Saifuddin,Ibrahim Zadran,0,1,1,112,15,25,17,3,5,17,0,,,wides,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
109,Najibullah Zadran,Mohammad Saifuddin,Ibrahim Zadran,6,0,6,118,9,31,18,3,6,17,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
110,Najibullah Zadran,Mohammad Saifuddin,Ibrahim Zadran,6,0,6,124,3,37,19,3,7,17,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
111,Ibrahim Zadran,Mosaddek Hossain,Najibullah Zadran,0,0,0,124,3,41,40,3,1,18,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
112,Ibrahim Zadran,Mosaddek Hossain,Najibullah Zadran,1,0,1,125,2,42,41,3,2,18,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
113,Najibullah Zadran,Mosaddek Hossain,Ibrahim Zadran,6,0,6,131,-4,43,20,3,3,18,0,,,-,,bat,Bangladesh,2,Sharjah Cricket Stadium,2022,08,Bangladesh_Afghanistan_2022-08-30,Afghanistan,Afghanistan,Bangladesh,True,131
