,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
104,KMDN Kulasekara,AJ Tye,DAS Gunaratne,0,0,0,125,48,1,2,7,5,0,,,16,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
105,KMDN Kulasekara,AJ Tye,DAS Gunaratne,1,0,1,126,47,2,3,7,6,0,,,16,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
106,KMDN Kulasekara,JP Faulkner,DAS Gunaratne,1,0,1,127,46,3,4,7,1,0,,,17,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
107,DAS Gunaratne,JP Faulkner,KMDN Kulasekara,1,0,1,128,45,46,35,7,2,0,,,17,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
108,KMDN Kulasekara,JP Faulkner,DAS Gunaratne,4,0,4,132,41,7,5,7,3,0,,,17,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
109,KMDN Kulasekara,JP Faulkner,DAS Gunaratne,4,0,4,136,37,11,6,7,4,0,,,17,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
110,KMDN Kulasekara,JP Faulkner,DAS Gunaratne,1,0,1,137,36,12,7,7,5,0,,,17,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
111,DAS Gunaratne,JP Faulkner,KMDN Kulasekara,1,0,1,138,35,47,36,7,6,0,,,17,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
112,DAS Gunaratne,MC Henriques,KMDN Kulasekara,0,0,0,138,35,47,37,7,1,0,,,18,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
113,DAS Gunaratne,MC Henriques,KMDN Kulasekara,6,0,6,144,29,53,38,7,2,0,,,18,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
114,DAS Gunaratne,MC Henriques,KMDN Kulasekara,6,0,6,150,23,59,39,7,3,0,,,18,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
115,DAS Gunaratne,MC Henriques,KMDN Kulasekara,6,0,6,156,17,65,40,7,4,0,,,18,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
116,DAS Gunaratne,MC Henriques,KMDN Kulasekara,0,0,0,156,17,65,41,7,5,0,,,18,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
117,DAS Gunaratne,MC Henriques,KMDN Kulasekara,4,0,4,160,13,69,42,7,6,0,,,18,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
118,KMDN Kulasekara,AJ Tye,DAS Gunaratne,0,0,0,160,13,12,8,8,1,caught,KMDN Kulasekara,M Klinger,19,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
119,DAS Gunaratne,AJ Tye,SL Malinga,4,0,4,164,9,73,43,8,2,0,,,19,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
120,DAS Gunaratne,AJ Tye,SL Malinga,6,0,6,170,3,79,44,8,3,0,,,19,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
121,DAS Gunaratne,AJ Tye,SL Malinga,1,0,1,171,2,80,45,8,4,0,,,19,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
122,SL Malinga,AJ Tye,DAS Gunaratne,1,0,1,172,1,1,1,8,5,0,,,19,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
123,DAS Gunaratne,AJ Tye,SL Malinga,4,0,4,176,-3,84,46,8,6,0,,,19,-,field,Sri Lanka,2,"Simonds Stadium, South Geelong",2017,02,Australia_Sri Lanka_2017-02-19,Sri Lanka,Sri Lanka,Australia,True,176
