,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
88,TWM Latham,Naseem Shah,DJ Mitchell,,1,0,1,110,,50,41,2,-,4.0,14,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Right arm Fast
89,DJ Mitchell,Naseem Shah,TWM Latham,,2,0,2,112,,33,24,2,-,5.0,14,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
90,DJ Mitchell,Naseem Shah,TWM Latham,,0,0,0,112,,33,25,2,-,6.0,14,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Right arm Fast
91,TWM Latham,Shaheen Shah Afridi,DJ Mitchell,,6,0,6,118,,56,42,2,-,1.0,15,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Fast
92,TWM Latham,Shaheen Shah Afridi,DJ Mitchell,,2,0,2,120,,58,43,2,-,2.0,15,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Fast
93,TWM Latham,Shaheen Shah Afridi,DJ Mitchell,,1,0,1,121,,59,44,2,-,3.0,15,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Right hand Bat,Left arm Fast
94,DJ Mitchell,Shaheen Shah Afridi,TWM Latham,,0,0,0,121,,33,26,3,-,4.0,15,caught,DJ Mitchell,Fakhar Zaman,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Right hand Bat,Left hand Bat,Left arm Fast
95,MS Chapman,Shaheen Shah Afridi,TWM Latham,,1,0,1,122,,1,1,3,-,5.0,15,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Left arm Fast
96,TWM Latham,Shaheen Shah Afridi,MS Chapman,,1,0,1,123,,60,45,3,-,6.0,15,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Left arm Fast
97,TWM Latham,Haris Rauf,MS Chapman,,0,0,0,123,,60,46,3,-,1.0,16,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
98,TWM Latham,Haris Rauf,MS Chapman,,0,0,0,123,,60,47,3,-,2.0,16,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
99,TWM Latham,Haris Rauf,MS Chapman,,4,0,4,127,,64,48,3,-,3.0,16,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
100,TWM Latham,Haris Rauf,MS Chapman,,0,1,1,128,,64,48,3,wides,3.0,16,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
101,TWM Latham,Haris Rauf,MS Chapman,,0,0,0,128,,64,49,4,-,4.0,16,caught,TWM Latham,Mohammad Rizwan,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
102,JDS Neesham,Haris Rauf,MS Chapman,,0,1,1,129,,0,0,4,wides,4.0,16,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
103,JDS Neesham,Haris Rauf,MS Chapman,,1,0,1,130,,1,1,4,-,5.0,16,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
104,MS Chapman,Haris Rauf,JDS Neesham,,0,0,0,130,,1,2,4,-,6.0,16,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
105,JDS Neesham,Naseem Shah,MS Chapman,,4,0,4,134,,5,2,4,-,1.0,17,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
106,JDS Neesham,Naseem Shah,MS Chapman,,1,0,1,135,,6,3,4,-,2.0,17,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
107,MS Chapman,Naseem Shah,JDS Neesham,,2,0,2,137,,3,3,4,-,3.0,17,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
108,MS Chapman,Naseem Shah,JDS Neesham,,6,0,6,143,,9,4,4,-,4.0,17,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
109,MS Chapman,Naseem Shah,JDS Neesham,,0,0,0,143,,9,5,4,-,5.0,17,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
110,MS Chapman,Naseem Shah,JDS Neesham,,1,0,1,144,,10,6,4,-,6.0,17,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
111,MS Chapman,Haris Rauf,JDS Neesham,,1,0,1,145,,11,7,4,-,1.0,18,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
112,JDS Neesham,Haris Rauf,MS Chapman,,4,0,4,149,,10,4,4,-,2.0,18,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
113,JDS Neesham,Haris Rauf,MS Chapman,,0,0,0,149,,10,5,4,-,3.0,18,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
114,JDS Neesham,Haris Rauf,MS Chapman,,0,0,0,149,,10,6,5,-,4.0,18,caught,JDS Neesham,Fakhar Zaman,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
115,R Ravindra,Haris Rauf,MS Chapman,,1,0,1,150,,1,1,5,-,5.0,18,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
116,MS Chapman,Haris Rauf,R Ravindra,,4,0,4,154,,15,8,5,-,6.0,18,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Right arm Fast
117,R Ravindra,Shaheen Shah Afridi,MS Chapman,,4,0,4,158,,5,2,5,-,1.0,19,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Left arm Fast
118,R Ravindra,Shaheen Shah Afridi,MS Chapman,,1,0,1,159,,6,3,5,-,2.0,19,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Left arm Fast
119,MS Chapman,Shaheen Shah Afridi,R Ravindra,,1,0,1,160,,16,9,5,-,3.0,19,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Left arm Fast
120,R Ravindra,Shaheen Shah Afridi,MS Chapman,,0,0,0,160,,6,4,5,-,4.0,19,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Left arm Fast
121,R Ravindra,Shaheen Shah Afridi,MS Chapman,,2,0,2,162,,8,5,5,-,5.0,19,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Left arm Fast
122,R Ravindra,Shaheen Shah Afridi,MS Chapman,,0,1,1,163,,8,6,5,byes,6.0,19,0,,,bat,New Zealand,1,"Gaddafi Stadium, Lahore",2023,04,New Zealand_Pakistan_2023-04-17,New Zealand,New Zealand,Pakistan,True,163,Left hand Bat,Left hand Bat,Left arm Fast
