,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
86,W Madhevere,Mohammad Hasnain,RP Burl,,1,0,1,108,,48,34,4,-,2.0,0,,,14,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Left hand Bat,Right arm Fast
87,RP Burl,Mohammad Hasnain,W Madhevere,,0,0,0,108,,5,10,4,-,3.0,0,,,14,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Left hand Bat,Right hand Bat,Right arm Fast
88,RP Burl,Mohammad Hasnain,W Madhevere,,1,0,1,109,,6,11,4,-,4.0,0,,,14,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Left hand Bat,Right hand Bat,Right arm Fast
89,W Madhevere,Mohammad Hasnain,RP Burl,,1,0,1,110,,49,35,4,-,5.0,0,,,14,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Left hand Bat,Right arm Fast
90,RP Burl,Mohammad Hasnain,W Madhevere,,0,0,0,110,,6,12,4,-,6.0,0,,,14,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Left hand Bat,Right hand Bat,Right arm Fast
91,W Madhevere,Faheem Ashraf,RP Burl,,1,0,1,111,,50,36,4,-,1.0,0,,,15,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Left hand Bat,Right arm Medium
92,RP Burl,Faheem Ashraf,W Madhevere,,1,0,1,112,,7,13,4,-,2.0,0,,,15,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Left hand Bat,Right hand Bat,Right arm Medium
93,W Madhevere,Faheem Ashraf,RP Burl,,0,0,0,112,,50,37,4,-,3.0,0,,,15,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Left hand Bat,Right arm Medium
94,W Madhevere,Faheem Ashraf,RP Burl,,4,0,4,116,,54,38,4,-,4.0,0,,,15,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Left hand Bat,Right arm Medium
95,W Madhevere,Faheem Ashraf,RP Burl,,0,0,0,116,,54,39,4,-,5.0,0,,,15,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Left hand Bat,Right arm Medium
96,W Madhevere,Faheem Ashraf,RP Burl,,4,0,4,120,,58,40,4,-,6.0,0,,,15,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Left hand Bat,Right arm Medium
97,RP Burl,Haris Rauf,W Madhevere,,1,0,1,121,,8,14,4,-,1.0,0,,,16,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Left hand Bat,Right hand Bat,Right arm Fast
98,W Madhevere,Haris Rauf,RP Burl,,1,0,1,122,,59,41,4,-,2.0,0,,,16,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Left hand Bat,Right arm Fast
99,RP Burl,Haris Rauf,W Madhevere,,0,0,0,122,,8,15,5,-,3.0,bowled,RP Burl,,16,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Left hand Bat,Right hand Bat,Right arm Fast
100,E Chigumbura,Haris Rauf,W Madhevere,,0,0,0,122,,0,1,5,-,4.0,0,,,16,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Right arm Fast
101,E Chigumbura,Haris Rauf,W Madhevere,,0,1,1,123,,0,2,5,legbyes,5.0,0,,,16,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Right arm Fast
102,W Madhevere,Haris Rauf,E Chigumbura,,1,0,1,124,,60,42,5,-,6.0,0,,,16,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Right arm Fast
103,W Madhevere,Wahab Riaz,E Chigumbura,,1,0,1,125,,61,43,5,-,1.0,0,,,17,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
104,E Chigumbura,Wahab Riaz,W Madhevere,,1,0,1,126,,1,3,5,-,2.0,0,,,17,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
105,W Madhevere,Wahab Riaz,E Chigumbura,,1,0,1,127,,62,44,5,-,3.0,0,,,17,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
106,E Chigumbura,Wahab Riaz,W Madhevere,,1,0,1,128,,2,4,5,-,4.0,0,,,17,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
107,W Madhevere,Wahab Riaz,E Chigumbura,,2,0,2,130,,64,45,5,-,5.0,0,,,17,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
108,W Madhevere,Wahab Riaz,E Chigumbura,,0,0,0,130,,64,46,5,-,6.0,0,,,17,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
109,E Chigumbura,Haris Rauf,W Madhevere,,1,0,1,131,,3,5,5,-,1.0,0,,,18,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Right arm Fast
110,W Madhevere,Haris Rauf,E Chigumbura,,1,0,1,132,,65,47,5,-,2.0,0,,,18,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Right arm Fast
111,E Chigumbura,Haris Rauf,W Madhevere,,4,0,4,136,,7,6,5,-,3.0,0,,,18,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Right arm Fast
112,E Chigumbura,Haris Rauf,W Madhevere,,0,0,0,136,,7,7,5,-,4.0,0,,,18,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Right arm Fast
113,E Chigumbura,Haris Rauf,W Madhevere,,1,0,1,137,,8,8,5,-,5.0,0,,,18,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Right arm Fast
114,W Madhevere,Haris Rauf,E Chigumbura,,4,0,4,141,,69,48,5,-,6.0,0,,,18,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Right arm Fast
115,E Chigumbura,Wahab Riaz,W Madhevere,,4,0,4,145,,12,9,5,-,1.0,0,,,19,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
116,E Chigumbura,Wahab Riaz,W Madhevere,,1,0,1,146,,13,10,5,-,2.0,0,,,19,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
117,W Madhevere,Wahab Riaz,E Chigumbura,,1,0,1,147,,70,49,5,-,3.0,0,,,19,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
118,E Chigumbura,Wahab Riaz,W Madhevere,,0,1,1,148,,13,11,5,wides,3.0,0,,,19,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
119,E Chigumbura,Wahab Riaz,W Madhevere,,2,0,2,150,,15,12,5,-,4.0,0,,,19,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
120,E Chigumbura,Wahab Riaz,W Madhevere,,6,0,6,156,,21,13,5,-,5.0,0,,,19,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
121,E Chigumbura,Wahab Riaz,W Madhevere,,0,0,0,156,,21,14,6,-,6.0,caught,E Chigumbura,Mohammad Hafeez,19,bat,Zimbabwe,1,Rawalpindi Cricket Stadium,2020,11,Zimbabwe_Pakistan_2020-11-07,Pakistan,Zimbabwe,Pakistan,False,156,Right hand Bat,Right hand Bat,Left arm Fast
