,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
111,Misbah-ul-Haq,M Morkel,Zulqarnain Haider,6,0,6,107,-26,27,35,6,1,19,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
112,Misbah-ul-Haq,M Morkel,Zulqarnain Haider,4,0,4,111,-30,31,36,6,2,19,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
113,Misbah-ul-Haq,M Morkel,Zulqarnain Haider,1,0,1,112,-31,32,37,6,3,19,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
114,Zulqarnain Haider,M Morkel,Misbah-ul-Haq,1,0,1,113,-32,13,13,6,4,19,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
115,Misbah-ul-Haq,M Morkel,Zulqarnain Haider,1,0,1,114,-33,33,38,6,5,19,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
116,Zulqarnain Haider,M Morkel,Misbah-ul-Haq,0,1,1,115,-34,13,14,6,6,19,0,,,wides,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
117,Zulqarnain Haider,M Morkel,Misbah-ul-Haq,1,0,1,116,-35,14,15,6,7,19,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
118,Zulqarnain Haider,J Theron,Misbah-ul-Haq,0,0,0,116,-35,14,16,6,1,20,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
119,Zulqarnain Haider,J Theron,Misbah-ul-Haq,3,0,3,119,-38,17,17,6,2,20,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
120,Misbah-ul-Haq,J Theron,Zulqarnain Haider,0,0,0,119,-38,33,39,7,3,20,caught,Misbah-ul-Haq,JA Morkel,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
121,Umar Gul,J Theron,Zulqarnain Haider,0,0,0,119,-38,0,1,8,4,20,bowled,Umar Gul,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
122,Saeed Ajmal,J Theron,Zulqarnain Haider,1,0,1,120,-39,1,1,8,5,20,0,,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
123,Zulqarnain Haider,J Theron,Saeed Ajmal,0,0,0,120,-39,17,18,9,6,20,bowled,Zulqarnain Haider,,-,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-27,South Africa,Pakistan,South Africa,120
