,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
113,CR Brathwaite,D Wiese,MN Samuels,0,0,0,103,19,1,4,6,5,-,0,,,18,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
114,CR Brathwaite,D Wiese,MN Samuels,0,0,0,103,19,1,5,6,6,-,0,,,18,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
115,MN Samuels,CH Morris,CR Brathwaite,4,0,4,107,15,38,42,6,1,-,0,,,19,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
116,MN Samuels,CH Morris,CR Brathwaite,1,0,1,108,14,39,43,6,2,-,0,,,19,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
117,CR Brathwaite,CH Morris,MN Samuels,1,0,1,109,13,2,6,6,3,-,0,,,19,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
118,MN Samuels,CH Morris,CR Brathwaite,4,0,4,113,9,43,44,6,4,-,0,,,19,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
119,MN Samuels,CH Morris,CR Brathwaite,0,0,0,113,9,43,45,7,5,-,caught,MN Samuels,AB de Villiers,19,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
120,CR Brathwaite,CH Morris,D Ramdin,1,0,1,114,8,3,7,7,6,-,0,,,19,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
121,CR Brathwaite,K Rabada,D Ramdin,0,0,0,114,8,3,8,7,1,-,0,,,20,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
122,CR Brathwaite,K Rabada,D Ramdin,6,0,6,120,2,9,9,7,2,-,0,,,20,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
123,CR Brathwaite,K Rabada,D Ramdin,0,1,1,121,1,9,10,7,3,wides,0,,,20,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
124,CR Brathwaite,K Rabada,D Ramdin,1,0,1,122,0,10,11,7,4,-,0,,,20,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
125,D Ramdin,K Rabada,CR Brathwaite,1,0,1,123,-1,1,1,7,5,-,0,,,20,field,West Indies,2,"Vidarbha Cricket Association Stadium, Jamtha",2016,03,South Africa_West Indies_2016-03-25,West Indies,West Indies,South Africa,123
