,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
99,SA Yadav,IS Sodhi,HH Pandya,1,0,1,76,23,15,24,4,4,16,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
100,HH Pandya,IS Sodhi,SA Yadav,0,0,0,76,23,2,5,4,5,16,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
101,HH Pandya,IS Sodhi,SA Yadav,1,0,1,77,22,3,6,4,6,16,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
102,HH Pandya,MS Chapman,SA Yadav,0,0,0,77,22,3,7,4,1,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
103,HH Pandya,MS Chapman,SA Yadav,0,0,0,77,22,3,8,4,2,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
104,HH Pandya,MS Chapman,SA Yadav,0,1,1,78,21,3,9,4,3,17,legbyes,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
105,SA Yadav,MS Chapman,HH Pandya,1,0,1,79,20,16,25,4,4,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
106,HH Pandya,MS Chapman,SA Yadav,1,0,1,80,19,4,10,4,5,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
107,SA Yadav,MS Chapman,HH Pandya,2,0,2,82,17,18,26,4,6,17,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
108,HH Pandya,MJ Santner,SA Yadav,1,0,1,83,16,5,11,4,1,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
109,SA Yadav,MJ Santner,HH Pandya,1,0,1,84,15,19,27,4,2,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
110,HH Pandya,MJ Santner,SA Yadav,1,0,1,85,14,6,12,4,3,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
111,SA Yadav,MJ Santner,HH Pandya,1,0,1,86,13,20,28,4,4,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
112,HH Pandya,MJ Santner,SA Yadav,0,0,0,86,13,6,13,4,5,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
113,HH Pandya,MJ Santner,SA Yadav,1,0,1,87,12,7,14,4,6,18,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
114,HH Pandya,LH Ferguson,SA Yadav,0,0,0,87,12,7,15,4,1,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
115,HH Pandya,LH Ferguson,SA Yadav,1,0,1,88,11,8,16,4,2,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
116,SA Yadav,LH Ferguson,HH Pandya,0,0,0,88,11,20,29,4,3,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
117,SA Yadav,LH Ferguson,HH Pandya,1,0,1,89,10,21,30,4,4,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
118,HH Pandya,LH Ferguson,SA Yadav,4,0,4,93,6,12,17,4,5,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
119,HH Pandya,LH Ferguson,SA Yadav,1,0,1,94,5,13,18,4,6,19,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
120,HH Pandya,BM Tickner,SA Yadav,1,0,1,95,4,14,19,4,1,20,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
121,SA Yadav,BM Tickner,HH Pandya,0,0,0,95,4,21,31,4,2,20,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
122,SA Yadav,BM Tickner,HH Pandya,1,0,1,96,3,22,32,4,3,20,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
123,HH Pandya,BM Tickner,SA Yadav,1,0,1,97,2,15,20,4,4,20,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
124,SA Yadav,BM Tickner,HH Pandya,4,0,4,101,-2,26,33,4,5,20,-,0,,,,bat,New Zealand,2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,01,New Zealand_India_2023-01-29,India,India,New Zealand
