,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
108,R Shepherd,TA Boult,OF Smith,6,0,6,130,55,8,6,7,-,1.0,17,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
109,R Shepherd,TA Boult,OF Smith,4,0,4,134,51,12,7,7,-,2.0,17,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
110,R Shepherd,TA Boult,OF Smith,2,0,2,136,49,14,8,7,-,3.0,17,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
111,R Shepherd,TA Boult,OF Smith,0,0,0,136,49,14,9,7,-,4.0,17,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
112,R Shepherd,TA Boult,OF Smith,6,0,6,142,43,20,10,7,-,5.0,17,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
113,R Shepherd,TA Boult,OF Smith,0,1,1,143,42,20,11,7,legbyes,6.0,17,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
114,R Shepherd,LH Ferguson,OF Smith,1,0,1,144,41,21,12,7,-,1.0,18,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
115,OF Smith,LH Ferguson,R Shepherd,4,0,4,148,37,13,6,7,-,2.0,18,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
116,OF Smith,LH Ferguson,R Shepherd,0,0,0,148,37,13,7,7,-,3.0,18,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
117,OF Smith,LH Ferguson,R Shepherd,6,0,6,154,31,19,8,7,-,4.0,18,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
118,OF Smith,LH Ferguson,R Shepherd,2,0,2,156,29,21,9,7,-,5.0,18,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
119,OF Smith,LH Ferguson,R Shepherd,4,0,4,160,25,25,10,7,-,6.0,18,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
120,R Shepherd,TG Southee,OF Smith,1,0,1,161,24,22,13,7,-,1.0,19,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
121,OF Smith,TG Southee,R Shepherd,1,0,1,162,23,26,11,7,-,2.0,19,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
122,R Shepherd,TG Southee,OF Smith,6,0,6,168,17,28,14,7,-,3.0,19,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
123,R Shepherd,TG Southee,OF Smith,2,0,2,170,15,30,15,7,-,4.0,19,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
124,R Shepherd,TG Southee,OF Smith,1,0,1,171,14,31,16,7,-,5.0,19,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
125,OF Smith,TG Southee,R Shepherd,1,0,1,172,13,27,12,7,-,6.0,19,,0,,,field,West Indies,2,"Sabina Park, Kingston, Jamaica",2022,08,New Zealand_West Indies_2022-08-10,New Zealand,West Indies,New Zealand,False,172
