,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
111,Misbah-ul-Haq,J Theron,Saeed Ajmal,1,0,1,99,,10,20,8,2,-,17,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
112,Saeed Ajmal,J Theron,Misbah-ul-Haq,0,0,0,99,,4,7,9,3,-,17,run out,Saeed Ajmal,DA Miller,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
113,Shoaib Akhtar,J Theron,Misbah-ul-Haq,3,0,3,102,,3,1,9,4,-,17,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
114,Misbah-ul-Haq,J Theron,Shoaib Akhtar,1,0,1,103,,11,21,9,5,-,17,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
115,Shoaib Akhtar,J Theron,Misbah-ul-Haq,0,0,0,103,,3,2,9,6,-,17,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
116,Misbah-ul-Haq,JA Morkel,Shoaib Akhtar,0,0,0,103,,11,22,9,1,-,18,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
117,Misbah-ul-Haq,JA Morkel,Shoaib Akhtar,0,0,0,103,,11,23,9,2,-,18,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
118,Misbah-ul-Haq,JA Morkel,Shoaib Akhtar,0,0,0,103,,11,24,9,3,-,18,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
119,Misbah-ul-Haq,JA Morkel,Shoaib Akhtar,4,0,4,107,,15,25,9,4,-,18,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
120,Misbah-ul-Haq,JA Morkel,Shoaib Akhtar,4,0,4,111,,19,26,9,5,-,18,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
121,Misbah-ul-Haq,JA Morkel,Shoaib Akhtar,1,0,1,112,,20,27,9,6,-,18,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
122,Misbah-ul-Haq,J Theron,Shoaib Akhtar,0,0,0,112,,20,28,9,1,-,19,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
123,Misbah-ul-Haq,J Theron,Shoaib Akhtar,0,0,0,112,,20,29,9,2,-,19,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
124,Misbah-ul-Haq,J Theron,Shoaib Akhtar,0,0,0,112,,20,30,9,3,-,19,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
125,Misbah-ul-Haq,J Theron,Shoaib Akhtar,6,0,6,118,,26,31,9,4,-,19,0,,,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
126,Misbah-ul-Haq,J Theron,Shoaib Akhtar,1,0,1,119,,27,32,10,5,-,19,run out,Shoaib Akhtar,DA Miller,bat,Pakistan,1,Sheikh Zayed Stadium,2010,10,Pakistan_South Africa_2010-10-26,South Africa,Pakistan,South Africa,False,119
