,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
108,Nasum Ahmed,TS Mills,Nurul Hasan,2,0,2,102,,3,2,7,4,17,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
109,Nasum Ahmed,TS Mills,Nurul Hasan,0,0,0,102,,3,3,7,5,17,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
110,Nasum Ahmed,TS Mills,Nurul Hasan,0,0,0,102,,3,4,7,6,17,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
111,Nurul Hasan,AU Rashid,Nasum Ahmed,1,0,1,103,,13,14,7,1,18,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
112,Nasum Ahmed,AU Rashid,Nurul Hasan,6,0,6,109,,9,5,7,2,18,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
113,Nasum Ahmed,AU Rashid,Nurul Hasan,0,0,0,109,,9,6,7,3,18,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
114,Nasum Ahmed,AU Rashid,Nurul Hasan,0,0,0,109,,9,7,7,4,18,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
115,Nasum Ahmed,AU Rashid,Nurul Hasan,6,0,6,115,,15,8,7,5,18,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
116,Nasum Ahmed,AU Rashid,Nurul Hasan,4,0,4,119,,19,9,7,6,18,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
117,Nurul Hasan,TS Mills,Nasum Ahmed,1,0,1,120,,14,15,7,1,19,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
118,Nasum Ahmed,TS Mills,Nurul Hasan,0,2,2,122,,19,10,7,2,19,0,,,wides,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
119,Nurul Hasan,TS Mills,Nasum Ahmed,0,0,0,122,,14,16,7,3,19,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
120,Nurul Hasan,TS Mills,Nasum Ahmed,0,0,0,122,,14,17,7,4,19,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
121,Nurul Hasan,TS Mills,Nasum Ahmed,2,0,2,124,,16,18,7,5,19,0,,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
122,Nurul Hasan,TS Mills,Nasum Ahmed,0,0,0,124,,16,19,8,6,19,caught,Nurul Hasan,JC Buttler,-,"{'by': 'England', 'umpire': 'L Rusere', 'batter': 'Nurul Hasan', 'decision': 'upheld'}",bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
123,Mustafizur Rahman,TS Mills,Nasum Ahmed,0,0,0,124,,0,1,9,7,19,bowled,Mustafizur Rahman,,-,,bat,Bangladesh,1,"Zayed Cricket Stadium, Abu Dhabi",2021,10,Bangladesh_England_2021-10-27,England,Bangladesh,England,False,124
