,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
100,P Utseya,DW Steyn,CR Ervine,1,0,1,70,53,5,9,6,1,17,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
101,CR Ervine,DW Steyn,P Utseya,0,0,0,70,53,31,39,6,2,17,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
102,CR Ervine,DW Steyn,P Utseya,4,0,4,74,49,35,40,6,3,17,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
103,CR Ervine,DW Steyn,P Utseya,1,0,1,75,48,36,41,6,4,17,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
104,P Utseya,DW Steyn,CR Ervine,0,0,0,75,48,5,10,7,5,17,caught,P Utseya,AB de Villiers,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
105,RW Price,DW Steyn,CR Ervine,0,0,0,75,48,0,1,7,6,17,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
106,CR Ervine,JH Kallis,RW Price,1,0,1,76,47,37,42,7,1,18,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
107,RW Price,JH Kallis,CR Ervine,0,0,0,76,47,0,2,7,2,18,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
108,RW Price,JH Kallis,CR Ervine,1,0,1,77,46,1,3,7,3,18,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
109,CR Ervine,JH Kallis,RW Price,0,0,0,77,46,37,43,8,4,18,caught,CR Ervine,AB de Villiers,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
110,KM Jarvis,JH Kallis,RW Price,2,0,2,79,44,2,1,8,5,18,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
111,KM Jarvis,JH Kallis,RW Price,1,0,1,80,43,3,2,8,6,18,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
112,KM Jarvis,JA Morkel,RW Price,0,0,0,80,43,3,3,8,1,19,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
113,KM Jarvis,JA Morkel,RW Price,0,1,1,81,42,3,4,8,2,19,0,,,wides,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
114,KM Jarvis,JA Morkel,RW Price,0,0,0,81,42,3,5,8,3,19,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
115,KM Jarvis,JA Morkel,RW Price,2,0,2,83,40,5,6,8,4,19,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
116,KM Jarvis,JA Morkel,RW Price,1,0,1,84,39,6,7,8,5,19,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
117,RW Price,JA Morkel,KM Jarvis,2,0,2,86,37,3,4,8,6,19,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
118,RW Price,JA Morkel,KM Jarvis,0,0,0,86,37,3,5,8,7,19,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
119,KM Jarvis,JH Kallis,RW Price,0,0,0,86,37,6,8,8,1,20,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
120,KM Jarvis,JH Kallis,RW Price,2,0,2,88,35,8,9,8,2,20,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
121,KM Jarvis,JH Kallis,RW Price,0,0,0,88,35,8,10,8,3,20,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
122,KM Jarvis,JH Kallis,RW Price,0,0,0,88,35,8,11,8,4,20,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
123,KM Jarvis,JH Kallis,RW Price,1,0,1,89,34,9,12,8,5,20,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
124,RW Price,JH Kallis,KM Jarvis,4,0,4,93,30,7,6,8,6,20,0,,,-,field,South Africa,1,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,09,South Africa_Zimbabwe_2012-09-20,South Africa,Zimbabwe,South Africa,93
