,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
107,W Madhevere,Taskin Ahmed,Sikandar Raza,4,0,4,152,,55,42,3,7,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
108,W Madhevere,Taskin Ahmed,Sikandar Raza,1,0,1,153,,56,43,3,8,-,16,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
109,W Madhevere,Mustafizur Rahman,Sikandar Raza,4,0,4,157,,60,44,3,1,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
110,W Madhevere,Mustafizur Rahman,Sikandar Raza,1,0,1,158,,61,45,3,2,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
111,Sikandar Raza,Mustafizur Rahman,W Madhevere,0,0,0,158,,26,14,3,3,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
112,Sikandar Raza,Mustafizur Rahman,W Madhevere,4,0,4,162,,30,15,3,4,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
113,Sikandar Raza,Mustafizur Rahman,W Madhevere,1,0,1,163,,31,16,3,5,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
114,W Madhevere,Mustafizur Rahman,Sikandar Raza,4,0,4,167,,65,46,3,6,-,17,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
115,Sikandar Raza,Shoriful Islam,W Madhevere,4,0,4,171,,35,17,3,1,-,18,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
116,Sikandar Raza,Shoriful Islam,W Madhevere,6,0,6,177,,41,18,3,2,-,18,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
117,Sikandar Raza,Shoriful Islam,W Madhevere,6,0,6,183,,47,19,3,3,-,18,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
118,Sikandar Raza,Shoriful Islam,W Madhevere,0,1,1,184,,47,20,3,4,legbyes,18,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
119,W Madhevere,Shoriful Islam,Sikandar Raza,1,0,1,185,,66,47,3,5,-,18,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
120,Sikandar Raza,Shoriful Islam,W Madhevere,1,0,1,186,,48,21,3,6,-,18,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
121,Sikandar Raza,Mustafizur Rahman,W Madhevere,1,0,1,187,,49,22,3,1,-,19,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
122,W Madhevere,Mustafizur Rahman,Sikandar Raza,1,0,1,188,,67,48,3,2,-,19,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
123,Sikandar Raza,Mustafizur Rahman,W Madhevere,2,0,2,190,,51,23,4,3,-,19,retired hurt,W Madhevere,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
124,Sikandar Raza,Mustafizur Rahman,RP Burl,4,0,4,194,,55,24,4,4,-,19,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
125,Sikandar Raza,Mustafizur Rahman,RP Burl,0,1,1,195,,55,25,4,5,wides,19,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
126,Sikandar Raza,Mustafizur Rahman,RP Burl,6,0,6,201,,61,26,4,6,-,19,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
127,Sikandar Raza,Mustafizur Rahman,RP Burl,4,0,4,205,,65,27,4,7,-,19,0,,,bat,Zimbabwe,1,Harare Sports Club,2022,07,Zimbabwe_Bangladesh_2022-07-30,Zimbabwe,Zimbabwe,Bangladesh,True,205
