,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
85,Mahedi Hasan,IS Sodhi,Shamim Hossain,,0,0,0,77,,3,10,5,-,4.0,0,,,13,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
86,Mahedi Hasan,IS Sodhi,Shamim Hossain,,0,0,0,77,,3,11,5,-,5.0,0,,,13,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
87,Mahedi Hasan,IS Sodhi,Shamim Hossain,,1,0,1,78,,4,12,5,-,6.0,0,,,13,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Legbreak
88,Mahedi Hasan,MJ Santner,Shamim Hossain,,0,0,0,78,,4,13,6,-,1.0,caught,Mahedi Hasan,TL Seifert,14,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Left arm Orthodox
89,Rishad Hossain,MJ Santner,Shamim Hossain,,1,0,1,79,,1,1,6,-,2.0,0,,,14,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Left arm Orthodox
90,Shamim Hossain,MJ Santner,Rishad Hossain,,1,0,1,80,,9,13,6,-,3.0,0,,,14,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
91,Rishad Hossain,MJ Santner,Shamim Hossain,,1,0,1,81,,2,2,6,-,4.0,0,,,14,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Left arm Orthodox
92,Shamim Hossain,MJ Santner,Rishad Hossain,,0,0,0,81,,9,14,7,-,5.0,caught,Shamim Hossain,TG Southee,14,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
93,Shoriful Islam,MJ Santner,Rishad Hossain,,0,0,0,81,,0,1,7,-,6.0,0,,,14,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Left arm Orthodox
94,Rishad Hossain,BV Sears,Shoriful Islam,,0,1,1,82,,2,2,7,wides,0.0,0,,,15,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
95,Rishad Hossain,BV Sears,Shoriful Islam,,0,0,0,82,,2,3,7,-,1.0,0,,,15,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
96,Rishad Hossain,BV Sears,Shoriful Islam,,1,0,1,83,,3,4,7,-,2.0,0,,,15,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
97,Shoriful Islam,BV Sears,Rishad Hossain,,2,0,2,85,,2,2,7,-,3.0,0,,,15,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
98,Shoriful Islam,BV Sears,Rishad Hossain,,0,0,0,85,,2,3,7,-,4.0,0,,,15,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
99,Shoriful Islam,BV Sears,Rishad Hossain,,2,0,2,87,,4,4,7,-,5.0,0,,,15,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
100,Shoriful Islam,BV Sears,Rishad Hossain,,0,0,0,87,,4,5,8,-,6.0,caught,Shoriful Islam,JDS Neesham,15,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
101,Rishad Hossain,AF Milne,Tanvir Islam,,1,0,1,88,,4,5,8,-,1.0,0,,,16,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Fast
102,Tanvir Islam,AF Milne,Rishad Hossain,,1,0,1,89,,1,1,8,-,2.0,0,,,16,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Fast
103,Rishad Hossain,AF Milne,Tanvir Islam,,0,1,1,90,,4,5,8,wides,2.0,0,,,16,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Fast
104,Rishad Hossain,AF Milne,Tanvir Islam,,0,1,1,91,,4,5,8,wides,2.0,0,,,16,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Fast
105,Rishad Hossain,AF Milne,Tanvir Islam,,1,0,1,92,,5,6,8,-,3.0,0,,,16,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Fast
106,Tanvir Islam,AF Milne,Rishad Hossain,,1,0,1,93,,2,2,8,-,4.0,0,,,16,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Fast
107,Rishad Hossain,AF Milne,Tanvir Islam,,1,0,1,94,,6,7,8,-,5.0,0,,,16,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Fast
108,Tanvir Islam,AF Milne,Rishad Hossain,,0,0,0,94,,2,3,8,-,6.0,0,,,16,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Fast
109,Rishad Hossain,BV Sears,Tanvir Islam,,1,0,1,95,,7,8,8,-,1.0,0,,,17,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
110,Tanvir Islam,BV Sears,Rishad Hossain,,4,0,4,99,,6,4,8,-,2.0,0,,,17,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
111,Tanvir Islam,BV Sears,Rishad Hossain,,1,0,1,100,,7,5,8,-,3.0,0,,,17,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
112,Rishad Hossain,BV Sears,Tanvir Islam,,1,0,1,101,,8,9,8,-,4.0,0,,,17,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
113,Tanvir Islam,BV Sears,Rishad Hossain,,1,0,1,102,,8,6,8,-,5.0,0,,,17,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
114,Rishad Hossain,BV Sears,Tanvir Islam,,0,1,1,103,,8,10,8,legbyes,6.0,0,,,17,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
115,Rishad Hossain,TG Southee,Tanvir Islam,,0,1,1,104,,8,10,8,wides,0.0,0,,,18,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
116,Rishad Hossain,TG Southee,Tanvir Islam,,1,0,1,105,,9,11,8,-,1.0,0,,,18,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
117,Tanvir Islam,TG Southee,Rishad Hossain,,0,0,0,105,,8,7,9,-,2.0,caught,Tanvir Islam,IS Sodhi,18,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
118,Mustafizur Rahman,TG Southee,Rishad Hossain,,1,0,1,106,,1,1,9,-,3.0,0,,,18,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
119,Rishad Hossain,TG Southee,Mustafizur Rahman,,0,1,1,107,,9,11,9,wides,3.0,0,,,18,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
120,Rishad Hossain,TG Southee,Mustafizur Rahman,,1,0,1,108,,10,12,9,-,4.0,0,,,18,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Medium
121,Mustafizur Rahman,TG Southee,Rishad Hossain,,0,0,0,108,,1,2,9,-,5.0,0,,,18,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
122,Mustafizur Rahman,TG Southee,Rishad Hossain,,1,0,1,109,,2,3,9,-,6.0,0,,,18,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Medium
123,Mustafizur Rahman,AF Milne,Rishad Hossain,,1,0,1,110,,3,4,9,-,1.0,0,,,19,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Left hand Bat,Right hand Bat,Right arm Fast
124,Rishad Hossain,AF Milne,Mustafizur Rahman,,0,0,0,110,,10,13,10,-,2.0,bowled,Rishad Hossain,,19,field,New Zealand,1,"Bay Oval, Mount Maunganui",2023,12,Bangladesh_New Zealand_2023-12-31,New Zealand,Bangladesh,New Zealand,False,110,Right hand Bat,Left hand Bat,Right arm Fast
