,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
44,Mohammad Hafeez,Mashrafe Mortaza,Ahmed Shehzad,1,0,1,67,115,26,17,1,2,-,8,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
45,Ahmed Shehzad,Mashrafe Mortaza,Mohammad Hafeez,4,0,4,71,111,25,19,1,3,-,8,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
46,Ahmed Shehzad,Mashrafe Mortaza,Mohammad Hafeez,1,0,1,72,110,26,20,1,4,-,8,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
47,Mohammad Hafeez,Mashrafe Mortaza,Ahmed Shehzad,1,0,1,73,109,27,18,1,5,-,8,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
48,Ahmed Shehzad,Mashrafe Mortaza,Mohammad Hafeez,4,0,4,77,105,30,21,1,6,-,8,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
49,Mohammad Hafeez,Shakib Al Hasan,Ahmed Shehzad,1,0,1,78,104,28,19,1,1,-,9,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
50,Ahmed Shehzad,Shakib Al Hasan,Mohammad Hafeez,1,0,1,79,103,31,22,1,2,-,9,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
51,Mohammad Hafeez,Shakib Al Hasan,Ahmed Shehzad,1,0,1,80,102,29,20,1,3,-,9,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
52,Ahmed Shehzad,Shakib Al Hasan,Mohammad Hafeez,1,0,1,81,101,32,23,1,4,-,9,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
53,Mohammad Hafeez,Shakib Al Hasan,Ahmed Shehzad,1,0,1,82,100,30,21,1,5,-,9,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
54,Ahmed Shehzad,Shakib Al Hasan,Mohammad Hafeez,1,0,1,83,99,33,24,1,6,-,9,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
55,Ahmed Shehzad,Sabbir Rahman,Mohammad Hafeez,4,0,4,87,95,37,25,1,1,-,10,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
56,Ahmed Shehzad,Sabbir Rahman,Mohammad Hafeez,0,0,0,87,95,37,26,1,2,-,10,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
57,Ahmed Shehzad,Sabbir Rahman,Mohammad Hafeez,1,0,1,88,94,38,27,1,3,-,10,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
58,Mohammad Hafeez,Sabbir Rahman,Ahmed Shehzad,0,0,0,88,94,30,22,1,4,-,10,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
59,Mohammad Hafeez,Sabbir Rahman,Ahmed Shehzad,0,0,0,88,94,30,23,1,5,-,10,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
60,Mohammad Hafeez,Sabbir Rahman,Ahmed Shehzad,2,0,2,90,92,32,24,1,6,-,10,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
61,Ahmed Shehzad,Shakib Al Hasan,Mohammad Hafeez,0,0,0,90,92,38,28,1,1,-,11,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
62,Ahmed Shehzad,Shakib Al Hasan,Mohammad Hafeez,1,0,1,91,91,39,29,1,2,-,11,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
63,Mohammad Hafeez,Shakib Al Hasan,Ahmed Shehzad,2,0,2,93,89,34,25,1,3,-,11,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
64,Mohammad Hafeez,Shakib Al Hasan,Ahmed Shehzad,4,0,4,97,85,38,26,1,4,-,11,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
65,Mohammad Hafeez,Shakib Al Hasan,Ahmed Shehzad,0,0,0,97,85,38,27,1,5,-,11,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
66,Mohammad Hafeez,Shakib Al Hasan,Ahmed Shehzad,2,0,2,99,83,40,28,1,6,-,11,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
67,Ahmed Shehzad,Al-Amin Hossain,Mohammad Hafeez,0,0,0,99,83,39,30,1,1,-,12,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
68,Ahmed Shehzad,Al-Amin Hossain,Mohammad Hafeez,4,0,4,103,79,43,31,1,2,-,12,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
69,Ahmed Shehzad,Al-Amin Hossain,Mohammad Hafeez,1,0,1,104,78,44,32,1,3,-,12,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
70,Mohammad Hafeez,Al-Amin Hossain,Ahmed Shehzad,0,0,0,104,78,40,29,1,4,-,12,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
71,Mohammad Hafeez,Al-Amin Hossain,Ahmed Shehzad,1,0,1,105,77,41,30,1,5,-,12,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
72,Ahmed Shehzad,Al-Amin Hossain,Mohammad Hafeez,1,0,1,106,76,45,33,1,6,-,12,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
73,Ahmed Shehzad,Mashrafe Mortaza,Mohammad Hafeez,4,0,4,110,72,49,34,1,1,-,13,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
74,Ahmed Shehzad,Mashrafe Mortaza,Mohammad Hafeez,1,0,1,111,71,50,35,1,2,-,13,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
75,Mohammad Hafeez,Mashrafe Mortaza,Ahmed Shehzad,0,0,0,111,71,41,31,1,3,-,13,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
76,Mohammad Hafeez,Mashrafe Mortaza,Ahmed Shehzad,4,0,4,115,67,45,32,1,4,-,13,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
77,Mohammad Hafeez,Mashrafe Mortaza,Ahmed Shehzad,1,0,1,116,66,46,33,1,5,-,13,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
78,Ahmed Shehzad,Mashrafe Mortaza,Mohammad Hafeez,1,0,1,117,65,51,36,1,6,-,13,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
79,Ahmed Shehzad,Sabbir Rahman,Mohammad Hafeez,1,0,1,118,64,52,37,1,1,-,14,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
80,Mohammad Hafeez,Sabbir Rahman,Ahmed Shehzad,2,0,2,120,62,48,34,1,2,-,14,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
81,Mohammad Hafeez,Sabbir Rahman,Ahmed Shehzad,1,0,1,121,61,49,35,1,3,-,14,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
82,Ahmed Shehzad,Sabbir Rahman,Mohammad Hafeez,0,0,0,121,61,52,38,1,4,-,14,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
83,Ahmed Shehzad,Sabbir Rahman,Mohammad Hafeez,0,0,0,121,61,52,39,2,5,-,14,caught,Ahmed Shehzad,Mahmudullah,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
84,Mohammad Hafeez,Sabbir Rahman,Shahid Afridi,0,0,0,121,61,49,36,2,6,-,14,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
85,Shahid Afridi,Mashrafe Mortaza,Mohammad Hafeez,1,0,1,122,60,1,1,2,1,-,15,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
86,Mohammad Hafeez,Mashrafe Mortaza,Shahid Afridi,1,0,1,123,59,50,37,2,2,-,15,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
87,Shahid Afridi,Mashrafe Mortaza,Mohammad Hafeez,4,0,4,127,55,5,2,2,3,-,15,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
88,Shahid Afridi,Mashrafe Mortaza,Mohammad Hafeez,4,0,4,131,51,9,3,2,4,-,15,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
89,Shahid Afridi,Mashrafe Mortaza,Mohammad Hafeez,6,1,7,138,44,15,4,2,5,noballs,15,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
90,Shahid Afridi,Mashrafe Mortaza,Mohammad Hafeez,0,0,0,138,44,15,5,2,6,-,15,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
91,Shahid Afridi,Mashrafe Mortaza,Mohammad Hafeez,1,0,1,139,43,16,6,2,7,-,15,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
92,Shahid Afridi,Al-Amin Hossain,Mohammad Hafeez,2,0,2,141,41,18,7,2,1,-,16,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
93,Shahid Afridi,Al-Amin Hossain,Mohammad Hafeez,1,0,1,142,40,19,8,2,2,-,16,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
94,Mohammad Hafeez,Al-Amin Hossain,Shahid Afridi,4,0,4,146,36,54,38,2,3,-,16,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
95,Mohammad Hafeez,Al-Amin Hossain,Shahid Afridi,4,0,4,150,32,58,39,2,4,-,16,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
96,Mohammad Hafeez,Al-Amin Hossain,Shahid Afridi,1,0,1,151,31,59,40,2,5,-,16,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
97,Shahid Afridi,Al-Amin Hossain,Mohammad Hafeez,6,0,6,157,25,25,9,2,6,-,16,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
98,Mohammad Hafeez,Arafat Sunny,Shahid Afridi,1,0,1,158,24,60,41,2,1,-,17,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
99,Shahid Afridi,Arafat Sunny,Mohammad Hafeez,1,0,1,159,23,26,10,2,2,-,17,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
100,Mohammad Hafeez,Arafat Sunny,Shahid Afridi,4,0,4,163,19,64,42,2,3,-,17,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
101,Mohammad Hafeez,Arafat Sunny,Shahid Afridi,0,0,0,163,19,64,43,3,4,-,17,caught,Mohammad Hafeez,Soumya Sarkar,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
102,Shahid Afridi,Arafat Sunny,Umar Akmal,4,0,4,167,15,30,11,3,5,-,17,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
103,Shahid Afridi,Arafat Sunny,Umar Akmal,1,0,1,168,14,31,12,3,6,-,17,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
104,Shahid Afridi,Taskin Ahmed,Umar Akmal,6,0,6,174,8,37,13,3,1,-,18,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
105,Shahid Afridi,Taskin Ahmed,Umar Akmal,0,0,0,174,8,37,14,3,2,-,18,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
106,Shahid Afridi,Taskin Ahmed,Umar Akmal,1,0,1,175,7,38,15,3,3,-,18,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
107,Umar Akmal,Taskin Ahmed,Shahid Afridi,0,0,0,175,7,0,1,3,4,-,18,0,,,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
108,Umar Akmal,Taskin Ahmed,Shahid Afridi,0,0,0,175,7,0,2,4,5,-,18,caught,Umar Akmal,Shakib Al Hasan,bat,Pakistan,1,Eden Gardens,2016,03,Bangladesh_Pakistan_2016-03-16,Pakistan,Pakistan,Bangladesh,201
