,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
109,GD Phillips,Shoriful Islam,JDS Neesham,2,0,2,177,-47,34,14,4,4,-,17,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
110,GD Phillips,Shoriful Islam,JDS Neesham,1,0,1,178,-48,35,15,4,5,-,17,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
111,JDS Neesham,Shoriful Islam,GD Phillips,2,0,2,180,-50,6,4,4,6,-,17,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
112,GD Phillips,Mohammad Saifuddin,JDS Neesham,0,0,0,180,-50,35,16,4,1,-,18,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
113,GD Phillips,Mohammad Saifuddin,JDS Neesham,6,0,6,186,-56,41,17,4,2,-,18,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
114,GD Phillips,Mohammad Saifuddin,JDS Neesham,6,0,6,192,-62,47,18,4,3,-,18,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
115,GD Phillips,Mohammad Saifuddin,JDS Neesham,4,0,4,196,-66,51,19,4,4,-,18,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
116,GD Phillips,Mohammad Saifuddin,JDS Neesham,1,0,1,197,-67,52,20,4,5,-,18,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
117,JDS Neesham,Mohammad Saifuddin,GD Phillips,0,0,0,197,-67,6,5,4,6,-,18,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
118,GD Phillips,Ebadat Hossain,JDS Neesham,2,0,2,199,-69,54,21,4,1,-,19,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
119,GD Phillips,Ebadat Hossain,JDS Neesham,2,0,2,201,-71,56,22,4,2,-,19,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
120,GD Phillips,Ebadat Hossain,JDS Neesham,4,0,4,205,-75,60,23,4,3,-,19,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
121,GD Phillips,Ebadat Hossain,JDS Neesham,0,0,0,205,-75,60,24,5,4,-,19,bowled,GD Phillips,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
122,MG Bracewell,Ebadat Hossain,JDS Neesham,0,1,1,206,-76,0,1,5,5,wides,19,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
123,MG Bracewell,Ebadat Hossain,JDS Neesham,0,1,1,207,-77,0,2,5,6,legbyes,19,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
124,JDS Neesham,Ebadat Hossain,MG Bracewell,0,1,1,208,-78,6,6,5,7,byes,19,0,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,New Zealand_Bangladesh_2022-10-12,New Zealand,New Zealand,Bangladesh,208
