,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
100,Mahmudullah,D Madushanka,Mosaddek Hossain,2,0,2,146,-19,26,20,5,5,-,16,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
101,Mahmudullah,D Madushanka,Mosaddek Hossain,1,0,1,147,-20,27,21,5,6,-,16,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
102,Mahmudullah,PWH de Silva,Mosaddek Hossain,0,0,0,147,-20,27,22,6,1,-,17,caught,Mahmudullah,C Karunaratne,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
103,Mosaddek Hossain,PWH de Silva,Mahedi Hasan,4,0,4,151,-24,4,1,6,2,-,17,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
104,Mosaddek Hossain,PWH de Silva,Mahedi Hasan,2,0,2,153,-26,6,2,6,3,-,17,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
105,Mosaddek Hossain,PWH de Silva,Mahedi Hasan,4,0,4,157,-30,10,3,6,4,-,17,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
106,Mosaddek Hossain,PWH de Silva,Mahedi Hasan,1,0,1,158,-31,11,4,6,5,-,17,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
107,Mahedi Hasan,PWH de Silva,Mosaddek Hossain,1,0,1,159,-32,1,1,6,6,-,17,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
108,Mahedi Hasan,C Karunaratne,Mosaddek Hossain,0,0,0,159,-32,1,2,7,1,-,18,lbw,Mahedi Hasan,,"{'by': 'Bangladesh', 'umpire': 'Ahmed Shah Pakteen', 'batter': 'Mahedi Hasan', 'decision': 'struck down'}",field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
109,Taskin Ahmed,C Karunaratne,Mosaddek Hossain,3,0,3,162,-35,3,1,7,2,-,18,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
110,Mosaddek Hossain,C Karunaratne,Taskin Ahmed,1,0,1,163,-36,12,5,7,3,-,18,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
111,Taskin Ahmed,C Karunaratne,Mosaddek Hossain,0,0,0,163,-36,3,2,7,4,-,18,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
112,Taskin Ahmed,C Karunaratne,Mosaddek Hossain,1,0,1,164,-37,4,3,7,5,-,18,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
113,Mosaddek Hossain,C Karunaratne,Taskin Ahmed,2,0,2,166,-39,14,6,7,6,-,18,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
114,Taskin Ahmed,AM Fernando,Mosaddek Hossain,0,0,0,166,-39,4,4,7,1,-,19,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
115,Taskin Ahmed,AM Fernando,Mosaddek Hossain,6,0,6,172,-45,10,5,7,2,-,19,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
116,Taskin Ahmed,AM Fernando,Mosaddek Hossain,1,0,1,173,-46,11,6,7,3,-,19,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
117,Mosaddek Hossain,AM Fernando,Taskin Ahmed,4,0,4,177,-50,18,7,7,4,-,19,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
118,Mosaddek Hossain,AM Fernando,Taskin Ahmed,4,0,4,181,-54,22,8,7,5,-,19,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
119,Mosaddek Hossain,AM Fernando,Taskin Ahmed,2,0,2,183,-56,24,9,7,6,-,19,0,,,,field,Sri Lanka,1,Dubai International Cricket Stadium,2022,09,Bangladesh_Sri Lanka_2022-09-01,Sri Lanka,Bangladesh,Sri Lanka,183
