,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
102,Sikandar Raza,Shakib Al Hasan,H Masakadza,0,0,0,149,38,2,6,4,2,stumped,Sikandar Raza,Nurul Hasan,17,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
103,E Chigumbura,Shakib Al Hasan,H Masakadza,1,0,1,150,37,1,1,4,3,0,,,17,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
104,H Masakadza,Shakib Al Hasan,E Chigumbura,0,1,1,151,36,69,47,4,4,0,,,17,wides,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
105,H Masakadza,Shakib Al Hasan,E Chigumbura,0,0,0,151,36,69,48,4,5,0,,,17,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
106,H Masakadza,Shakib Al Hasan,E Chigumbura,1,0,1,152,35,70,49,4,6,0,,,17,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
107,E Chigumbura,Shakib Al Hasan,H Masakadza,1,0,1,153,34,2,2,4,7,0,,,17,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
108,E Chigumbura,Mashrafe Mortaza,H Masakadza,1,0,1,154,33,3,3,4,1,0,,,18,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
109,H Masakadza,Mashrafe Mortaza,E Chigumbura,2,0,2,156,31,72,50,4,2,0,,,18,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
110,H Masakadza,Mashrafe Mortaza,E Chigumbura,2,0,2,158,29,74,51,4,3,0,,,18,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
111,H Masakadza,Mashrafe Mortaza,E Chigumbura,6,0,6,164,23,80,52,4,4,0,,,18,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
112,H Masakadza,Mashrafe Mortaza,E Chigumbura,4,0,4,168,19,84,53,4,5,0,,,18,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
113,H Masakadza,Mashrafe Mortaza,E Chigumbura,0,0,0,168,19,84,54,4,6,0,,,18,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
114,E Chigumbura,Abu Hider,H Masakadza,1,0,1,169,18,4,4,4,1,0,,,19,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
115,H Masakadza,Abu Hider,E Chigumbura,0,1,1,170,17,84,55,4,2,0,,,19,legbyes,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
116,E Chigumbura,Abu Hider,H Masakadza,0,0,0,170,17,4,5,4,3,0,,,19,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
117,E Chigumbura,Abu Hider,H Masakadza,0,0,0,170,17,4,6,4,4,0,,,19,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
118,E Chigumbura,Abu Hider,H Masakadza,0,0,0,170,17,4,7,4,5,0,,,19,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
119,E Chigumbura,Abu Hider,H Masakadza,0,0,0,170,17,4,8,4,6,0,,,19,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
120,H Masakadza,Taskin Ahmed,E Chigumbura,1,0,1,171,16,85,56,4,1,0,,,20,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
121,E Chigumbura,Taskin Ahmed,H Masakadza,1,0,1,172,15,5,9,4,2,0,,,20,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
122,H Masakadza,Taskin Ahmed,E Chigumbura,0,0,0,172,15,85,57,4,3,0,,,20,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
123,H Masakadza,Taskin Ahmed,E Chigumbura,6,0,6,178,9,91,58,4,4,0,,,20,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
124,H Masakadza,Taskin Ahmed,E Chigumbura,2,0,2,180,7,93,59,4,5,0,,,20,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
125,H Masakadza,Taskin Ahmed,E Chigumbura,0,0,0,180,7,93,60,4,6,0,,,20,-,bat,Zimbabwe,1,Sheikh Abu Naser Stadium,2016,01,Bangladesh_Zimbabwe_2016-01-22,Zimbabwe,Zimbabwe,Bangladesh,180
