,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
18,Kamran Akmal,DP Nannes,Salman Butt,6,0,6,19,195,9,8,1,4,-,0,,,3,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
19,Kamran Akmal,DP Nannes,Salman Butt,0,0,0,19,195,9,9,1,5,-,0,,,3,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
20,Kamran Akmal,DP Nannes,Salman Butt,0,0,0,19,195,9,10,1,6,-,0,,,3,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
21,Kamran Akmal,DP Nannes,Salman Butt,4,0,4,23,191,13,11,1,7,-,0,,,3,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
22,Salman Butt,MG Johnson,Kamran Akmal,1,0,1,24,190,3,11,1,1,-,0,,,4,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
23,Kamran Akmal,MG Johnson,Salman Butt,1,0,1,25,189,14,12,1,2,-,0,,,4,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
24,Salman Butt,MG Johnson,Kamran Akmal,0,0,0,25,189,3,12,1,3,-,0,,,4,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
25,Salman Butt,MG Johnson,Kamran Akmal,1,0,1,26,188,4,13,1,4,-,0,,,4,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
26,Kamran Akmal,MG Johnson,Salman Butt,2,0,2,28,186,16,13,1,5,-,0,,,4,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
27,Kamran Akmal,MG Johnson,Salman Butt,0,0,0,28,186,16,14,1,6,-,0,,,4,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
28,Salman Butt,SW Tait,Kamran Akmal,1,0,1,29,185,5,14,1,1,-,0,,,5,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
29,Kamran Akmal,SW Tait,Salman Butt,0,0,0,29,185,16,15,1,2,-,0,,,5,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
30,Kamran Akmal,SW Tait,Salman Butt,0,1,1,30,184,16,16,1,3,wides,0,,,5,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
31,Kamran Akmal,SW Tait,Salman Butt,0,0,0,30,184,16,17,1,4,-,0,,,5,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
32,Kamran Akmal,SW Tait,Salman Butt,2,0,2,32,182,18,18,1,5,-,0,,,5,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
33,Kamran Akmal,SW Tait,Salman Butt,4,0,4,36,178,22,19,1,6,-,0,,,5,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
34,Kamran Akmal,SW Tait,Salman Butt,0,0,0,36,178,22,20,1,7,-,0,,,5,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
35,Salman Butt,MG Johnson,Kamran Akmal,0,0,0,36,178,5,15,1,1,-,0,,,6,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
36,Salman Butt,MG Johnson,Kamran Akmal,0,0,0,36,178,5,16,1,2,-,0,,,6,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
37,Salman Butt,MG Johnson,Kamran Akmal,4,0,4,40,174,9,17,1,3,-,0,,,6,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
38,Salman Butt,MG Johnson,Kamran Akmal,0,0,0,40,174,9,18,1,4,-,0,,,6,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
39,Salman Butt,MG Johnson,Kamran Akmal,2,0,2,42,172,11,19,1,5,-,0,,,6,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
40,Salman Butt,MG Johnson,Kamran Akmal,1,0,1,43,171,12,20,1,6,-,0,,,6,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
41,Salman Butt,DJ Hussey,Kamran Akmal,1,0,1,44,170,13,21,1,1,-,0,,,7,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
42,Kamran Akmal,DJ Hussey,Salman Butt,0,0,0,44,170,22,21,1,2,-,0,,,7,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
43,Kamran Akmal,DJ Hussey,Salman Butt,1,0,1,45,169,23,22,1,3,-,0,,,7,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
44,Salman Butt,DJ Hussey,Kamran Akmal,0,0,0,45,169,13,22,2,4,-,run out,Kamran Akmal,CL White;DJ Hussey,7,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
45,Salman Butt,DJ Hussey,Shoaib Malik,0,0,0,45,169,13,23,3,5,-,caught,Salman Butt,DA Warner,7,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
46,Shoaib Malik,DJ Hussey,Shahid Afridi,1,0,1,46,168,1,1,3,6,-,0,,,7,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
47,Shoaib Malik,SPD Smith,Shahid Afridi,0,0,0,46,168,1,2,3,1,-,0,,,8,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
48,Shoaib Malik,SPD Smith,Shahid Afridi,0,0,0,46,168,1,3,3,2,-,0,,,8,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
49,Shoaib Malik,SPD Smith,Shahid Afridi,1,0,1,47,167,2,4,3,3,-,0,,,8,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
50,Shahid Afridi,SPD Smith,Shoaib Malik,0,0,0,47,167,0,1,4,4,-,lbw,Shahid Afridi,,8,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
51,Umar Akmal,SPD Smith,Shoaib Malik,0,0,0,47,167,0,1,4,5,-,0,,,8,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
52,Umar Akmal,SPD Smith,Shoaib Malik,1,0,1,48,166,1,2,4,6,-,0,,,8,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
53,Umar Akmal,DJ Hussey,Shoaib Malik,1,0,1,49,165,2,3,4,1,-,0,,,9,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
54,Shoaib Malik,DJ Hussey,Umar Akmal,0,0,0,49,165,2,5,4,2,-,0,,,9,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
55,Shoaib Malik,DJ Hussey,Umar Akmal,1,0,1,50,164,3,6,4,3,-,0,,,9,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
56,Umar Akmal,DJ Hussey,Shoaib Malik,1,0,1,51,163,3,4,4,4,-,0,,,9,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
57,Shoaib Malik,DJ Hussey,Umar Akmal,0,0,0,51,163,3,7,4,5,-,0,,,9,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
58,Shoaib Malik,DJ Hussey,Umar Akmal,1,0,1,52,162,4,8,4,6,-,0,,,9,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
59,Shoaib Malik,SPD Smith,Umar Akmal,1,0,1,53,161,5,9,4,1,-,0,,,10,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
60,Umar Akmal,SPD Smith,Shoaib Malik,1,0,1,54,160,4,5,4,2,-,0,,,10,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
61,Shoaib Malik,SPD Smith,Umar Akmal,1,0,1,55,159,6,10,4,3,-,0,,,10,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
62,Umar Akmal,SPD Smith,Shoaib Malik,6,0,6,61,153,10,6,4,4,-,0,,,10,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
63,Umar Akmal,SPD Smith,Shoaib Malik,6,0,6,67,147,16,7,4,5,-,0,,,10,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
64,Umar Akmal,SPD Smith,Shoaib Malik,0,0,0,67,147,16,8,4,6,-,0,,,10,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
65,Shoaib Malik,DJ Hussey,Umar Akmal,4,0,4,71,143,10,11,4,1,-,0,,,11,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
66,Shoaib Malik,DJ Hussey,Umar Akmal,4,0,4,75,139,14,12,4,2,-,0,,,11,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
67,Shoaib Malik,DJ Hussey,Umar Akmal,1,0,1,76,138,15,13,4,3,-,0,,,11,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
68,Umar Akmal,DJ Hussey,Shoaib Malik,4,0,4,80,134,20,9,4,4,-,0,,,11,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
69,Umar Akmal,DJ Hussey,Shoaib Malik,4,0,4,84,130,24,10,4,5,-,0,,,11,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
70,Umar Akmal,DJ Hussey,Shoaib Malik,1,1,2,86,128,25,11,4,6,noballs,0,,,11,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
71,Shoaib Malik,DJ Hussey,Umar Akmal,1,0,1,87,127,16,14,4,7,-,0,,,11,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
72,Shoaib Malik,DP Nannes,Umar Akmal,0,0,0,87,127,16,15,4,1,-,0,,,12,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
73,Shoaib Malik,DP Nannes,Umar Akmal,1,0,1,88,126,17,16,4,2,-,0,,,12,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
74,Umar Akmal,DP Nannes,Shoaib Malik,0,1,1,89,125,25,12,4,3,wides,0,,,12,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
75,Umar Akmal,DP Nannes,Shoaib Malik,4,0,4,93,121,29,13,4,4,-,0,,,12,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
76,Umar Akmal,DP Nannes,Shoaib Malik,1,0,1,94,120,30,14,4,5,-,0,,,12,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
77,Shoaib Malik,DP Nannes,Umar Akmal,4,0,4,98,116,21,17,4,6,-,0,,,12,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
78,Shoaib Malik,DP Nannes,Umar Akmal,0,0,0,98,116,21,18,5,7,-,caught,Shoaib Malik,TD Paine,12,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
79,Umar Akmal,MG Johnson,Abdul Razzaq,0,0,0,98,116,30,15,5,1,-,0,,,13,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
80,Umar Akmal,MG Johnson,Abdul Razzaq,1,0,1,99,115,31,16,5,2,-,0,,,13,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
81,Abdul Razzaq,MG Johnson,Umar Akmal,0,0,0,99,115,0,1,5,3,-,0,,,13,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
82,Abdul Razzaq,MG Johnson,Umar Akmal,0,1,1,100,114,0,2,5,4,legbyes,0,,,13,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
83,Umar Akmal,MG Johnson,Abdul Razzaq,4,0,4,104,110,35,17,5,5,-,0,,,13,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
84,Umar Akmal,MG Johnson,Abdul Razzaq,2,0,2,106,108,37,18,5,6,-,0,,,13,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
85,Abdul Razzaq,SPD Smith,Umar Akmal,1,0,1,107,107,1,3,5,1,-,0,,,14,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
86,Umar Akmal,SPD Smith,Abdul Razzaq,1,0,1,108,106,38,19,5,2,-,0,,,14,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
87,Abdul Razzaq,SPD Smith,Umar Akmal,0,0,0,108,106,1,4,5,3,-,0,,,14,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
88,Abdul Razzaq,SPD Smith,Umar Akmal,0,0,0,108,106,1,5,5,4,-,0,,,14,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
89,Abdul Razzaq,SPD Smith,Umar Akmal,1,0,1,109,105,2,6,5,5,-,0,,,14,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
90,Umar Akmal,SPD Smith,Abdul Razzaq,4,0,4,113,101,42,20,5,6,-,0,,,14,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
91,Abdul Razzaq,MG Johnson,Umar Akmal,1,0,1,114,100,3,7,5,1,-,0,,,15,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
92,Umar Akmal,MG Johnson,Abdul Razzaq,6,0,6,120,94,48,21,5,2,-,0,,,15,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
93,Umar Akmal,MG Johnson,Abdul Razzaq,4,0,4,124,90,52,22,5,3,-,0,,,15,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
94,Umar Akmal,MG Johnson,Abdul Razzaq,2,0,2,126,88,54,23,5,4,-,0,,,15,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
95,Umar Akmal,MG Johnson,Abdul Razzaq,0,0,0,126,88,54,24,5,5,-,0,,,15,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
96,Umar Akmal,MG Johnson,Abdul Razzaq,1,0,1,127,87,55,25,5,6,-,0,,,15,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
97,Umar Akmal,SPD Smith,Abdul Razzaq,1,0,1,128,86,56,26,5,1,-,0,,,16,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
98,Abdul Razzaq,SPD Smith,Umar Akmal,1,0,1,129,85,4,8,5,2,-,0,,,16,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
99,Umar Akmal,SPD Smith,Abdul Razzaq,1,0,1,130,84,57,27,5,3,-,0,,,16,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
100,Abdul Razzaq,SPD Smith,Umar Akmal,2,0,2,132,82,6,9,5,4,-,0,,,16,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
101,Abdul Razzaq,SPD Smith,Umar Akmal,1,0,1,133,81,7,10,5,5,-,0,,,16,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
102,Umar Akmal,SPD Smith,Abdul Razzaq,4,0,4,137,77,61,28,5,6,-,0,,,16,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
103,Abdul Razzaq,SW Tait,Umar Akmal,0,0,0,137,77,7,11,6,1,-,bowled,Abdul Razzaq,,17,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
104,Mohammad Amir,SW Tait,Umar Akmal,0,0,0,137,77,0,1,6,2,-,0,,,17,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
105,Mohammad Amir,SW Tait,Umar Akmal,0,0,0,137,77,0,2,6,3,-,0,,,17,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
106,Mohammad Amir,SW Tait,Umar Akmal,1,0,1,138,76,1,3,6,4,-,0,,,17,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
107,Umar Akmal,SW Tait,Mohammad Amir,0,5,5,143,71,61,29,6,5,wides,0,,,17,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
108,Umar Akmal,SW Tait,Mohammad Amir,1,0,1,144,70,62,30,6,6,-,0,,,17,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
109,Mohammad Amir,SW Tait,Umar Akmal,1,0,1,145,69,2,4,6,7,-,0,,,17,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
110,Mohammad Amir,DJ Hussey,Umar Akmal,2,0,2,147,67,4,5,6,1,-,0,,,18,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
111,Mohammad Amir,DJ Hussey,Umar Akmal,2,0,2,149,65,6,6,6,2,-,0,,,18,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
112,Mohammad Amir,DJ Hussey,Umar Akmal,0,0,0,149,65,6,7,6,3,-,0,,,18,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
113,Mohammad Amir,DJ Hussey,Umar Akmal,1,0,1,150,64,7,8,6,4,-,0,,,18,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
114,Umar Akmal,DJ Hussey,Mohammad Amir,1,0,1,151,63,63,31,6,5,-,0,,,18,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
115,Mohammad Amir,DJ Hussey,Umar Akmal,0,0,0,151,63,7,9,6,6,-,0,,,18,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
116,Umar Akmal,SW Tait,Mohammad Amir,1,0,1,152,62,64,32,6,1,-,0,,,19,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
117,Mohammad Amir,SW Tait,Umar Akmal,1,0,1,153,61,8,10,6,2,-,0,,,19,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
118,Umar Akmal,SW Tait,Mohammad Amir,0,0,0,153,61,64,33,7,3,-,bowled,Umar Akmal,,19,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
119,Umar Gul,SW Tait,Mohammad Amir,0,1,1,154,60,0,1,7,4,wides,0,,,19,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
120,Umar Gul,SW Tait,Mohammad Amir,1,0,1,155,59,1,2,7,5,-,0,,,19,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
121,Mohammad Amir,SW Tait,Umar Gul,1,0,1,156,58,9,11,7,6,-,0,,,19,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
122,Umar Gul,SW Tait,Mohammad Amir,1,0,1,157,57,2,3,7,7,-,0,,,19,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
123,Umar Gul,DP Nannes,Mohammad Amir,1,0,1,158,56,3,4,7,1,-,0,,,20,bat,Pakistan,1,Edgbaston,2010,07,Australia_Pakistan_2010-07-05,Pakistan,Pakistan,Australia,167
