,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
110,SPD Smith,C Karunaratne,MS Wade,0,0,0,149,,22,20,5,1,18,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
111,SPD Smith,C Karunaratne,MS Wade,0,0,0,149,,22,21,5,2,18,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
112,SPD Smith,C Karunaratne,MS Wade,1,0,1,150,,23,22,5,3,18,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
113,MS Wade,C Karunaratne,SPD Smith,0,1,1,151,,3,5,5,4,18,wides,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
114,MS Wade,C Karunaratne,SPD Smith,4,0,4,155,,7,6,5,5,18,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
115,MS Wade,C Karunaratne,SPD Smith,1,0,1,156,,8,7,5,6,18,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
116,SPD Smith,C Karunaratne,MS Wade,4,0,4,160,,27,23,5,7,18,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
117,MS Wade,PVD Chameera,SPD Smith,4,0,4,164,,12,8,5,1,19,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
118,MS Wade,PVD Chameera,SPD Smith,1,0,1,165,,13,9,5,2,19,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
119,SPD Smith,PVD Chameera,MS Wade,0,0,0,165,,27,24,5,3,19,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
120,SPD Smith,PVD Chameera,MS Wade,0,1,1,166,,27,25,5,4,19,wides,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
121,SPD Smith,PVD Chameera,MS Wade,4,0,4,170,,31,26,5,5,19,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
122,SPD Smith,PVD Chameera,MS Wade,6,0,6,176,,37,27,5,6,19,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
123,SPD Smith,PVD Chameera,MS Wade,0,0,0,176,,37,28,5,7,19,-,0,,,,bat,Australia,1,Pallekele International Cricket Stadium,2022,06,Australia_Sri Lanka_2022-06-11,Sri Lanka,Australia,Sri Lanka,False,176
