,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
105,Umar Akmal,BV Vitori,Shoaib Malik,0,0,0,162,10,4,2,3,4,18,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
106,Umar Akmal,BV Vitori,Shoaib Malik,0,0,0,162,10,4,3,4,5,18,-,caught,Umar Akmal,V Sibanda,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
107,Sarfraz Ahmed,BV Vitori,Shoaib Malik,0,0,0,162,10,0,1,4,6,18,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
108,Shoaib Malik,CB Mpofu,Sarfraz Ahmed,1,0,1,163,9,4,10,4,1,19,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
109,Sarfraz Ahmed,CB Mpofu,Shoaib Malik,2,0,2,165,7,2,2,4,2,19,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
110,Sarfraz Ahmed,CB Mpofu,Shoaib Malik,0,0,0,165,7,2,3,4,3,19,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
111,Sarfraz Ahmed,CB Mpofu,Shoaib Malik,1,0,1,166,6,3,4,4,4,19,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
112,Shoaib Malik,CB Mpofu,Sarfraz Ahmed,0,0,0,166,6,4,11,4,5,19,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
113,Shoaib Malik,CB Mpofu,Sarfraz Ahmed,1,0,1,167,5,5,12,4,6,19,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
114,Shoaib Malik,T Panyangara,Sarfraz Ahmed,2,0,2,169,3,7,13,4,1,20,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
115,Shoaib Malik,T Panyangara,Sarfraz Ahmed,0,0,0,169,3,7,14,5,2,20,-,bowled,Shoaib Malik,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
116,Shahid Afridi,T Panyangara,Sarfraz Ahmed,4,0,4,173,-1,4,1,5,3,20,-,0,,,bat,Zimbabwe,2,Gaddafi Stadium,2015,05,Pakistan_Zimbabwe_2015-05-22,Pakistan,Pakistan,Zimbabwe,173
