,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
100,N Vimukthi,Qais Ahmad,V Viyaskanth,0,0,0,91,25,3,8,8,1,-,16,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
101,N Vimukthi,Qais Ahmad,V Viyaskanth,2,0,2,93,23,5,9,8,2,-,16,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
102,N Vimukthi,Qais Ahmad,V Viyaskanth,0,0,0,93,23,5,10,8,3,-,16,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
103,N Vimukthi,Qais Ahmad,V Viyaskanth,1,0,1,94,22,6,11,8,4,-,16,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
104,V Viyaskanth,Qais Ahmad,N Vimukthi,0,1,1,95,21,7,12,8,5,byes,16,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
105,N Vimukthi,Qais Ahmad,V Viyaskanth,0,0,0,95,21,6,12,8,6,-,16,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
106,V Viyaskanth,Gulbadin Naib,N Vimukthi,1,0,1,96,20,8,13,8,1,-,17,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
107,N Vimukthi,Gulbadin Naib,V Viyaskanth,0,0,0,96,20,6,13,9,2,-,17,caught,N Vimukthi,Qais Ahmad,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
108,N Thushara,Gulbadin Naib,V Viyaskanth,1,0,1,97,19,1,1,9,3,-,17,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
109,V Viyaskanth,Gulbadin Naib,N Thushara,1,0,1,98,18,9,14,9,4,-,17,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
110,N Thushara,Gulbadin Naib,V Viyaskanth,0,0,0,98,18,1,2,9,5,-,17,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
111,N Thushara,Gulbadin Naib,V Viyaskanth,4,0,4,102,14,5,3,9,6,-,17,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
112,V Viyaskanth,Fareed Ahmad,N Thushara,4,0,4,106,10,13,15,9,1,-,18,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
113,V Viyaskanth,Fareed Ahmad,N Thushara,0,0,0,106,10,13,16,9,2,-,18,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
114,V Viyaskanth,Fareed Ahmad,N Thushara,0,0,0,106,10,13,17,9,3,-,18,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
115,V Viyaskanth,Fareed Ahmad,N Thushara,0,0,0,106,10,13,18,9,4,-,18,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
116,V Viyaskanth,Fareed Ahmad,N Thushara,0,1,1,107,9,13,19,9,5,legbyes,18,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
117,N Thushara,Fareed Ahmad,V Viyaskanth,1,0,1,108,8,6,4,9,6,-,18,0,,,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
118,N Thushara,Karim Janat,V Viyaskanth,0,0,0,108,8,6,5,10,1,-,19,caught,N Thushara,Shahidullah,field,Sri Lanka,2,Zhejiang University of Technology Cricket Field,2023,10,Afghanistan_Sri Lanka_2023-10-04,Afghanistan,Sri Lanka,Afghanistan,108
