,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
97,Asghar Stanikzai,Mustafizur Rahman,Mohammad Nabi,0,0,0,118,79,39,36,4,4,0,,,16,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
98,Asghar Stanikzai,Mustafizur Rahman,Mohammad Nabi,1,0,1,119,78,40,37,4,5,0,,,16,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
99,Mohammad Nabi,Mustafizur Rahman,Asghar Stanikzai,0,0,0,119,78,46,39,4,6,0,,,16,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
100,Asghar Stanikzai,Mohammad Saifuddin,Mohammad Nabi,0,0,0,119,78,40,38,4,1,0,,,17,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
101,Asghar Stanikzai,Mohammad Saifuddin,Mohammad Nabi,0,0,0,119,78,40,39,5,2,caught,Asghar Stanikzai,Sabbir Rahman,17,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
102,Mohammad Nabi,Mohammad Saifuddin,Gulbadin Naib,0,1,1,120,77,46,40,5,3,0,,,17,wides,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
103,Mohammad Nabi,Mohammad Saifuddin,Gulbadin Naib,1,0,1,121,76,47,41,5,4,0,,,17,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
104,Gulbadin Naib,Mohammad Saifuddin,Mohammad Nabi,0,0,0,121,76,0,1,5,5,0,,,17,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
105,Gulbadin Naib,Mohammad Saifuddin,Mohammad Nabi,0,0,0,121,76,0,2,6,6,bowled,Gulbadin Naib,,17,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
106,Karim Janat,Mohammad Saifuddin,Mohammad Nabi,1,0,1,122,75,1,1,6,7,0,,,17,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
107,Karim Janat,Soumya Sarkar,Mohammad Nabi,1,0,1,123,74,2,2,6,1,0,,,18,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
108,Mohammad Nabi,Soumya Sarkar,Karim Janat,6,0,6,129,68,53,42,6,2,0,,,18,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
109,Mohammad Nabi,Soumya Sarkar,Karim Janat,4,0,4,133,64,57,43,6,3,0,,,18,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
110,Mohammad Nabi,Soumya Sarkar,Karim Janat,6,0,6,139,58,63,44,6,4,0,,,18,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
111,Mohammad Nabi,Soumya Sarkar,Karim Janat,4,0,4,143,54,67,45,6,5,0,,,18,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
112,Mohammad Nabi,Soumya Sarkar,Karim Janat,1,0,1,144,53,68,46,6,6,0,,,18,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
113,Mohammad Nabi,Mohammad Saifuddin,Karim Janat,0,1,1,145,52,68,47,6,1,0,,,19,noballs,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
114,Mohammad Nabi,Mohammad Saifuddin,Karim Janat,2,0,2,147,50,70,48,6,2,0,,,19,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
115,Mohammad Nabi,Mohammad Saifuddin,Karim Janat,6,0,6,153,44,76,49,6,3,0,,,19,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
116,Mohammad Nabi,Mohammad Saifuddin,Karim Janat,0,0,0,153,44,76,50,6,4,0,,,19,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
117,Mohammad Nabi,Mohammad Saifuddin,Karim Janat,1,0,1,154,43,77,51,6,5,0,,,19,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
118,Karim Janat,Mohammad Saifuddin,Mohammad Nabi,1,0,1,155,42,3,3,6,6,0,,,19,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
119,Mohammad Nabi,Mohammad Saifuddin,Karim Janat,6,0,6,161,36,83,52,6,7,0,,,19,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
120,Karim Janat,Mustafizur Rahman,Mohammad Nabi,0,0,0,161,36,3,4,6,1,0,,,20,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
121,Karim Janat,Mustafizur Rahman,Mohammad Nabi,1,0,1,162,35,4,5,6,2,0,,,20,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
122,Mohammad Nabi,Mustafizur Rahman,Karim Janat,0,0,0,162,35,83,53,6,3,0,,,20,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
123,Mohammad Nabi,Mustafizur Rahman,Karim Janat,0,0,0,162,35,83,54,6,4,0,,,20,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
124,Mohammad Nabi,Mustafizur Rahman,Karim Janat,1,0,1,163,34,84,55,6,5,0,,,20,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
125,Karim Janat,Mustafizur Rahman,Mohammad Nabi,1,0,1,164,33,5,6,6,6,0,,,20,-,bat,Afghanistan,1,"Shere Bangla National Stadium, Mirpur",2019,09,Bangladesh_Afghanistan_2019-09-15,Afghanistan,Afghanistan,Bangladesh,164
