,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
110,C Karunaratne,D Pretorius,LD Chandimal,0,0,0,117,46,7,5,6,4,18,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
111,C Karunaratne,D Pretorius,LD Chandimal,1,0,1,118,45,8,6,6,5,18,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
112,LD Chandimal,D Pretorius,C Karunaratne,0,0,0,118,45,64,51,6,6,18,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
113,C Karunaratne,A Nortje,LD Chandimal,1,0,1,119,44,9,7,6,1,19,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
114,LD Chandimal,A Nortje,C Karunaratne,1,0,1,120,43,65,52,6,2,19,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
115,C Karunaratne,A Nortje,LD Chandimal,0,0,0,120,43,9,8,6,3,19,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
116,C Karunaratne,A Nortje,LD Chandimal,0,1,1,121,42,9,9,6,4,19,wides,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
117,C Karunaratne,A Nortje,LD Chandimal,1,0,1,122,41,10,10,6,5,19,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
118,LD Chandimal,A Nortje,C Karunaratne,0,0,0,122,41,65,53,6,6,19,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
119,LD Chandimal,A Nortje,C Karunaratne,0,0,0,122,41,65,54,6,7,19,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
120,C Karunaratne,K Rabada,LD Chandimal,6,0,6,128,35,16,11,6,1,20,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
121,C Karunaratne,K Rabada,LD Chandimal,0,0,0,128,35,16,12,6,2,20,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
122,C Karunaratne,K Rabada,LD Chandimal,4,0,4,132,31,20,13,6,3,20,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
123,C Karunaratne,K Rabada,LD Chandimal,1,0,1,133,30,21,14,6,4,20,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
124,LD Chandimal,K Rabada,C Karunaratne,1,0,1,134,29,66,55,6,5,20,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
125,C Karunaratne,K Rabada,LD Chandimal,1,0,1,135,28,22,15,6,6,20,-,0,,,,bat,South Africa,2,"R Premadasa Stadium, Colombo",2021,09,South Africa_Sri Lanka_2021-09-10,South Africa,Sri Lanka,South Africa
