,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
114,Rubel Hossain,JD Unadkat,Mehedi Hasan Miraz,0,0,0,148,,0,2,8,-,3.0,18,bowled,Rubel Hossain,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
115,Mustafizur Rahman,JD Unadkat,Mehedi Hasan Miraz,0,0,0,148,,0,1,8,-,4.0,18,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
116,Mustafizur Rahman,JD Unadkat,Mehedi Hasan Miraz,0,0,0,148,,0,2,8,-,5.0,18,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
117,Mustafizur Rahman,JD Unadkat,Mehedi Hasan Miraz,0,0,0,148,,0,3,8,-,6.0,18,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
118,Mehedi Hasan Miraz,SN Thakur,Mustafizur Rahman,4,0,4,152,,5,2,8,-,1.0,19,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
119,Mehedi Hasan Miraz,SN Thakur,Mustafizur Rahman,6,0,6,158,,11,3,8,-,2.0,19,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
120,Mehedi Hasan Miraz,SN Thakur,Mustafizur Rahman,0,0,0,158,,11,4,8,-,3.0,19,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
121,Mehedi Hasan Miraz,SN Thakur,Mustafizur Rahman,4,0,4,162,,15,5,8,-,4.0,19,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
122,Mehedi Hasan Miraz,SN Thakur,Mustafizur Rahman,2,0,2,164,,17,6,8,-,5.0,19,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
123,Mehedi Hasan Miraz,SN Thakur,Mustafizur Rahman,2,0,2,166,,19,7,8,-,6.0,19,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
