,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
104,Mohammad Rizwan,Mustafizur Rahman,Iftikhar Ahmed,4,0,4,132,28,61,44,3,6,17,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
105,Iftikhar Ahmed,Hasan Mahmud,Mohammad Rizwan,4,0,4,136,24,13,7,3,1,18,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
106,Iftikhar Ahmed,Hasan Mahmud,Mohammad Rizwan,0,0,0,136,24,13,8,4,2,18,-,caught,Iftikhar Ahmed,Afif Hossain,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
107,Asif Ali,Hasan Mahmud,Mohammad Rizwan,0,1,1,137,23,0,1,4,3,18,legbyes,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
108,Mohammad Rizwan,Hasan Mahmud,Asif Ali,3,0,3,140,20,64,45,4,4,18,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
109,Asif Ali,Hasan Mahmud,Mohammad Rizwan,2,0,2,142,18,2,2,4,5,18,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
110,Asif Ali,Hasan Mahmud,Mohammad Rizwan,2,0,2,144,16,4,3,4,6,18,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
111,Mohammad Rizwan,Taskin Ahmed,Asif Ali,6,0,6,150,10,70,46,4,1,19,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
112,Mohammad Rizwan,Taskin Ahmed,Asif Ali,2,0,2,152,8,72,47,4,2,19,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
113,Mohammad Rizwan,Taskin Ahmed,Asif Ali,0,1,1,153,7,72,48,4,3,19,wides,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
114,Mohammad Rizwan,Taskin Ahmed,Asif Ali,0,0,0,153,7,72,49,4,4,19,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
115,Mohammad Rizwan,Taskin Ahmed,Asif Ali,1,0,1,154,6,73,50,4,5,19,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
116,Asif Ali,Taskin Ahmed,Mohammad Rizwan,0,0,0,154,6,4,4,5,6,19,-,caught and bowled,Asif Ali,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
117,Mohammad Nawaz,Taskin Ahmed,Mohammad Rizwan,0,0,0,154,6,0,1,5,7,19,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
118,Mohammad Rizwan,Mustafizur Rahman,Mohammad Nawaz,4,0,4,158,2,77,51,5,1,20,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
119,Mohammad Rizwan,Mustafizur Rahman,Mohammad Nawaz,1,0,1,159,1,78,52,5,2,20,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
120,Mohammad Nawaz,Mustafizur Rahman,Mohammad Rizwan,0,0,0,159,1,0,2,5,3,20,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
121,Mohammad Nawaz,Mustafizur Rahman,Mohammad Rizwan,0,0,0,159,1,0,3,5,4,20,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
122,Mohammad Nawaz,Mustafizur Rahman,Mohammad Rizwan,6,0,6,165,-5,6,4,5,5,20,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
123,Mohammad Nawaz,Mustafizur Rahman,Mohammad Rizwan,2,0,2,167,-7,8,5,5,6,20,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
