,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
108,LM Jongwe,MR Adair,R Ngarava,1,0,1,92,82,16,14,9,5,-,18,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
109,R Ngarava,MR Adair,LM Jongwe,0,0,0,92,82,1,2,9,6,-,18,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
110,LM Jongwe,BJ McCarthy,R Ngarava,2,0,2,94,80,18,15,9,1,-,19,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
111,LM Jongwe,BJ McCarthy,R Ngarava,2,0,2,96,78,20,16,9,2,-,19,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
112,LM Jongwe,BJ McCarthy,R Ngarava,2,0,2,98,76,22,17,9,3,-,19,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
113,LM Jongwe,BJ McCarthy,R Ngarava,0,0,0,98,76,22,18,9,4,-,19,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
114,LM Jongwe,BJ McCarthy,R Ngarava,1,0,1,99,75,23,19,9,5,-,19,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
115,R Ngarava,BJ McCarthy,LM Jongwe,1,0,1,100,74,2,3,9,6,-,19,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
116,R Ngarava,CA Young,LM Jongwe,0,0,0,100,74,2,4,9,1,-,20,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
117,R Ngarava,CA Young,LM Jongwe,1,0,1,101,73,3,5,9,2,-,20,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
118,LM Jongwe,CA Young,R Ngarava,1,0,1,102,72,24,20,9,3,-,20,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
119,R Ngarava,CA Young,LM Jongwe,4,0,4,106,68,7,6,9,4,-,20,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
120,R Ngarava,CA Young,LM Jongwe,4,0,4,110,64,11,7,9,5,-,20,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
121,R Ngarava,CA Young,LM Jongwe,0,0,0,110,64,11,8,9,6,-,20,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
