,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
116,RG Sharma,Azmatullah Omarzai,RK Singh,4,0,4,165,7,99,66,4,3,-,19,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
117,RG Sharma,Azmatullah Omarzai,RK Singh,4,0,4,169,3,103,67,4,4,-,19,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
118,RG Sharma,Azmatullah Omarzai,RK Singh,1,0,1,170,2,104,68,4,5,-,19,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
119,RK Singh,Azmatullah Omarzai,RG Sharma,6,0,6,176,-4,51,38,4,6,-,19,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
120,RG Sharma,Karim Janat,RK Singh,4,0,4,180,-8,108,69,4,1,-,20,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
121,RG Sharma,Karim Janat,RK Singh,6,1,7,187,-15,114,70,4,2,noballs,20,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
122,RG Sharma,Karim Janat,RK Singh,6,0,6,193,-21,120,71,4,3,-,20,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
123,RG Sharma,Karim Janat,RK Singh,1,0,1,194,-22,121,72,4,4,-,20,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
124,RK Singh,Karim Janat,RG Sharma,6,0,6,200,-28,57,39,4,5,-,20,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
125,RK Singh,Karim Janat,RG Sharma,6,0,6,206,-34,63,40,4,6,-,20,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
126,RK Singh,Karim Janat,RG Sharma,6,0,6,212,-40,69,41,4,7,-,20,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
