,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
113,B Kumar,PWH de Silva,N Rana,2,0,2,117,47,7,5,4,2,-,19,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
114,B Kumar,PWH de Silva,N Rana,0,0,0,117,47,7,6,4,3,-,19,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
115,B Kumar,PWH de Silva,N Rana,2,0,2,119,45,9,7,4,4,-,19,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
116,B Kumar,PWH de Silva,N Rana,3,0,3,122,42,12,8,4,5,-,19,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
117,N Rana,PWH de Silva,B Kumar,0,5,5,127,37,7,12,4,6,wides,19,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
118,N Rana,PWH de Silva,B Kumar,1,0,1,128,36,8,13,4,7,-,19,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
119,N Rana,PVD Chameera,B Kumar,1,0,1,129,35,9,14,4,1,-,20,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
120,B Kumar,PVD Chameera,N Rana,0,0,0,129,35,12,9,4,2,-,20,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
121,B Kumar,PVD Chameera,N Rana,0,1,1,130,34,12,10,4,3,byes,20,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
122,N Rana,PVD Chameera,B Kumar,0,0,0,130,34,9,15,5,4,-,20,caught,N Rana,DM de Silva,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
123,B Kumar,PVD Chameera,Navdeep Saini,1,0,1,131,33,13,11,5,5,-,20,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
124,Navdeep Saini,PVD Chameera,B Kumar,1,0,1,132,32,1,1,5,6,-,20,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
