,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
116,RS Bopara,KD Mills,TT Bresnan,1,0,1,151,,18,17,6,3,0,,,18,-,field,New Zealand,1,Zahur Ahmed Chowdhury Stadium,2014,03,England_New Zealand_2014-03-22,New Zealand,England,New Zealand,False,172
117,TT Bresnan,KD Mills,RS Bopara,0,0,0,151,,2,4,6,4,0,,,18,-,field,New Zealand,1,Zahur Ahmed Chowdhury Stadium,2014,03,England_New Zealand_2014-03-22,New Zealand,England,New Zealand,False,172
118,TT Bresnan,KD Mills,RS Bopara,4,0,4,155,,6,5,6,5,0,,,18,-,field,New Zealand,1,Zahur Ahmed Chowdhury Stadium,2014,03,England_New Zealand_2014-03-22,New Zealand,England,New Zealand,False,172
119,TT Bresnan,KD Mills,RS Bopara,4,0,4,159,,10,6,6,6,0,,,18,-,field,New Zealand,1,Zahur Ahmed Chowdhury Stadium,2014,03,England_New Zealand_2014-03-22,New Zealand,England,New Zealand,False,172
120,RS Bopara,CJ Anderson,TT Bresnan,2,0,2,161,,20,18,6,1,0,,,19,-,field,New Zealand,1,Zahur Ahmed Chowdhury Stadium,2014,03,England_New Zealand_2014-03-22,New Zealand,England,New Zealand,False,172
121,RS Bopara,CJ Anderson,TT Bresnan,2,0,2,163,,22,19,6,2,0,,,19,-,field,New Zealand,1,Zahur Ahmed Chowdhury Stadium,2014,03,England_New Zealand_2014-03-22,New Zealand,England,New Zealand,False,172
122,RS Bopara,CJ Anderson,TT Bresnan,1,0,1,164,,23,20,6,3,0,,,19,-,field,New Zealand,1,Zahur Ahmed Chowdhury Stadium,2014,03,England_New Zealand_2014-03-22,New Zealand,England,New Zealand,False,172
123,TT Bresnan,CJ Anderson,RS Bopara,6,0,6,170,,16,7,6,4,0,,,19,-,field,New Zealand,1,Zahur Ahmed Chowdhury Stadium,2014,03,England_New Zealand_2014-03-22,New Zealand,England,New Zealand,False,172
124,TT Bresnan,CJ Anderson,RS Bopara,1,0,1,171,,17,8,6,5,0,,,19,-,field,New Zealand,1,Zahur Ahmed Chowdhury Stadium,2014,03,England_New Zealand_2014-03-22,New Zealand,England,New Zealand,False,172
125,RS Bopara,CJ Anderson,TT Bresnan,1,0,1,172,,24,21,6,6,0,,,19,-,field,New Zealand,1,Zahur Ahmed Chowdhury Stadium,2014,03,England_New Zealand_2014-03-22,New Zealand,England,New Zealand,False,172
