,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
117,Shoaib Malik,PJ Cummins,Fakhar Zaman,1,0,1,160,6,1,1,3,3,-,19,0,,,field,Australia,1,Dubai International Cricket Stadium,2021,11,Pakistan_Australia_2021-11-11,Australia,Pakistan,Australia,176
118,Fakhar Zaman,PJ Cummins,Shoaib Malik,0,0,0,160,6,41,28,3,4,-,19,0,,,field,Australia,1,Dubai International Cricket Stadium,2021,11,Pakistan_Australia_2021-11-11,Australia,Pakistan,Australia,176
119,Fakhar Zaman,PJ Cummins,Shoaib Malik,0,0,0,160,6,41,29,3,5,-,19,0,,,field,Australia,1,Dubai International Cricket Stadium,2021,11,Pakistan_Australia_2021-11-11,Australia,Pakistan,Australia,176
120,Fakhar Zaman,PJ Cummins,Shoaib Malik,0,1,1,161,5,41,30,3,6,legbyes,19,0,,,field,Australia,1,Dubai International Cricket Stadium,2021,11,Pakistan_Australia_2021-11-11,Australia,Pakistan,Australia,176
121,Fakhar Zaman,MA Starc,Shoaib Malik,1,0,1,162,4,42,31,3,1,-,20,0,,,field,Australia,1,Dubai International Cricket Stadium,2021,11,Pakistan_Australia_2021-11-11,Australia,Pakistan,Australia,176
122,Shoaib Malik,MA Starc,Fakhar Zaman,0,0,0,162,4,1,2,4,2,-,20,bowled,Shoaib Malik,,field,Australia,1,Dubai International Cricket Stadium,2021,11,Pakistan_Australia_2021-11-11,Australia,Pakistan,Australia,176
123,Mohammad Hafeez,MA Starc,Fakhar Zaman,1,0,1,163,3,1,1,4,3,-,20,0,,,field,Australia,1,Dubai International Cricket Stadium,2021,11,Pakistan_Australia_2021-11-11,Australia,Pakistan,Australia,176
124,Fakhar Zaman,MA Starc,Mohammad Hafeez,6,0,6,169,-3,48,32,4,4,-,20,0,,,field,Australia,1,Dubai International Cricket Stadium,2021,11,Pakistan_Australia_2021-11-11,Australia,Pakistan,Australia,176
125,Fakhar Zaman,MA Starc,Mohammad Hafeez,6,0,6,175,-9,54,33,4,5,-,20,0,,,field,Australia,1,Dubai International Cricket Stadium,2021,11,Pakistan_Australia_2021-11-11,Australia,Pakistan,Australia,176
126,Fakhar Zaman,MA Starc,Mohammad Hafeez,1,0,1,176,-10,55,34,4,6,-,20,0,,,field,Australia,1,Dubai International Cricket Stadium,2021,11,Pakistan_Australia_2021-11-11,Australia,Pakistan,Australia,176
