,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
116,DM Bravo,Shahnawaz Dhani,R Powell,1,0,1,196,-24,28,23,3,2,19,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
117,R Powell,Shahnawaz Dhani,DM Bravo,2,0,2,198,-26,3,3,3,3,19,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
118,R Powell,Shahnawaz Dhani,DM Bravo,1,0,1,199,-27,4,4,3,4,19,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
119,DM Bravo,Shahnawaz Dhani,R Powell,2,0,2,201,-29,30,24,3,5,19,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
120,DM Bravo,Shahnawaz Dhani,R Powell,1,0,1,202,-30,31,25,3,6,19,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
121,DM Bravo,Mohammad Wasim,R Powell,0,0,0,202,-30,31,26,3,1,20,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
122,DM Bravo,Mohammad Wasim,R Powell,1,0,1,203,-31,32,27,3,2,20,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
123,R Powell,Mohammad Wasim,DM Bravo,1,0,1,204,-32,5,5,3,3,20,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
124,DM Bravo,Mohammad Wasim,R Powell,1,0,1,205,-33,33,28,3,4,20,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
125,R Powell,Mohammad Wasim,DM Bravo,1,0,1,206,-34,6,6,3,5,20,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
126,DM Bravo,Mohammad Wasim,R Powell,1,0,1,207,-35,34,29,3,6,20,-,0,,,,bat,West Indies,1,"National Stadium, Karachi",2021,12,West Indies_Pakistan_2021-12-16,Pakistan,West Indies,Pakistan,207
