,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
114,E Chigumbura,WD Parnell,T Taibu,1,0,1,171,23,25,14,5,3,19,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
115,T Taibu,WD Parnell,E Chigumbura,6,0,6,177,17,7,2,5,4,19,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
116,T Taibu,WD Parnell,E Chigumbura,1,0,1,178,16,8,3,5,5,19,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
117,E Chigumbura,WD Parnell,T Taibu,1,0,1,179,15,26,15,6,6,19,run out,E Chigumbura,J Theron;HG Kuhn,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
118,SW Masakadza,WD Parnell,T Taibu,1,0,1,180,14,1,1,6,7,19,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
119,SW Masakadza,J Theron,T Taibu,0,0,0,180,14,1,2,7,1,20,bowled,SW Masakadza,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
120,AG Cremer,J Theron,T Taibu,1,0,1,181,13,1,1,7,2,20,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
121,T Taibu,J Theron,AG Cremer,2,0,2,183,11,10,4,7,3,20,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
122,T Taibu,J Theron,AG Cremer,1,0,1,184,10,11,5,7,4,20,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
123,AG Cremer,J Theron,T Taibu,1,0,1,185,9,2,2,7,5,20,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
124,T Taibu,J Theron,AG Cremer,0,1,1,186,8,11,6,7,6,20,0,,,legbyes,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
