,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
100,Mohammad Ashraful,Shahid Afridi,Naeem Islam,2,0,2,131,41,62,47,4,2,0,,,16,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
101,Mohammad Ashraful,Shahid Afridi,Naeem Islam,2,0,2,133,39,64,48,4,3,0,,,16,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
102,Mohammad Ashraful,Shahid Afridi,Naeem Islam,0,0,0,133,39,64,49,4,4,0,,,16,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
103,Mohammad Ashraful,Shahid Afridi,Naeem Islam,1,0,1,134,38,65,50,4,5,0,,,16,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
104,Naeem Islam,Shahid Afridi,Mohammad Ashraful,1,0,1,135,37,1,1,4,6,0,,,16,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
105,Naeem Islam,Mohammad Amir,Mohammad Ashraful,4,0,4,139,33,5,2,4,1,0,,,17,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
106,Naeem Islam,Mohammad Amir,Mohammad Ashraful,0,0,0,139,33,5,3,4,2,0,,,17,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
107,Naeem Islam,Mohammad Amir,Mohammad Ashraful,0,0,0,139,33,5,4,4,3,0,,,17,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
108,Naeem Islam,Mohammad Amir,Mohammad Ashraful,1,0,1,140,32,6,5,4,4,0,,,17,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
109,Mohammad Ashraful,Mohammad Amir,Naeem Islam,0,0,0,140,32,65,51,5,5,caught,Mohammad Ashraful,Kamran Akmal,17,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
110,Mushfiqur Rahim,Mohammad Amir,Naeem Islam,1,0,1,141,31,1,1,5,6,0,,,17,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
111,Mushfiqur Rahim,Mohammad Sami,Naeem Islam,3,0,3,144,28,4,2,5,1,0,,,18,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
112,Naeem Islam,Mohammad Sami,Mushfiqur Rahim,1,0,1,145,27,7,6,5,2,0,,,18,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
113,Mushfiqur Rahim,Mohammad Sami,Naeem Islam,0,0,0,145,27,4,3,6,3,caught,Mushfiqur Rahim,Saeed Ajmal,18,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
114,Naeem Islam,Mohammad Sami,Mashrafe Mortaza,1,0,1,146,26,8,7,6,4,0,,,18,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
115,Mashrafe Mortaza,Mohammad Sami,Naeem Islam,1,0,1,147,25,1,1,6,5,0,,,18,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
116,Naeem Islam,Mohammad Sami,Mashrafe Mortaza,1,0,1,148,24,9,8,6,6,0,,,18,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
117,Naeem Islam,Saeed Ajmal,Mashrafe Mortaza,0,1,1,149,23,9,9,6,1,0,,,19,wides,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
118,Naeem Islam,Saeed Ajmal,Mashrafe Mortaza,1,0,1,150,22,10,10,6,2,0,,,19,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
119,Mashrafe Mortaza,Saeed Ajmal,Naeem Islam,0,0,0,150,22,1,2,6,3,0,,,19,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
120,Mashrafe Mortaza,Saeed Ajmal,Naeem Islam,0,0,0,150,22,1,3,7,4,stumped,Mashrafe Mortaza,Kamran Akmal,19,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
121,Suhrawadi Shuvo,Saeed Ajmal,Naeem Islam,0,0,0,150,22,0,1,7,5,0,,,19,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
122,Suhrawadi Shuvo,Saeed Ajmal,Naeem Islam,0,0,0,150,22,0,2,7,6,0,,,19,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
123,Suhrawadi Shuvo,Saeed Ajmal,Naeem Islam,1,0,1,151,21,1,3,7,7,0,,,19,-,bat,Pakistan,2,"Beausejour Stadium, Gros Islet",2010,05,Bangladesh_Pakistan_2010-05-01,Pakistan,Bangladesh,Pakistan,False,151
