,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
81,I Udana,SM Curran,PWH de Silva,0,0,0,64,116,0,1,6,-,5.0,0,,,12,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Left arm Medium
82,I Udana,SM Curran,PWH de Silva,0,0,0,64,116,0,2,6,-,6.0,0,,,12,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Left arm Medium
83,PWH de Silva,CJ Jordan,I Udana,0,0,0,64,116,1,5,6,-,1.0,0,,,13,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Right arm Fast
84,PWH de Silva,CJ Jordan,I Udana,0,0,0,64,116,1,6,6,-,2.0,0,,,13,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Right arm Fast
85,PWH de Silva,CJ Jordan,I Udana,0,0,0,64,116,1,7,6,-,3.0,0,,,13,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Right arm Fast
86,PWH de Silva,CJ Jordan,I Udana,0,0,0,64,116,1,8,7,-,4.0,caught,PWH de Silva,DJ Malan,13,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Right arm Fast
87,B Fernando,CJ Jordan,I Udana,0,0,0,64,116,0,1,7,-,5.0,0,,,13,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Right arm Fast
88,B Fernando,CJ Jordan,I Udana,0,0,0,64,116,0,2,7,-,6.0,0,,,13,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Right arm Fast
89,I Udana,DJ Willey,B Fernando,0,0,0,64,116,0,3,7,-,1.0,0,,,14,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Left arm Fast
90,I Udana,DJ Willey,B Fernando,0,0,0,64,116,0,4,8,-,2.0,caught,I Udana,MM Ali,14,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Left arm Fast
91,B Fernando,DJ Willey,PADLR Sandakan,0,2,2,66,114,0,3,8,legbyes,3.0,0,,,14,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Left arm Fast
92,B Fernando,DJ Willey,PADLR Sandakan,1,0,1,67,113,1,4,8,-,4.0,0,,,14,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Left arm Fast
93,PADLR Sandakan,DJ Willey,B Fernando,0,0,0,67,113,0,1,8,-,5.0,0,,,14,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Left arm Fast
94,PADLR Sandakan,DJ Willey,B Fernando,0,0,0,67,113,0,2,8,-,6.0,0,,,14,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Left arm Fast
95,B Fernando,CJ Jordan,PADLR Sandakan,3,0,3,70,110,4,5,8,-,1.0,0,,,15,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Right arm Fast
96,PADLR Sandakan,CJ Jordan,B Fernando,0,1,1,71,109,0,3,8,wides,1.0,0,,,15,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Right arm Fast
97,PADLR Sandakan,CJ Jordan,B Fernando,0,0,0,71,109,0,4,8,-,2.0,0,,,15,,field,Sri Lanka,2,"The Rose Bowl, Southampton",2021,06,England_Sri Lanka_2021-06-26,England,Sri Lanka,England,False,91,Right hand Bat,Right hand Bat,Right arm Fast
