,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
105,PWH de Silva,SC Kuggeleijn,GSNFG Jayasuriya,0,0,0,146,28,11,6,5,4,18,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
106,PWH de Silva,SC Kuggeleijn,GSNFG Jayasuriya,0,0,0,146,28,11,7,6,5,18,-,bowled,PWH de Silva,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
107,I Udana,SC Kuggeleijn,GSNFG Jayasuriya,2,0,2,148,26,2,1,6,6,18,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
108,GSNFG Jayasuriya,TG Southee,I Udana,0,0,0,148,26,18,11,6,1,19,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
109,GSNFG Jayasuriya,TG Southee,I Udana,2,0,2,150,24,20,12,6,2,19,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
110,GSNFG Jayasuriya,TG Southee,I Udana,0,0,0,150,24,20,13,7,3,19,-,caught,GSNFG Jayasuriya,DJ Mitchell,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
111,I Udana,TG Southee,A Dananjaya,0,0,0,150,24,2,2,7,4,19,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
112,I Udana,TG Southee,A Dananjaya,1,0,1,151,23,3,3,7,5,19,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
113,A Dananjaya,TG Southee,I Udana,0,0,0,151,23,0,1,7,6,19,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
114,I Udana,SHA Rance,A Dananjaya,2,0,2,153,21,5,4,7,1,20,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
115,I Udana,SHA Rance,A Dananjaya,2,0,2,155,19,7,5,7,2,20,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
116,I Udana,SHA Rance,A Dananjaya,2,0,2,157,17,9,6,7,3,20,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
117,I Udana,SHA Rance,A Dananjaya,4,0,4,161,13,13,7,7,4,20,-,0,,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
118,I Udana,SHA Rance,A Dananjaya,0,0,0,161,13,13,8,8,5,20,-,caught,I Udana,DJ Mitchell,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
119,A Dananjaya,SHA Rance,SL Malinga,0,0,0,161,13,0,2,9,6,20,-,run out,A Dananjaya,,,bat,Sri Lanka,1,Pallekele International Cricket Stadium,2019,09,Sri Lanka_New Zealand_2019-09-03,New Zealand,Sri Lanka,New Zealand,161
