,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
99,Ibrahim Zadran,PWH de Silva,Karim Janat,2,0,2,125,35,57,45,5,6,15,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
100,Karim Janat,M Pathirana,Ibrahim Zadran,0,0,0,125,35,20,18,6,1,16,lbw,Karim Janat,,-,"{'by': 'Afghanistan', 'umpire': 'RMPJ Rambukwella', 'batter': 'Karim Janat', 'decision': 'struck down', 'type': 'wicket'}",field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
101,Qais Ahmad,M Pathirana,Ibrahim Zadran,4,0,4,129,31,4,1,6,2,16,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
102,Qais Ahmad,M Pathirana,Ibrahim Zadran,0,2,2,131,29,4,2,6,3,16,0,,,wides,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
103,Ibrahim Zadran,M Pathirana,Qais Ahmad,1,0,1,132,28,58,46,6,4,16,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
104,Qais Ahmad,M Pathirana,Ibrahim Zadran,0,1,1,133,27,4,3,6,5,16,0,,,wides,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
105,Qais Ahmad,M Pathirana,Ibrahim Zadran,0,1,1,134,26,4,4,6,6,16,0,,,wides,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
106,Qais Ahmad,M Pathirana,Ibrahim Zadran,0,0,0,134,26,4,5,6,7,16,0,,,-,"{'by': 'Sri Lanka', 'umpire': 'RMPJ Rambukwella', 'batter': 'Qais Ahmad', 'decision': 'struck down', 'type': 'wicket'}",field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
107,Qais Ahmad,M Pathirana,Ibrahim Zadran,3,0,3,137,23,7,6,6,8,16,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
108,Ibrahim Zadran,M Pathirana,Qais Ahmad,0,0,0,137,23,58,47,6,9,16,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
109,Qais Ahmad,M Theekshana,Ibrahim Zadran,0,0,0,137,23,7,7,7,1,17,caught,Qais Ahmad,PHKD Mendis,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
110,Noor Ahmad,M Theekshana,Ibrahim Zadran,0,0,0,137,23,0,1,7,2,17,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
111,Noor Ahmad,M Theekshana,Ibrahim Zadran,6,0,6,143,17,6,2,7,3,17,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
112,Noor Ahmad,M Theekshana,Ibrahim Zadran,1,0,1,144,16,7,3,7,4,17,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
113,Ibrahim Zadran,M Theekshana,Noor Ahmad,1,0,1,145,15,59,48,7,5,17,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
114,Noor Ahmad,M Theekshana,Ibrahim Zadran,2,0,2,147,13,9,4,7,6,17,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
115,Ibrahim Zadran,M Pathirana,Noor Ahmad,1,0,1,148,12,60,49,7,1,18,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
116,Noor Ahmad,M Pathirana,Ibrahim Zadran,0,0,0,148,12,9,5,7,2,18,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
117,Noor Ahmad,M Pathirana,Ibrahim Zadran,0,0,0,148,12,9,6,8,3,18,bowled,Noor Ahmad,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
118,Naveen-ul-Haq,M Pathirana,Ibrahim Zadran,1,0,1,149,11,1,1,8,4,18,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
119,Ibrahim Zadran,M Pathirana,Naveen-ul-Haq,1,0,1,150,10,61,50,8,5,18,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
120,Naveen-ul-Haq,M Pathirana,Ibrahim Zadran,0,0,0,150,10,1,2,9,6,18,bowled,Naveen-ul-Haq,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
121,Ibrahim Zadran,B Fernando,Fazalhaq Farooqi,0,0,0,150,10,61,51,9,1,19,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
122,Ibrahim Zadran,B Fernando,Fazalhaq Farooqi,0,0,0,150,10,61,52,9,2,19,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
123,Ibrahim Zadran,B Fernando,Fazalhaq Farooqi,0,0,0,150,10,61,53,9,3,19,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
124,Ibrahim Zadran,B Fernando,Fazalhaq Farooqi,0,0,0,150,10,61,54,9,4,19,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
125,Ibrahim Zadran,B Fernando,Fazalhaq Farooqi,2,0,2,152,8,63,55,9,5,19,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
126,Ibrahim Zadran,B Fernando,Fazalhaq Farooqi,4,0,4,156,4,67,56,9,6,19,0,,,-,,field,Afghanistan,2,Rangiri Dambulla International Stadium,2024,02,Sri Lanka_Afghanistan_2024-02-17,Sri Lanka,Afghanistan,Sri Lanka,156
