,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
100,R Mutumbami,Mustafizur Rahman,KM Jarvis,4,0,4,104,71,41,25,7,2,0,,,17,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
101,R Mutumbami,Mustafizur Rahman,KM Jarvis,0,0,0,104,71,41,26,7,3,0,,,17,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
102,R Mutumbami,Mustafizur Rahman,KM Jarvis,2,0,2,106,69,43,27,7,4,0,,,17,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
103,R Mutumbami,Mustafizur Rahman,KM Jarvis,1,0,1,107,68,44,28,7,5,0,,,17,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
104,KM Jarvis,Mustafizur Rahman,R Mutumbami,6,0,6,113,62,16,12,7,6,0,,,17,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
105,R Mutumbami,Mohammad Saifuddin,KM Jarvis,4,0,4,117,58,48,29,7,1,0,,,18,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
106,R Mutumbami,Mohammad Saifuddin,KM Jarvis,0,0,0,117,58,48,30,7,2,0,,,18,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
107,R Mutumbami,Mohammad Saifuddin,KM Jarvis,1,0,1,118,57,49,31,7,3,0,,,18,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
108,KM Jarvis,Mohammad Saifuddin,R Mutumbami,1,0,1,119,56,17,13,7,4,0,,,18,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
109,R Mutumbami,Mohammad Saifuddin,KM Jarvis,1,0,1,120,55,50,32,7,5,0,,,18,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
110,KM Jarvis,Mohammad Saifuddin,R Mutumbami,0,0,0,120,55,17,14,7,6,0,,,18,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
111,R Mutumbami,Shafiul Islam,KM Jarvis,4,0,4,124,51,54,33,7,1,0,,,19,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
112,R Mutumbami,Shafiul Islam,KM Jarvis,0,0,0,124,51,54,34,8,2,caught,R Mutumbami,Mohammad Saifuddin,19,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
113,A Ndlovu,Shafiul Islam,KM Jarvis,1,0,1,125,50,1,1,8,3,0,,,19,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
114,KM Jarvis,Shafiul Islam,A Ndlovu,0,0,0,125,50,17,15,8,4,0,,,19,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
115,KM Jarvis,Shafiul Islam,A Ndlovu,2,0,2,127,48,19,16,8,5,0,,,19,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
116,KM Jarvis,Shafiul Islam,A Ndlovu,6,0,6,133,42,25,17,8,6,0,,,19,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
117,A Ndlovu,Mustafizur Rahman,KM Jarvis,1,0,1,134,41,2,2,8,1,0,,,20,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
118,KM Jarvis,Mustafizur Rahman,A Ndlovu,2,0,2,136,39,27,18,8,2,0,,,20,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
119,KM Jarvis,Mustafizur Rahman,A Ndlovu,0,0,0,136,39,27,19,8,3,0,,,20,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
120,KM Jarvis,Mustafizur Rahman,A Ndlovu,0,0,0,136,39,27,20,9,4,caught,KM Jarvis,Sabbir Rahman,20,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
121,A Ndlovu,Mustafizur Rahman,CB Mpofu,0,0,0,136,39,2,3,9,5,0,,,20,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
122,A Ndlovu,Mustafizur Rahman,CB Mpofu,0,0,0,136,39,2,4,10,6,bowled,A Ndlovu,,20,-,field,Zimbabwe,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Zimbabwe_2019-09-18,Bangladesh,Zimbabwe,Bangladesh,136
