,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
112,KMDN Kulasekara,CR Brathwaite,NLTC Perera,1,0,1,110,,6,7,6,7,-,17,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
113,KMDN Kulasekara,AD Russell,NLTC Perera,1,0,1,111,,7,8,6,1,-,18,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
114,NLTC Perera,AD Russell,KMDN Kulasekara,4,0,4,115,,37,25,6,2,-,18,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
115,NLTC Perera,AD Russell,KMDN Kulasekara,0,0,0,115,,37,26,6,3,-,18,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
116,NLTC Perera,AD Russell,KMDN Kulasekara,1,0,1,116,,38,27,6,4,-,18,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
117,KMDN Kulasekara,AD Russell,NLTC Perera,0,0,0,116,,7,9,7,5,-,18,bowled,KMDN Kulasekara,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
118,HMRKB Herath,AD Russell,NLTC Perera,2,0,2,118,,2,1,7,6,-,18,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
119,NLTC Perera,DJ Bravo,HMRKB Herath,1,0,1,119,,39,28,7,1,-,19,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
120,HMRKB Herath,DJ Bravo,NLTC Perera,1,0,1,120,,3,2,7,2,-,19,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
121,NLTC Perera,DJ Bravo,HMRKB Herath,1,0,1,121,,40,29,7,3,-,19,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
122,HMRKB Herath,DJ Bravo,NLTC Perera,0,0,0,121,,3,3,8,4,-,19,run out,HMRKB Herath,DJ Bravo,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
123,NLTC Perera,DJ Bravo,JDF Vandersay,0,0,0,121,,40,30,9,5,-,19,caught,NLTC Perera,AD Russell,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
124,JDF Vandersay,DJ Bravo,PVD Chameera,0,1,1,122,,0,1,9,6,legbyes,19,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
