,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
112,KD Karthik,NT Ellis,HH Pandya,0,0,0,176,-6,6,6,6,1,19,lbw,KD Karthik,,-,"{'by': 'Australia', 'umpire': 'J Madanagopal', 'batter': 'KD Karthik', 'decision': 'upheld'}",field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
113,HV Patel,NT Ellis,HH Pandya,4,0,4,180,-10,4,1,6,2,19,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
114,HV Patel,NT Ellis,HH Pandya,1,0,1,181,-11,5,2,6,3,19,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
115,HH Pandya,NT Ellis,HV Patel,1,0,1,182,-12,47,24,6,4,19,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
116,HV Patel,NT Ellis,HH Pandya,1,0,1,183,-13,6,3,6,5,19,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
117,HH Pandya,NT Ellis,HV Patel,4,0,4,187,-17,51,25,6,6,19,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
118,HV Patel,C Green,HH Pandya,1,0,1,188,-18,7,4,6,1,20,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
119,HH Pandya,C Green,HV Patel,0,0,0,188,-18,51,26,6,2,20,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
120,HH Pandya,C Green,HV Patel,2,0,2,190,-20,53,27,6,3,20,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
121,HH Pandya,C Green,HV Patel,6,0,6,196,-26,59,28,6,4,20,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
122,HH Pandya,C Green,HV Patel,6,0,6,202,-32,65,29,6,5,20,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
123,HH Pandya,C Green,HV Patel,6,0,6,208,-38,71,30,6,6,20,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
