,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
98,NLTC Perera,Shakib Al Hasan,KMDN Kulasekara,1,0,1,128,,6,7,6,1,0,,,16,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
99,KMDN Kulasekara,Shakib Al Hasan,NLTC Perera,1,0,1,129,,6,8,6,2,0,,,16,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
100,NLTC Perera,Shakib Al Hasan,KMDN Kulasekara,2,0,2,131,,8,8,6,3,0,,,16,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
101,NLTC Perera,Shakib Al Hasan,KMDN Kulasekara,1,0,1,132,,9,9,6,4,0,,,16,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
102,KMDN Kulasekara,Shakib Al Hasan,NLTC Perera,1,0,1,133,,7,9,6,5,0,,,16,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
103,NLTC Perera,Shakib Al Hasan,KMDN Kulasekara,2,0,2,135,,11,10,6,6,0,,,16,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
104,KMDN Kulasekara,Rubel Hossain,NLTC Perera,4,0,4,139,,11,10,6,1,0,,,17,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
105,KMDN Kulasekara,Rubel Hossain,NLTC Perera,0,1,1,140,,11,11,6,2,0,,,17,wides,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
106,KMDN Kulasekara,Rubel Hossain,NLTC Perera,0,0,0,140,,11,12,6,3,0,,,17,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
107,KMDN Kulasekara,Rubel Hossain,NLTC Perera,1,0,1,141,,12,13,6,4,0,,,17,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
108,NLTC Perera,Rubel Hossain,KMDN Kulasekara,1,0,1,142,,12,11,6,5,0,,,17,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
109,KMDN Kulasekara,Rubel Hossain,NLTC Perera,2,0,2,144,,14,14,6,6,0,,,17,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
110,KMDN Kulasekara,Rubel Hossain,NLTC Perera,1,0,1,145,,15,15,6,7,0,,,17,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
111,KMDN Kulasekara,Shakib Al Hasan,NLTC Perera,1,0,1,146,,16,16,6,1,0,,,18,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
112,NLTC Perera,Shakib Al Hasan,KMDN Kulasekara,1,0,1,147,,13,12,6,2,0,,,18,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
113,KMDN Kulasekara,Shakib Al Hasan,NLTC Perera,6,0,6,153,,22,17,6,3,0,,,18,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
114,KMDN Kulasekara,Shakib Al Hasan,NLTC Perera,1,0,1,154,,23,18,6,4,0,,,18,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
115,NLTC Perera,Shakib Al Hasan,KMDN Kulasekara,1,0,1,155,,14,13,6,5,0,,,18,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
116,KMDN Kulasekara,Shakib Al Hasan,NLTC Perera,1,0,1,156,,24,19,6,6,0,,,18,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
117,KMDN Kulasekara,Mashrafe Mortaza,NLTC Perera,6,0,6,162,,30,20,6,1,0,,,19,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
118,KMDN Kulasekara,Mashrafe Mortaza,NLTC Perera,1,0,1,163,,31,21,6,2,0,,,19,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
119,NLTC Perera,Mashrafe Mortaza,KMDN Kulasekara,1,0,1,164,,15,14,6,3,0,,,19,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
120,KMDN Kulasekara,Mashrafe Mortaza,NLTC Perera,0,0,0,164,,31,22,7,4,caught,KMDN Kulasekara,Shamsur Rahman,19,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
121,NLTC Perera,Mashrafe Mortaza,SMSM Senanayake,2,0,2,166,,17,15,7,5,0,,,19,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
122,NLTC Perera,Mashrafe Mortaza,SMSM Senanayake,2,0,2,168,,19,16,7,6,0,,,19,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
