,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
104,MS Dhoni,PVD Chameera,KD Karthik,0,0,0,116,19,7,4,5,-,6.0,16,"{'by': 'Sri Lanka', 'umpire': 'Nitin Menon', 'batter': 'MS Dhoni', 'decision': 'struck down'}",0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
105,KD Karthik,NLTC Perera,MS Dhoni,1,0,1,117,18,5,5,5,-,1.0,17,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
106,MS Dhoni,NLTC Perera,KD Karthik,1,0,1,118,17,8,5,5,-,2.0,17,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
107,KD Karthik,NLTC Perera,MS Dhoni,1,0,1,119,16,6,6,5,-,3.0,17,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
108,MS Dhoni,NLTC Perera,KD Karthik,1,0,1,120,15,9,6,5,-,4.0,17,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
109,KD Karthik,NLTC Perera,MS Dhoni,1,0,1,121,14,7,7,5,-,5.0,17,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
110,MS Dhoni,NLTC Perera,KD Karthik,0,0,0,121,14,9,7,5,-,6.0,17,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
111,KD Karthik,N Pradeep,MS Dhoni,1,0,1,122,13,8,8,5,-,1.0,18,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
112,MS Dhoni,N Pradeep,KD Karthik,1,0,1,123,12,10,8,5,-,2.0,18,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
113,KD Karthik,N Pradeep,MS Dhoni,2,0,2,125,10,10,9,5,-,3.0,18,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
114,KD Karthik,N Pradeep,MS Dhoni,0,0,0,125,10,10,10,5,-,4.0,18,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
115,KD Karthik,N Pradeep,MS Dhoni,2,0,2,127,8,12,11,5,-,5.0,18,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
116,KD Karthik,N Pradeep,MS Dhoni,6,0,6,133,2,18,12,5,-,6.0,18,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
117,MS Dhoni,NLTC Perera,KD Karthik,2,0,2,135,0,12,9,5,-,1.0,19,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
118,MS Dhoni,NLTC Perera,KD Karthik,4,0,4,139,-4,16,10,5,-,2.0,19,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
