,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
108,KMDN Kulasekara,SE Bond,KC Sangakkara,0,0,0,129,41,0,1,6,4,0,,,17,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
109,KMDN Kulasekara,SE Bond,KC Sangakkara,1,0,1,130,40,1,2,6,5,0,,,17,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
110,KC Sangakkara,SE Bond,KMDN Kulasekara,1,0,1,131,39,57,46,6,6,0,,,17,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
111,KC Sangakkara,JDP Oram,KMDN Kulasekara,2,0,2,133,37,59,47,6,1,0,,,18,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
112,KC Sangakkara,JDP Oram,KMDN Kulasekara,4,0,4,137,33,63,48,6,2,0,,,18,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
113,KC Sangakkara,JDP Oram,KMDN Kulasekara,2,0,2,139,31,65,49,6,3,0,,,18,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
114,KC Sangakkara,JDP Oram,KMDN Kulasekara,0,0,0,139,31,65,50,6,4,0,,,18,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
115,KC Sangakkara,JDP Oram,KMDN Kulasekara,4,0,4,143,27,69,51,6,5,0,,,18,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
116,KC Sangakkara,JDP Oram,KMDN Kulasekara,0,0,0,143,27,69,52,7,6,caught and bowled,KC Sangakkara,,18,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
117,HMCM Bandara,SE Bond,KMDN Kulasekara,2,0,2,145,25,2,1,7,1,0,,,19,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
118,HMCM Bandara,SE Bond,KMDN Kulasekara,1,0,1,146,24,3,2,7,2,0,,,19,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
119,KMDN Kulasekara,SE Bond,HMCM Bandara,1,0,1,147,23,2,3,7,3,0,,,19,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
120,HMCM Bandara,SE Bond,KMDN Kulasekara,1,0,1,148,22,4,3,7,4,0,,,19,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
121,KMDN Kulasekara,SE Bond,HMCM Bandara,0,0,0,148,22,2,4,8,5,caught,KMDN Kulasekara,LRPL Taylor,19,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
122,HMCM Bandara,SE Bond,SL Malinga,0,0,0,148,22,4,4,8,6,0,,,19,-,bat,New Zealand,2,R Premadasa Stadium,2009,09,Sri Lanka_New Zealand_2009-09-04,New Zealand,Sri Lanka,New Zealand,148
