,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
95,Fazal Niazai,CT Mutombodzi,Gulbadin Naib,0,0,0,124,51,0,1,5,4,15,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
96,Fazal Niazai,CT Mutombodzi,Gulbadin Naib,0,0,0,124,51,0,2,5,5,15,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
97,Fazal Niazai,CT Mutombodzi,Gulbadin Naib,1,0,1,125,50,1,3,5,6,15,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
98,Fazal Niazai,A Ndlovu,Gulbadin Naib,0,0,0,125,50,1,4,5,1,16,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
99,Fazal Niazai,A Ndlovu,Gulbadin Naib,1,0,1,126,49,2,5,5,2,16,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
100,Gulbadin Naib,A Ndlovu,Fazal Niazai,1,0,1,127,48,2,2,5,3,16,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
101,Fazal Niazai,A Ndlovu,Gulbadin Naib,1,0,1,128,47,3,6,5,4,16,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
102,Gulbadin Naib,A Ndlovu,Fazal Niazai,1,0,1,129,46,3,3,5,5,16,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
103,Fazal Niazai,A Ndlovu,Gulbadin Naib,1,0,1,130,45,4,7,5,6,16,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
104,Fazal Niazai,SC Williams,Gulbadin Naib,0,0,0,130,45,4,8,5,1,17,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
105,Fazal Niazai,SC Williams,Gulbadin Naib,0,0,0,130,45,4,9,5,2,17,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
106,Fazal Niazai,SC Williams,Gulbadin Naib,1,0,1,131,44,5,10,5,3,17,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
107,Gulbadin Naib,SC Williams,Fazal Niazai,6,0,6,137,38,9,4,5,4,17,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
108,Gulbadin Naib,SC Williams,Fazal Niazai,1,0,1,138,37,10,5,5,5,17,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
109,Fazal Niazai,SC Williams,Gulbadin Naib,1,0,1,139,36,6,11,5,6,17,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
110,Fazal Niazai,KM Jarvis,Gulbadin Naib,1,0,1,140,35,7,12,5,1,18,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
111,Gulbadin Naib,KM Jarvis,Fazal Niazai,0,0,0,140,35,10,6,5,2,18,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
112,Gulbadin Naib,KM Jarvis,Fazal Niazai,0,0,0,140,35,10,7,6,3,18,-,caught,Gulbadin Naib,A Ndlovu,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
113,Fazal Niazai,KM Jarvis,Rashid Khan,4,1,5,145,30,11,13,6,4,18,noballs,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
114,Fazal Niazai,KM Jarvis,Rashid Khan,1,0,1,146,29,12,14,6,5,18,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
115,Rashid Khan,KM Jarvis,Fazal Niazai,0,0,0,146,29,0,1,6,6,18,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
116,Rashid Khan,KM Jarvis,Fazal Niazai,1,0,1,147,28,1,2,6,7,18,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
117,Rashid Khan,CB Mpofu,Fazal Niazai,6,0,6,153,22,7,3,6,1,19,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
118,Rashid Khan,CB Mpofu,Fazal Niazai,1,0,1,154,21,8,4,6,2,19,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
119,Fazal Niazai,CB Mpofu,Rashid Khan,0,0,0,154,21,12,15,7,3,19,-,caught,Fazal Niazai,RP Burl,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
120,Rashid Khan,CB Mpofu,Asghar Stanikzai,1,0,1,155,20,9,5,7,4,19,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
121,Asghar Stanikzai,CB Mpofu,Rashid Khan,0,0,0,155,20,0,1,8,5,19,-,caught,Asghar Stanikzai,A Ndlovu,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
122,Rashid Khan,CB Mpofu,Dawlat Zadran,0,0,0,155,20,9,6,8,6,19,-,0,,,,bat,Afghanistan,1,Zahur Ahmed Chowdhury Stadium,2019,09,Afghanistan_Zimbabwe_2019-09-20,Zimbabwe,Afghanistan,Zimbabwe,155
