,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
97,Liton Das,Rashid Khan,Afif Hossain,0,0,0,114,,52,40,4,6,-,15,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
98,Afif Hossain,Fazalhaq Farooqi,Liton Das,2,0,2,116,,25,22,4,1,-,16,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
99,Afif Hossain,Fazalhaq Farooqi,Liton Das,0,1,1,117,,25,23,4,2,byes,16,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
100,Liton Das,Fazalhaq Farooqi,Afif Hossain,0,1,1,118,,52,41,4,3,noballs,16,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
101,Liton Das,Fazalhaq Farooqi,Afif Hossain,4,0,4,122,,56,42,4,4,-,16,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
102,Liton Das,Fazalhaq Farooqi,Afif Hossain,2,0,2,124,,58,43,4,5,-,16,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
103,Liton Das,Fazalhaq Farooqi,Afif Hossain,2,0,2,126,,60,44,4,6,-,16,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
104,Liton Das,Fazalhaq Farooqi,Afif Hossain,0,0,0,126,,60,45,5,7,-,16,,caught,Liton Das,Azmatullah Omarzai,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
105,Yasir Ali Chowdhury,Azmatullah Omarzai,Afif Hossain,1,0,1,127,,1,1,5,1,-,17,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
106,Afif Hossain,Azmatullah Omarzai,Yasir Ali Chowdhury,0,0,0,127,,25,24,6,2,-,17,,caught,Afif Hossain,Mohammad Nabi,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
107,Yasir Ali Chowdhury,Azmatullah Omarzai,Mahedi Hasan,1,0,1,128,,2,2,6,3,-,17,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
108,Mahedi Hasan,Azmatullah Omarzai,Yasir Ali Chowdhury,1,0,1,129,,1,1,6,4,-,17,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
109,Yasir Ali Chowdhury,Azmatullah Omarzai,Mahedi Hasan,1,0,1,130,,3,3,6,5,-,17,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
110,Mahedi Hasan,Azmatullah Omarzai,Yasir Ali Chowdhury,0,1,1,131,,1,2,6,6,legbyes,17,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
111,Mahedi Hasan,Fazalhaq Farooqi,Yasir Ali Chowdhury,1,0,1,132,,2,3,6,1,-,18,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
112,Yasir Ali Chowdhury,Fazalhaq Farooqi,Mahedi Hasan,1,0,1,133,,4,4,6,2,-,18,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
113,Mahedi Hasan,Fazalhaq Farooqi,Yasir Ali Chowdhury,1,0,1,134,,3,4,6,3,-,18,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
114,Yasir Ali Chowdhury,Fazalhaq Farooqi,Mahedi Hasan,0,0,0,134,,4,5,6,4,-,18,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
115,Yasir Ali Chowdhury,Fazalhaq Farooqi,Mahedi Hasan,0,4,4,138,,4,6,6,5,byes,18,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
116,Yasir Ali Chowdhury,Fazalhaq Farooqi,Mahedi Hasan,4,0,4,142,,8,7,6,6,-,18,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
117,Mahedi Hasan,Azmatullah Omarzai,Yasir Ali Chowdhury,0,4,4,146,,3,5,6,1,legbyes,19,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
118,Mahedi Hasan,Azmatullah Omarzai,Yasir Ali Chowdhury,1,0,1,147,,4,6,7,2,-,19,,run out,Yasir Ali Chowdhury,Rahmanullah Gurbaz;Rashid Khan,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
119,Nasum Ahmed,Azmatullah Omarzai,Mahedi Hasan,2,0,2,149,,2,1,7,3,-,19,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
120,Nasum Ahmed,Azmatullah Omarzai,Mahedi Hasan,1,0,1,150,,3,2,7,4,-,19,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
121,Mahedi Hasan,Azmatullah Omarzai,Nasum Ahmed,1,0,1,151,,5,7,8,5,-,19,,run out,Mahedi Hasan,Rahmanullah Gurbaz;Rashid Khan,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
122,Shoriful Islam,Azmatullah Omarzai,Nasum Ahmed,4,0,4,155,,4,1,8,6,-,19,,0,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2022,03,Bangladesh_Afghanistan_2022-03-03,Bangladesh,Bangladesh,Afghanistan,True,155
