,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
99,MM Ali,KA Pollard,LS Livingstone,,0,0,0,129,,18,12,3,-,6.0,15,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Medium
100,LS Livingstone,SS Cottrell,MM Ali,,1,0,1,130,,15,13,3,-,1.0,16,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Right hand Bat,Left hand Bat,Left arm Fast
101,MM Ali,SS Cottrell,LS Livingstone,,0,0,0,130,,18,13,3,-,2.0,16,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Left arm Fast
102,MM Ali,SS Cottrell,LS Livingstone,,1,0,1,131,,19,14,3,-,3.0,16,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Left arm Fast
103,LS Livingstone,SS Cottrell,MM Ali,,0,1,1,132,,15,13,3,wides,3.0,16,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Right hand Bat,Left hand Bat,Left arm Fast
104,LS Livingstone,SS Cottrell,MM Ali,,1,0,1,133,,16,14,3,-,4.0,16,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Right hand Bat,Left hand Bat,Left arm Fast
105,MM Ali,SS Cottrell,LS Livingstone,,0,0,0,133,,19,15,3,-,5.0,16,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Left arm Fast
106,MM Ali,SS Cottrell,LS Livingstone,,1,0,1,134,,20,16,3,-,6.0,16,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Left arm Fast
107,MM Ali,JO Holder,LS Livingstone,,2,0,2,136,,22,17,3,-,1.0,17,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Medium
108,MM Ali,JO Holder,LS Livingstone,,6,0,6,142,,28,18,3,-,2.0,17,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Medium
109,MM Ali,JO Holder,LS Livingstone,,6,0,6,148,,34,19,3,-,3.0,17,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Medium
110,MM Ali,JO Holder,LS Livingstone,,6,0,6,154,,40,20,3,-,4.0,17,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Medium
111,MM Ali,JO Holder,LS Livingstone,,6,0,6,160,,46,21,3,-,5.0,17,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Medium
112,MM Ali,JO Holder,LS Livingstone,,2,0,2,162,,48,22,3,-,6.0,17,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Medium
113,LS Livingstone,R Shepherd,MM Ali,,0,0,0,162,,16,15,4,-,1.0,18,caught,LS Livingstone,BA King,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Right hand Bat,Left hand Bat,Right arm Fast
114,MM Ali,R Shepherd,SW Billings,,0,1,1,163,,48,22,4,wides,1.0,18,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Fast
115,MM Ali,R Shepherd,SW Billings,,2,0,2,165,,50,23,4,-,2.0,18,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Fast
116,MM Ali,R Shepherd,SW Billings,,6,0,6,171,,56,24,4,-,3.0,18,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Fast
117,MM Ali,R Shepherd,SW Billings,,0,1,1,172,,56,24,4,wides,3.0,18,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Fast
118,MM Ali,R Shepherd,SW Billings,,0,0,0,172,,56,25,4,-,4.0,18,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Fast
119,MM Ali,R Shepherd,SW Billings,,0,1,1,173,,56,25,4,wides,4.0,18,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Fast
120,MM Ali,R Shepherd,SW Billings,,6,0,6,179,,62,26,4,-,5.0,18,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Fast
121,MM Ali,R Shepherd,SW Billings,,1,0,1,180,,63,27,4,-,6.0,18,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Fast
122,MM Ali,JO Holder,SW Billings,,0,0,0,180,,63,28,5,-,1.0,19,caught,MM Ali,R Shepherd,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Left hand Bat,Right hand Bat,Right arm Medium
123,SW Billings,JO Holder,PD Salt,,1,0,1,181,,1,1,5,-,2.0,19,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Right hand Bat,Right hand Bat,Right arm Medium
124,PD Salt,JO Holder,SW Billings,,0,0,0,181,,0,1,6,-,3.0,19,caught,PD Salt,BA King,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Right hand Bat,Right hand Bat,Right arm Medium
125,SW Billings,JO Holder,CJ Jordan,,0,0,0,181,,1,2,6,-,4.0,19,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Right hand Bat,Right hand Bat,Right arm Medium
126,SW Billings,JO Holder,CJ Jordan,,6,0,6,187,,7,3,6,-,5.0,19,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Right hand Bat,Right hand Bat,Right arm Medium
127,SW Billings,JO Holder,CJ Jordan,,6,0,6,193,,13,4,6,-,6.0,19,0,,,field,West Indies,1,"Kensington Oval, Bridgetown, Barbados",2022,01,England_West Indies_2022-01-29,England,England,West Indies,True,193,Right hand Bat,Right hand Bat,Right arm Medium
