,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
112,R Powell,Shoriful Islam,R Shepherd,1,0,1,166,-41,51,23,4,6,18,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
113,R Powell,Mustafizur Rahman,R Shepherd,0,0,0,166,-41,51,24,4,1,19,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
114,R Powell,Mustafizur Rahman,R Shepherd,0,1,1,167,-42,51,25,4,2,19,0,,,wides,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
115,R Powell,Mustafizur Rahman,R Shepherd,0,1,1,168,-43,51,26,4,3,19,0,,,wides,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
116,R Powell,Mustafizur Rahman,R Shepherd,0,0,0,168,-43,51,27,4,4,19,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
117,R Powell,Mustafizur Rahman,R Shepherd,2,0,2,170,-45,53,28,4,5,19,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
118,R Powell,Mustafizur Rahman,R Shepherd,0,1,1,171,-46,53,29,4,6,19,0,,,wides,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
119,R Powell,Mustafizur Rahman,R Shepherd,1,0,1,172,-47,54,30,4,7,19,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
120,R Shepherd,Mustafizur Rahman,R Powell,1,0,1,173,-48,2,3,4,8,19,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
121,R Powell,Mustafizur Rahman,R Shepherd,1,1,2,175,-50,55,31,4,9,19,0,,,noballs,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
122,R Shepherd,Mustafizur Rahman,R Powell,1,0,1,176,-51,3,4,4,10,19,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
123,R Shepherd,Shoriful Islam,R Powell,0,0,0,176,-51,3,5,5,1,20,caught,R Shepherd,Mahedi Hasan,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
124,OF Smith,Shoriful Islam,R Powell,2,0,2,178,-53,2,1,5,2,20,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
125,OF Smith,Shoriful Islam,R Powell,6,0,6,184,-59,8,2,5,3,20,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
126,OF Smith,Shoriful Islam,R Powell,2,0,2,186,-61,10,3,5,4,20,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
127,OF Smith,Shoriful Islam,R Powell,1,0,1,187,-62,11,4,5,5,20,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
128,R Powell,Shoriful Islam,OF Smith,6,0,6,193,-68,61,32,5,6,20,0,,,-,,bat,West Indies,1,"Windsor Park, Roseau, Dominica",2022,07,West Indies_Bangladesh_2022-07-03,West Indies,West Indies,Bangladesh,193
