,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
83,PWH de Silva,Sikandar Raza,AD Mathews,,0,0,0,83,60,0,1,5,-,5.0,0,,,13,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Offbreak
84,PWH de Silva,Sikandar Raza,AD Mathews,,0,0,0,83,60,0,2,6,-,6.0,bowled,PWH de Silva,,13,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Offbreak
85,AD Mathews,SC Williams,MD Shanaka,,1,0,1,84,59,20,23,6,-,1.0,0,,,14,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Orthodox
86,MD Shanaka,SC Williams,AD Mathews,,1,0,1,85,58,1,1,6,-,2.0,0,,,14,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Orthodox
87,AD Mathews,SC Williams,MD Shanaka,,1,0,1,86,57,21,24,6,-,3.0,0,,,14,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Orthodox
88,MD Shanaka,SC Williams,AD Mathews,,0,0,0,86,57,1,2,6,-,4.0,0,,,14,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Orthodox
89,MD Shanaka,SC Williams,AD Mathews,,1,0,1,87,56,2,3,6,-,5.0,0,,,14,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Orthodox
90,AD Mathews,SC Williams,MD Shanaka,,0,0,0,87,56,21,25,6,-,6.0,0,,,14,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Orthodox
91,MD Shanaka,B Muzarabani,AD Mathews,,0,0,0,87,56,2,4,6,-,1.0,0,,,15,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
92,MD Shanaka,B Muzarabani,AD Mathews,,2,0,2,89,54,4,5,6,-,2.0,0,,,15,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
93,MD Shanaka,B Muzarabani,AD Mathews,,1,0,1,90,53,5,6,6,-,3.0,0,,,15,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
94,AD Mathews,B Muzarabani,MD Shanaka,,4,0,4,94,49,25,26,6,-,4.0,0,,,15,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
95,AD Mathews,B Muzarabani,MD Shanaka,,4,0,4,98,45,29,27,6,-,5.0,0,,,15,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
96,AD Mathews,B Muzarabani,MD Shanaka,,0,0,0,98,45,29,28,6,-,6.0,0,,,15,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
97,MD Shanaka,R Ngarava,AD Mathews,,4,0,4,102,41,9,7,6,-,1.0,0,,,16,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
98,MD Shanaka,R Ngarava,AD Mathews,,1,0,1,103,40,10,8,6,-,2.0,0,,,16,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
99,AD Mathews,R Ngarava,MD Shanaka,,1,0,1,104,39,30,29,6,-,3.0,0,,,16,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
100,MD Shanaka,R Ngarava,AD Mathews,,4,0,4,108,35,14,9,6,-,4.0,0,,,16,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
101,MD Shanaka,R Ngarava,AD Mathews,,1,0,1,109,34,15,10,6,-,5.0,0,,,16,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
102,AD Mathews,R Ngarava,MD Shanaka,,1,0,1,110,33,31,30,6,-,6.0,0,,,16,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
103,AD Mathews,LM Jongwe,MD Shanaka,,4,0,4,114,29,35,31,6,-,1.0,0,,,17,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
104,AD Mathews,LM Jongwe,MD Shanaka,,1,0,1,115,28,36,32,6,-,2.0,0,,,17,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
105,MD Shanaka,LM Jongwe,AD Mathews,,0,0,0,115,28,15,11,6,-,3.0,0,,,17,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
106,MD Shanaka,LM Jongwe,AD Mathews,,1,0,1,116,27,16,12,6,-,4.0,0,,,17,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
107,AD Mathews,LM Jongwe,MD Shanaka,,1,0,1,117,26,37,33,6,-,5.0,0,,,17,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
108,MD Shanaka,LM Jongwe,AD Mathews,,1,0,1,118,25,17,13,6,-,6.0,0,,,17,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
109,MD Shanaka,R Ngarava,AD Mathews,,0,1,1,119,24,17,14,6,wides,0.0,0,,,18,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
110,MD Shanaka,R Ngarava,AD Mathews,,1,0,1,120,23,18,15,6,-,1.0,0,,,18,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
111,AD Mathews,R Ngarava,MD Shanaka,,1,0,1,121,22,38,34,6,-,2.0,0,,,18,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
112,MD Shanaka,R Ngarava,AD Mathews,,0,0,0,121,22,18,16,6,-,3.0,0,,,18,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
113,MD Shanaka,R Ngarava,AD Mathews,,4,0,4,125,18,22,17,6,-,4.0,0,,,18,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
114,MD Shanaka,R Ngarava,AD Mathews,"{'by': 'Zimbabwe', 'umpire': 'RR Wimalasiri', 'batter': 'MD Shanaka', 'decision': 'struck down', 'type': 'wicket'}",0,1,1,126,17,22,18,6,wides,4.0,0,,,18,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
115,MD Shanaka,R Ngarava,AD Mathews,,0,0,0,126,17,22,19,6,-,5.0,0,,,18,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
116,MD Shanaka,R Ngarava,AD Mathews,,4,0,4,130,13,26,20,6,-,6.0,0,,,18,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Left arm Fast
117,AD Mathews,B Muzarabani,MD Shanaka,,4,0,4,134,9,42,35,6,-,1.0,0,,,19,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
118,AD Mathews,B Muzarabani,MD Shanaka,,4,0,4,138,5,46,36,6,-,2.0,0,,,19,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
119,AD Mathews,B Muzarabani,MD Shanaka,,0,0,0,138,5,46,37,6,-,3.0,0,,,19,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
120,AD Mathews,B Muzarabani,MD Shanaka,,0,0,0,138,5,46,38,7,-,4.0,caught,AD Mathews,WP Masakadza,19,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
121,PVD Chameera,B Muzarabani,MD Shanaka,,4,0,4,142,1,4,1,7,-,5.0,0,,,19,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
122,PVD Chameera,B Muzarabani,MD Shanaka,,2,0,2,144,-1,6,2,7,-,6.0,0,,,19,field,Sri Lanka,2,"R Premadasa Stadium, Colombo",2024,01,Zimbabwe_Sri Lanka_2024-01-14,Sri Lanka,Sri Lanka,Zimbabwe,True,144,Right hand Bat,Right hand Bat,Right arm Fast
