,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
102,BJ McCarthy,JJ Bumrah,MR Adair,,1,0,1,125,60,2,3,6,-,1.0,16,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
103,MR Adair,JJ Bumrah,BJ McCarthy,,0,0,0,125,60,1,2,6,-,2.0,16,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
104,MR Adair,JJ Bumrah,BJ McCarthy,,1,0,1,126,59,2,3,6,-,3.0,16,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
105,BJ McCarthy,JJ Bumrah,MR Adair,,0,0,0,126,59,2,4,7,-,4.0,16,caught,BJ McCarthy,Ravi Bishnoi,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
106,CA Young,JJ Bumrah,MR Adair,,1,0,1,127,58,1,1,7,-,5.0,16,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
107,MR Adair,JJ Bumrah,CA Young,,1,0,1,128,57,3,4,7,-,6.0,16,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
108,MR Adair,Arshdeep Singh,CA Young,,6,0,6,134,51,9,5,7,-,1.0,17,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
109,MR Adair,Arshdeep Singh,CA Young,,1,0,1,135,50,10,6,7,-,2.0,17,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
110,CA Young,Arshdeep Singh,MR Adair,,0,0,0,135,50,1,2,7,-,3.0,17,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
111,CA Young,Arshdeep Singh,MR Adair,,0,0,0,135,50,1,3,7,-,4.0,17,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
112,CA Young,Arshdeep Singh,MR Adair,,0,0,0,135,50,1,4,7,-,5.0,17,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
113,CA Young,Arshdeep Singh,MR Adair,,0,0,0,135,50,1,5,7,-,6.0,17,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Left arm Medium
114,MR Adair,M Prasidh Krishna,CA Young,,6,0,6,141,44,16,7,7,-,1.0,18,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
115,MR Adair,M Prasidh Krishna,CA Young,,6,0,6,147,38,22,8,7,-,2.0,18,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
116,MR Adair,M Prasidh Krishna,CA Young,,0,0,0,147,38,22,9,7,-,3.0,18,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
117,MR Adair,M Prasidh Krishna,CA Young,,0,0,0,147,38,22,10,7,-,4.0,18,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
118,MR Adair,M Prasidh Krishna,CA Young,,1,0,1,148,37,23,11,7,-,5.0,18,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
119,CA Young,M Prasidh Krishna,MR Adair,,0,0,0,148,37,1,6,7,-,6.0,18,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
120,MR Adair,JJ Bumrah,CA Young,,0,0,0,148,37,23,12,7,-,1.0,19,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
121,MR Adair,JJ Bumrah,CA Young,,0,0,0,148,37,23,13,7,-,2.0,19,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
122,MR Adair,JJ Bumrah,CA Young,,0,0,0,148,37,23,14,7,-,3.0,19,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
123,MR Adair,JJ Bumrah,CA Young,,0,0,0,148,37,23,15,8,-,4.0,19,caught,MR Adair,Tilak Varma,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
124,J Little,JJ Bumrah,CA Young,,0,0,0,148,37,0,1,8,-,5.0,19,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
125,J Little,JJ Bumrah,CA Young,,0,4,4,152,33,0,2,8,byes,6.0,19,0,,,field,Ireland,2,"Malahide, Dublin",2023,08,India_Ireland_2023-08-20,India,Ireland,India,False,152,Right hand Bat,Right hand Bat,Right arm Fast
