,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
100,Nurul Hasan,Mohammad Wasim,Mahedi Hasan,2,0,2,85,,18,17,5,5,-,15,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
101,Nurul Hasan,Mohammad Wasim,Mahedi Hasan,6,0,6,91,,24,18,5,6,-,15,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
102,Nurul Hasan,Mohammad Wasim,Mahedi Hasan,1,0,1,92,,25,19,5,7,-,15,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
103,Nurul Hasan,Hasan Ali,Mahedi Hasan,1,0,1,93,,26,20,5,1,-,16,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
104,Mahedi Hasan,Hasan Ali,Nurul Hasan,1,0,1,94,,9,10,5,2,-,16,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
105,Nurul Hasan,Hasan Ali,Mahedi Hasan,0,0,0,94,,26,21,5,3,-,16,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
106,Nurul Hasan,Hasan Ali,Mahedi Hasan,2,0,2,96,,28,22,5,4,-,16,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
107,Nurul Hasan,Hasan Ali,Mahedi Hasan,0,0,0,96,,28,23,6,5,-,16,caught,Nurul Hasan,Mohammad Rizwan,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
108,Aminul Islam,Hasan Ali,Mahedi Hasan,0,0,0,96,,0,1,6,6,-,16,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
109,Mahedi Hasan,Haris Rauf,Aminul Islam,1,0,1,97,,10,11,6,1,-,17,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
110,Aminul Islam,Haris Rauf,Mahedi Hasan,0,0,0,97,,0,2,6,2,-,17,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
111,Aminul Islam,Haris Rauf,Mahedi Hasan,1,0,1,98,,1,3,6,3,-,17,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
112,Mahedi Hasan,Haris Rauf,Aminul Islam,1,0,1,99,,11,12,6,4,-,17,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
113,Aminul Islam,Haris Rauf,Mahedi Hasan,1,0,1,100,,2,4,6,5,-,17,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
114,Mahedi Hasan,Haris Rauf,Aminul Islam,1,0,1,101,,12,13,6,6,-,17,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
115,Mahedi Hasan,Hasan Ali,Aminul Islam,6,0,6,107,,18,14,6,1,-,18,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
116,Mahedi Hasan,Hasan Ali,Aminul Islam,2,0,2,109,,20,15,6,2,-,18,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
117,Mahedi Hasan,Hasan Ali,Aminul Islam,1,0,1,110,,21,16,6,3,-,18,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
118,Aminul Islam,Hasan Ali,Mahedi Hasan,0,0,0,110,,2,5,7,4,-,18,bowled,Aminul Islam,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
119,Taskin Ahmed,Hasan Ali,Mahedi Hasan,2,0,2,112,,2,1,7,5,-,18,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
120,Taskin Ahmed,Hasan Ali,Mahedi Hasan,0,0,0,112,,2,2,7,6,-,18,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
121,Mahedi Hasan,Haris Rauf,Taskin Ahmed,6,0,6,118,,27,17,7,1,-,19,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
122,Mahedi Hasan,Haris Rauf,Taskin Ahmed,0,0,0,118,,27,18,7,2,-,19,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
123,Mahedi Hasan,Haris Rauf,Taskin Ahmed,0,0,0,118,,27,19,7,3,-,19,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
124,Mahedi Hasan,Haris Rauf,Taskin Ahmed,2,0,2,120,,29,20,7,4,-,19,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
125,Mahedi Hasan,Haris Rauf,Taskin Ahmed,1,0,1,121,,30,21,7,5,-,19,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
126,Taskin Ahmed,Haris Rauf,Mahedi Hasan,6,0,6,127,,8,3,7,6,-,19,0,,,,bat,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2021,11,Bangladesh_Pakistan_2021-11-19,Pakistan,Bangladesh,Pakistan,False,127
