,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
99,Afif Hossain,JC Archer,Shakib Al Hasan,1,0,1,141,15,8,9,4,-,3.0,16,,0,,,field,Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,England_Bangladesh_2023-03-09,Bangladesh,Bangladesh,England,True,158
100,Shakib Al Hasan,JC Archer,Afif Hossain,1,0,1,142,14,25,20,4,-,4.0,16,,0,,,field,Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,England_Bangladesh_2023-03-09,Bangladesh,Bangladesh,England,True,158
101,Afif Hossain,JC Archer,Shakib Al Hasan,4,0,4,146,10,12,10,4,-,5.0,16,,0,,,field,Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,England_Bangladesh_2023-03-09,Bangladesh,Bangladesh,England,True,158
102,Afif Hossain,JC Archer,Shakib Al Hasan,1,0,1,147,9,13,11,4,-,6.0,16,,0,,,field,Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,England_Bangladesh_2023-03-09,Bangladesh,Bangladesh,England,True,158
103,Afif Hossain,CJ Jordan,Shakib Al Hasan,1,0,1,148,8,14,12,4,-,1.0,17,,0,,,field,Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,England_Bangladesh_2023-03-09,Bangladesh,Bangladesh,England,True,158
104,Shakib Al Hasan,CJ Jordan,Afif Hossain,4,0,4,152,4,29,21,4,-,2.0,17,,0,,,field,Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,England_Bangladesh_2023-03-09,Bangladesh,Bangladesh,England,True,158
105,Shakib Al Hasan,CJ Jordan,Afif Hossain,0,0,0,152,4,29,22,4,-,3.0,17,,0,,,field,Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,England_Bangladesh_2023-03-09,Bangladesh,Bangladesh,England,True,158
106,Shakib Al Hasan,CJ Jordan,Afif Hossain,1,0,1,153,3,30,23,4,-,4.0,17,,0,,,field,Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,England_Bangladesh_2023-03-09,Bangladesh,Bangladesh,England,True,158
107,Afif Hossain,CJ Jordan,Shakib Al Hasan,1,0,1,154,2,15,13,4,-,5.0,17,,0,,,field,Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,England_Bangladesh_2023-03-09,Bangladesh,Bangladesh,England,True,158
108,Shakib Al Hasan,CJ Jordan,Afif Hossain,4,0,4,158,-2,34,24,4,-,6.0,17,,0,,,field,Bangladesh,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,England_Bangladesh_2023-03-09,Bangladesh,Bangladesh,England,True,158
