,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
30,F du Plessis,DT Christian,Q de Kock,2,0,2,43,,20,9,1,6,-,4,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
31,Q de Kock,NM Coulter-Nile,F du Plessis,4,0,4,47,,22,13,1,1,-,5,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
32,Q de Kock,NM Coulter-Nile,F du Plessis,0,0,0,47,,22,14,1,2,-,5,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
33,Q de Kock,NM Coulter-Nile,F du Plessis,1,0,1,48,,23,15,1,3,-,5,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
34,F du Plessis,NM Coulter-Nile,Q de Kock,4,0,4,52,,24,10,1,4,-,5,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
35,F du Plessis,NM Coulter-Nile,Q de Kock,1,0,1,53,,25,11,1,5,-,5,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
36,Q de Kock,NM Coulter-Nile,F du Plessis,6,0,6,59,,29,16,1,6,-,5,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
37,F du Plessis,MA Starc,Q de Kock,1,0,1,60,,26,12,1,1,-,6,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
38,Q de Kock,MA Starc,F du Plessis,0,1,1,61,,29,17,1,2,byes,6,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
39,F du Plessis,MA Starc,Q de Kock,1,0,1,62,,27,13,1,3,-,6,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
40,Q de Kock,MA Starc,F du Plessis,6,0,6,68,,35,18,1,4,-,6,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
41,Q de Kock,MA Starc,F du Plessis,6,0,6,74,,41,19,1,5,-,6,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
42,Q de Kock,MA Starc,F du Plessis,0,5,5,79,,41,20,1,6,wides,6,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
43,Q de Kock,MA Starc,F du Plessis,0,1,1,80,,41,21,1,7,byes,6,0,,,field,Australia,1,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,South Africa,Australia,False,80
