,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
91,KS Williamson,Haris Rauf,DJ Mitchell,,1,0,1,109,,46,41,3,-,2.0,0,,,15,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Right hand Bat,Right arm Fast
92,DJ Mitchell,Haris Rauf,KS Williamson,,2,0,2,111,,33,21,3,-,3.0,0,,,15,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Right hand Bat,Right arm Fast
93,DJ Mitchell,Haris Rauf,KS Williamson,,2,0,2,113,,35,22,3,-,4.0,0,,,15,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Right hand Bat,Right arm Fast
94,DJ Mitchell,Haris Rauf,KS Williamson,,2,0,2,115,,37,23,3,-,5.0,0,,,15,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Right hand Bat,Right arm Fast
95,DJ Mitchell,Haris Rauf,KS Williamson,,1,0,1,116,,38,24,3,-,6.0,0,,,15,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Right hand Bat,Right arm Fast
96,DJ Mitchell,Shaheen Shah Afridi,KS Williamson,,0,1,1,117,,38,25,3,legbyes,1.0,0,,,16,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Right hand Bat,Left arm Fast
97,KS Williamson,Shaheen Shah Afridi,DJ Mitchell,,0,0,0,117,,46,42,4,-,2.0,bowled,KS Williamson,,16,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Right hand Bat,Left arm Fast
98,JDS Neesham,Shaheen Shah Afridi,DJ Mitchell,,0,0,0,117,,0,1,4,-,3.0,0,,,16,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Left arm Fast
99,JDS Neesham,Shaheen Shah Afridi,DJ Mitchell,,2,0,2,119,,2,2,4,-,4.0,0,,,16,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Left arm Fast
100,JDS Neesham,Shaheen Shah Afridi,DJ Mitchell,,2,0,2,121,,4,3,4,-,5.0,0,,,16,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Left arm Fast
101,JDS Neesham,Shaheen Shah Afridi,DJ Mitchell,,2,0,2,123,,6,4,4,-,6.0,0,,,16,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Left arm Fast
102,DJ Mitchell,Naseem Shah,JDS Neesham,,4,0,4,127,,42,26,4,-,1.0,0,,,17,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Left hand Bat,Right arm Fast
103,DJ Mitchell,Naseem Shah,JDS Neesham,,1,0,1,128,,43,27,4,-,2.0,0,,,17,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Left hand Bat,Right arm Fast
104,JDS Neesham,Naseem Shah,DJ Mitchell,,1,0,1,129,,7,5,4,-,3.0,0,,,17,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Right arm Fast
105,DJ Mitchell,Naseem Shah,JDS Neesham,,2,0,2,131,,45,28,4,-,4.0,0,,,17,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Left hand Bat,Right arm Fast
106,DJ Mitchell,Naseem Shah,JDS Neesham,,1,0,1,132,,46,29,4,-,5.0,0,,,17,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Left hand Bat,Right arm Fast
107,JDS Neesham,Naseem Shah,DJ Mitchell,,1,0,1,133,,8,6,4,-,6.0,0,,,17,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Right arm Fast
108,JDS Neesham,Haris Rauf,DJ Mitchell,,1,0,1,134,,9,7,4,-,1.0,0,,,18,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Right arm Fast
109,DJ Mitchell,Haris Rauf,JDS Neesham,,2,0,2,136,,48,30,4,-,2.0,0,,,18,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Left hand Bat,Right arm Fast
110,DJ Mitchell,Haris Rauf,JDS Neesham,,0,1,1,137,,48,31,4,legbyes,3.0,0,,,18,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Left hand Bat,Right arm Fast
111,JDS Neesham,Haris Rauf,DJ Mitchell,,4,0,4,141,,13,8,4,-,4.0,0,,,18,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Right arm Fast
112,JDS Neesham,Haris Rauf,DJ Mitchell,,1,0,1,142,,14,9,4,-,5.0,0,,,18,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Right arm Fast
113,DJ Mitchell,Haris Rauf,JDS Neesham,,2,0,2,144,,50,32,4,-,6.0,0,,,18,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Left hand Bat,Right arm Fast
114,JDS Neesham,Naseem Shah,DJ Mitchell,,2,0,2,146,,16,10,4,-,1.0,0,,,19,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Right arm Fast
115,JDS Neesham,Naseem Shah,DJ Mitchell,,0,1,1,147,,16,11,4,byes,2.0,0,,,19,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Right arm Fast
116,DJ Mitchell,Naseem Shah,JDS Neesham,,1,0,1,148,,51,33,4,-,3.0,0,,,19,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Left hand Bat,Right arm Fast
117,JDS Neesham,Naseem Shah,DJ Mitchell,,0,1,1,149,,16,12,4,legbyes,4.0,0,,,19,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Left hand Bat,Right hand Bat,Right arm Fast
118,DJ Mitchell,Naseem Shah,JDS Neesham,,2,0,2,151,,53,34,4,-,5.0,0,,,19,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Left hand Bat,Right arm Fast
119,DJ Mitchell,Naseem Shah,JDS Neesham,,0,1,1,152,,53,35,4,byes,6.0,0,,,19,bat,New Zealand,1,Sydney Cricket Ground,2022,11,New Zealand_Pakistan_2022-11-09,Pakistan,New Zealand,Pakistan,False,152,Right hand Bat,Left hand Bat,Right arm Fast
