,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
83,Shadab Khan,Sikandar Raza,Shan Masood,6,0,6,88,42,17,14,3,-,3.0,13,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
84,Shadab Khan,Sikandar Raza,Shan Masood,0,0,0,88,42,17,15,4,-,4.0,13,caught,Shadab Khan,SC Williams,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
85,Haider Ali,Sikandar Raza,Shan Masood,0,0,0,88,42,0,1,5,-,5.0,13,lbw,Haider Ali,,"{'by': 'Pakistan', 'umpire': 'RA Kettleborough', 'batter': 'Haider Ali', 'decision': 'struck down'}",bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
86,Mohammad Nawaz,Sikandar Raza,Shan Masood,0,0,0,88,42,0,1,5,-,6.0,13,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
87,Shan Masood,B Evans,Mohammad Nawaz,0,0,0,88,42,41,35,5,-,1.0,14,0,,,"{'by': 'Zimbabwe', 'umpire': 'CB Gaffaney', 'batter': 'Shan Masood', 'decision': 'struck down', 'umpires_call': True}",bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
88,Shan Masood,B Evans,Mohammad Nawaz,1,0,1,89,41,42,36,5,-,2.0,14,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
89,Mohammad Nawaz,B Evans,Shan Masood,1,0,1,90,40,1,2,5,-,3.0,14,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
90,Shan Masood,B Evans,Mohammad Nawaz,1,0,1,91,39,43,37,5,-,4.0,14,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
91,Mohammad Nawaz,B Evans,Shan Masood,1,0,1,92,38,2,3,5,-,5.0,14,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
92,Shan Masood,B Evans,Mohammad Nawaz,1,0,1,93,37,44,38,5,-,6.0,14,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
93,Shan Masood,Sikandar Raza,Mohammad Nawaz,0,0,0,93,37,44,39,5,-,1.0,15,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
94,Shan Masood,Sikandar Raza,Mohammad Nawaz,0,1,1,94,36,44,40,6,wides,1.0,15,stumped,Shan Masood,RW Chakabva,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
95,Mohammad Wasim,Sikandar Raza,Mohammad Nawaz,0,0,0,94,36,0,1,6,-,2.0,15,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
96,Mohammad Wasim,Sikandar Raza,Mohammad Nawaz,1,0,1,95,35,1,2,6,-,3.0,15,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
97,Mohammad Nawaz,Sikandar Raza,Mohammad Wasim,4,0,4,99,31,6,4,6,-,4.0,15,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
98,Mohammad Nawaz,Sikandar Raza,Mohammad Wasim,0,0,0,99,31,6,5,6,-,5.0,15,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
99,Mohammad Nawaz,Sikandar Raza,Mohammad Wasim,0,0,0,99,31,6,6,6,-,6.0,15,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
100,Mohammad Wasim,R Ngarava,Mohammad Nawaz,0,0,0,99,31,1,3,6,-,1.0,16,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
101,Mohammad Wasim,R Ngarava,Mohammad Nawaz,0,0,0,99,31,1,4,6,-,2.0,16,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
102,Mohammad Wasim,R Ngarava,Mohammad Nawaz,0,0,0,99,31,1,5,6,-,3.0,16,0,,,"{'by': 'Zimbabwe', 'umpire': 'CB Gaffaney', 'batter': 'Mohammad Wasim', 'decision': 'struck down'}",bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
103,Mohammad Wasim,R Ngarava,Mohammad Nawaz,0,1,1,100,30,1,6,6,wides,3.0,16,0,,,,bat,Zimbabwe,2,Perth Stadium,2022,10,Zimbabwe_Pakistan_2022-10-27,Zimbabwe,Pakistan,Zimbabwe,False,129
