,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
101,Nasum Ahmed,JA Duffy,Mushfiqur Rahim,0,0,0,67,61,0,3,8,3,17,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
102,Nasum Ahmed,JA Duffy,Mushfiqur Rahim,0,1,1,68,60,0,4,8,4,17,0,,,legbyes,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
103,Mushfiqur Rahim,JA Duffy,Nasum Ahmed,0,0,0,68,60,16,33,8,5,17,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
104,Mushfiqur Rahim,JA Duffy,Nasum Ahmed,1,0,1,69,59,17,34,8,6,17,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
105,Mushfiqur Rahim,SC Kuggeleijn,Nasum Ahmed,1,0,1,70,58,18,35,8,1,18,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
106,Nasum Ahmed,SC Kuggeleijn,Mushfiqur Rahim,0,0,0,70,58,0,5,9,2,18,bowled,Nasum Ahmed,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
107,Mustafizur Rahman,SC Kuggeleijn,Mushfiqur Rahim,0,0,0,70,58,0,1,9,3,18,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
108,Mustafizur Rahman,SC Kuggeleijn,Mushfiqur Rahim,0,0,0,70,58,0,2,9,4,18,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
109,Mustafizur Rahman,SC Kuggeleijn,Mushfiqur Rahim,1,0,1,71,57,1,3,9,5,18,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
110,Mushfiqur Rahim,SC Kuggeleijn,Mustafizur Rahman,0,0,0,71,57,18,36,9,6,18,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
111,Mustafizur Rahman,JA Duffy,Mushfiqur Rahim,0,0,0,71,57,1,4,9,1,19,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
112,Mustafizur Rahman,JA Duffy,Mushfiqur Rahim,0,0,0,71,57,1,5,9,2,19,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
113,Mustafizur Rahman,JA Duffy,Mushfiqur Rahim,0,0,0,71,57,1,6,9,3,19,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
114,Mustafizur Rahman,JA Duffy,Mushfiqur Rahim,1,0,1,72,56,2,7,9,4,19,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
115,Mushfiqur Rahim,JA Duffy,Mustafizur Rahman,0,0,0,72,56,18,37,9,5,19,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
116,Mushfiqur Rahim,JA Duffy,Mustafizur Rahman,1,0,1,73,55,19,38,9,6,19,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
117,Mushfiqur Rahim,C de Grandhomme,Mustafizur Rahman,1,0,1,74,54,20,39,9,1,20,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
118,Mustafizur Rahman,C de Grandhomme,Mushfiqur Rahim,0,0,0,74,54,2,8,9,2,20,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
119,Mustafizur Rahman,C de Grandhomme,Mushfiqur Rahim,2,0,2,76,52,4,9,9,3,20,0,,,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
120,Mustafizur Rahman,C de Grandhomme,Mushfiqur Rahim,0,0,0,76,52,4,10,10,4,20,caught,Mustafizur Rahman,DAJ Bracewell,-,,bat,New Zealand,2,"Shere Bangla National Stadium, Mirpur",2021,09,New Zealand_Bangladesh_2021-09-05,New Zealand,Bangladesh,New Zealand,76
