,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
105,TS Chisoro,Mustafizur Rahman,MN Waller,1,0,1,120,,5,7,7,-,3.0,0,,,17,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
106,MN Waller,Mustafizur Rahman,TS Chisoro,1,0,1,121,,68,30,7,-,4.0,0,,,17,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
107,TS Chisoro,Mustafizur Rahman,MN Waller,1,0,1,122,,6,8,7,-,5.0,0,,,17,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
108,MN Waller,Mustafizur Rahman,TS Chisoro,0,0,0,122,,68,31,8,-,6.0,caught,MN Waller,Liton Das,17,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
109,AG Cremer,Al-Amin Hossain,TS Chisoro,2,0,2,124,,2,1,8,-,1.0,0,,,18,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
110,AG Cremer,Al-Amin Hossain,TS Chisoro,1,0,1,125,,3,2,8,-,2.0,0,,,18,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
111,TS Chisoro,Al-Amin Hossain,AG Cremer,1,0,1,126,,7,9,8,-,3.0,0,,,18,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
112,AG Cremer,Al-Amin Hossain,TS Chisoro,0,0,0,126,,3,3,8,-,4.0,0,,,18,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
113,AG Cremer,Al-Amin Hossain,TS Chisoro,0,0,0,126,,3,4,9,-,5.0,bowled,AG Cremer,,18,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
114,T Panyangara,Al-Amin Hossain,TS Chisoro,0,0,0,126,,0,1,9,-,6.0,0,,,18,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
115,TS Chisoro,Mustafizur Rahman,T Panyangara,0,1,1,127,,7,10,9,byes,1.0,0,,,19,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
116,T Panyangara,Mustafizur Rahman,TS Chisoro,4,0,4,131,,4,2,9,-,2.0,0,,,19,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
117,T Panyangara,Mustafizur Rahman,TS Chisoro,0,0,0,131,,4,3,10,-,3.0,lbw,T Panyangara,,19,field,Bangladesh,1,Shere Bangla National Stadium,2015,11,Bangladesh_Zimbabwe_2015-11-13,Bangladesh,Zimbabwe,Bangladesh,False,131
