,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
97,Shafiqullah,Mohammad Saifuddin,Najibullah Zadran,1,0,1,109,46,8,8,5,3,-,16,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
98,Najibullah Zadran,Mohammad Saifuddin,Shafiqullah,0,0,0,109,46,14,16,6,4,-,16,bowled,Najibullah Zadran,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
99,Karim Janat,Mohammad Saifuddin,Shafiqullah,1,0,1,110,45,1,1,6,5,-,16,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
100,Shafiqullah,Mohammad Saifuddin,Karim Janat,0,0,0,110,45,8,9,6,6,-,16,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
101,Karim Janat,Shafiul Islam,Shafiqullah,1,0,1,111,44,2,2,6,1,-,17,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
102,Shafiqullah,Shafiul Islam,Karim Janat,1,0,1,112,43,9,10,6,2,-,17,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
103,Karim Janat,Shafiul Islam,Shafiqullah,1,0,1,113,42,3,3,6,3,-,17,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
104,Shafiqullah,Shafiul Islam,Karim Janat,1,0,1,114,41,10,11,6,4,-,17,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
105,Karim Janat,Shafiul Islam,Shafiqullah,0,0,0,114,41,3,4,7,5,-,17,caught,Karim Janat,Mustafizur Rahman,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
106,Rashid Khan,Shafiul Islam,Shafiqullah,0,0,0,114,41,0,1,7,6,-,17,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
107,Shafiqullah,Mohammad Saifuddin,Rashid Khan,1,0,1,115,40,11,12,7,1,-,18,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
108,Rashid Khan,Mohammad Saifuddin,Shafiqullah,2,0,2,117,38,2,2,7,2,-,18,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
109,Rashid Khan,Mohammad Saifuddin,Shafiqullah,0,0,0,117,38,2,3,7,3,-,18,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
110,Rashid Khan,Mohammad Saifuddin,Shafiqullah,2,0,2,119,36,4,4,7,4,-,18,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
111,Rashid Khan,Mohammad Saifuddin,Shafiqullah,1,0,1,120,35,5,5,7,5,-,18,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
112,Shafiqullah,Mohammad Saifuddin,Rashid Khan,4,0,4,124,31,15,13,7,6,-,18,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
113,Rashid Khan,Shafiul Islam,Shafiqullah,0,0,0,124,31,5,6,7,1,-,19,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
114,Rashid Khan,Shafiul Islam,Shafiqullah,0,0,0,124,31,5,7,7,2,-,19,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
115,Rashid Khan,Shafiul Islam,Shafiqullah,1,0,1,125,30,6,8,7,3,-,19,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
116,Shafiqullah,Shafiul Islam,Rashid Khan,1,0,1,126,29,16,14,7,4,-,19,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
117,Rashid Khan,Shafiul Islam,Shafiqullah,2,0,2,128,27,8,9,7,5,-,19,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
118,Rashid Khan,Shafiul Islam,Shafiqullah,1,0,1,129,26,9,10,7,6,-,19,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
119,Rashid Khan,Mustafizur Rahman,Shafiqullah,0,0,0,129,26,9,11,7,1,-,20,0,,,"{'by': 'Bangladesh', 'umpire': 'Gazi Sohel', 'batter': 'Rashid Khan', 'decision': 'struck down'}",field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
120,Rashid Khan,Mustafizur Rahman,Shafiqullah,1,0,1,130,25,10,12,7,2,-,20,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
121,Shafiqullah,Mustafizur Rahman,Rashid Khan,4,0,4,134,21,20,15,7,3,-,20,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
122,Shafiqullah,Mustafizur Rahman,Rashid Khan,2,0,2,136,19,22,16,7,4,-,20,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
123,Shafiqullah,Mustafizur Rahman,Rashid Khan,1,0,1,137,18,23,17,7,5,-,20,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
124,Rashid Khan,Mustafizur Rahman,Shafiqullah,1,0,1,138,17,11,13,7,6,-,20,0,,,,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Afghanistan,Bangladesh,138
