,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
106,Mohammad Rizwan,LB Williams,Faheem Ashraf,1,0,1,145,43,58,48,5,5,16,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
107,Faheem Ashraf,LB Williams,Mohammad Rizwan,6,0,6,151,37,17,6,5,6,16,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
108,Mohammad Rizwan,BE Hendricks,Faheem Ashraf,4,0,4,155,33,62,49,5,1,17,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
109,Mohammad Rizwan,BE Hendricks,Faheem Ashraf,6,0,6,161,27,68,50,5,2,17,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
110,Mohammad Rizwan,BE Hendricks,Faheem Ashraf,4,0,4,165,23,72,51,5,3,17,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
111,Mohammad Rizwan,BE Hendricks,Faheem Ashraf,1,0,1,166,22,73,52,5,4,17,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
112,Faheem Ashraf,BE Hendricks,Mohammad Rizwan,1,0,1,167,21,18,7,5,5,17,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
113,Mohammad Rizwan,BE Hendricks,Faheem Ashraf,0,0,0,167,21,73,53,5,6,17,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
114,Faheem Ashraf,SSB Magala,Mohammad Rizwan,4,0,4,171,17,22,8,5,1,18,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
115,Faheem Ashraf,SSB Magala,Mohammad Rizwan,4,0,4,175,13,26,9,5,2,18,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
116,Faheem Ashraf,SSB Magala,Mohammad Rizwan,0,0,0,175,13,26,10,5,3,18,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
117,Faheem Ashraf,SSB Magala,Mohammad Rizwan,1,0,1,176,12,27,11,5,4,18,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
118,Mohammad Rizwan,SSB Magala,Faheem Ashraf,1,0,1,177,11,74,54,5,5,18,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
119,Faheem Ashraf,SSB Magala,Mohammad Rizwan,1,0,1,178,10,28,12,5,6,18,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
120,Faheem Ashraf,LB Williams,Mohammad Rizwan,2,0,2,180,8,30,13,5,1,19,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
121,Faheem Ashraf,LB Williams,Mohammad Rizwan,0,0,0,180,8,30,14,6,2,19,-,bowled,Faheem Ashraf,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
122,Hasan Ali,LB Williams,Mohammad Rizwan,4,0,4,184,4,4,1,6,3,19,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
123,Hasan Ali,LB Williams,Mohammad Rizwan,2,0,2,186,2,6,2,6,4,19,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
124,Hasan Ali,LB Williams,Mohammad Rizwan,3,0,3,189,-1,9,3,6,5,19,-,0,,,,bat,South Africa,2,"The Wanderers Stadium, Johannesburg",2021,04,South Africa_Pakistan_2021-04-10,Pakistan,Pakistan,South Africa,189
